Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2012/13

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Falköping;Samtliga;160;46,1;74,4;81,9;206,6;187;53,9;72,7;81,8;193,1;
Falköping;Kommunal;160;46,4;74,4;81,9;206,6;185;53,6;73,0;82,2;193,5;
Falköping;Enskild;..;..;.;.;.;..;..;..;..;..;
Falun;Samtliga;268;48,2;78,7;86,6;211,5;288;51,8;81,6;89,2;198,2;
Falun;Kommunal;224;47,1;79,9;88,8;212,8;252;52,9;82,1;89,3;195,1;
Falun;Enskild;44;55,0;72,7;75,0;204,7;36;45,0;77,8;~100;219,7;
Filipstad;Samtliga;52;46,8;90,4;~100;221,5;59;53,2;69,5;78,0;192,0;
Filipstad;Kommunal;52;46,8;90,4;~100;221,5;59;53,2;69,5;78,0;192,0;
Finspång;Samtliga;105;55,0;74,3;81,9;203,6;86;45,0;70,9;84,9;188,3;
Finspång;Kommunal;105;55,0;74,3;81,9;203,6;86;45,0;70,9;84,9;188,3;
Flen;Samtliga;98;46,4;63,3;78,6;197,1;113;53,6;62,8;83,2;193,9;
Flen;Kommunal;93;46,5;65,6;79,6;201,0;107;53,5;64,5;84,1;196,9;
Flen;Enskild;..;..;..;..;..;..;..;..;..;..;
Forshaga;Samtliga;67;51,9;83,6;~100;221,6;62;48,1;71,0;88,7;189,8;
Forshaga;Kommunal;67;51,9;83,6;~100;221,6;62;48,1;71,0;88,7;189,8;
Färgelanda;Samtliga;30;47,6;73,3;83,3;225,5;33;52,4;63,6;81,8;163,1;
Färgelanda;Kommunal;30;47,6;73,3;83,3;225,5;33;52,4;63,6;81,8;163,1;
Gagnef;Samtliga;43;50,0;86,0;~100;242,2;43;50,0;76,7;~100;194,8;
Gagnef;Kommunal;43;50,0;86,0;~100;242,2;43;50,0;76,7;~100;194,8;
Gislaved;Samtliga;184;49,5;78,8;87,5;219,0;188;50,5;67,0;80,3;184,6;
Gislaved;Kommunal;178;49,2;78,1;87,1;217,5;184;50,8;66,3;79,9;183,7;
Gislaved;Enskild;..;..;..;..;..;..;..;..;..;..;
Gnesta;Samtliga;45;54,2;77,8;88,9;215,2;38;45,8;68,4;84,2;187,7;
Gnesta;Kommunal;44;55,7;77,3;88,6;213,5;35;44,3;65,7;82,9;186,1;
Gnesta;Enskild;..;..;..;..;..;..;..;..;..;..;
Gnosjö;Samtliga;62;48,4;85,5;87,1;221,0;66;51,6;74,2;78,8;186,0;
Gnosjö;Kommunal;62;48,4;85,5;87,1;221,0;66;51,6;74,2;78,8;186,0;
Gotland;Samtliga;280;48,9;86,4;92,9;229,2;293;51,1;76,8;85,0;198,7;
Gotland;Kommunal;223;46,0;87,0;91,5;229,0;262;54,0;74,8;83,6;196,4;
Gotland;Enskild;57;64,8;84,2;~100;229,8;31;35,2;93,5;~100;217,5;
Grums;Samtliga;33;42,3;87,9;~100;222,0;45;57,7;64,4;71,1;200,5;
Grums;Kommunal;33;42,3;87,9;~100;222,0;45;57,7;64,4;71,1;200,5;
Grästorp;Samtliga;27;50,9;81,5;~100;204,1;26;49,1;73,1;~100;186,6;
Grästorp;Kommunal;27;50,9;81,5;~100;204,1;26;49,1;73,1;~100;186,6;
Gullspång;Samtliga;31;55,4;64,5;71,0;197,8;25;44,6;60,0;~100;189,5;
Gullspång;Kommunal;31;55,4;64,5;71,0;197,8;25;44,6;60,0;~100;189,5;
Gällivare;Samtliga;65;47,8;73,8;89,2;218,3;71;52,2;87,3;91,5;204,7;
Gällivare;Kommunal;65;47,8;73,8;89,2;218,3;71;52,2;87,3;91,5;204,7;
Gävle;Samtliga;463;48,1;73,0;87,7;215,5;500;51,9;68,4;85,0;191,7;
Gävle;Kommunal;316;49,8;65,8;82,6;198,5;319;50,2;62,1;79,9;179,4;
Gävle;Enskild;147;44,8;88,4;~100;251,3;181;55,2;79,6;93,9;213,3;
Göteborg;Samtliga;2 224;49,3;72,7;84,1;221,0;2 285;50,7;66,3;82,8;203,9;
Göteborg;Kommunal;1 563;48,8;69,3;79,8;213,1;1 640;51,2;61,6;79,0;196,2;
Göteborg;Enskild;661;50,6;81,1;94,4;239,5;645;49,4;78,7;92,9;223,6;
Götene;Samtliga;65;44,5;86,2;~100;228,6;81;55,5;72,8;86,4;190,1;
Götene;Kommunal;65;44,5;86,2;~100;228,6;81;55,5;72,8;86,4;190,1;
Habo;Samtliga;48;42,1;87,5;87,5;204,1;66;57,9;77,3;84,8;208,9;
Habo;Kommunal;48;42,1;87,5;87,5;204,1;66;57,9;77,3;84,8;208,9;
Hagfors;Samtliga;49;47,6;83,7;87,8;218,0;54;52,4;68,5;77,8;186,7;
Hagfors;Kommunal;49;47,6;83,7;87,8;218,0;54;52,4;68,5;77,8;186,7;
Hallsberg;Samtliga;79;46,7;72,2;81,0;215,2;90;53,3;55,6;66,7;178,1;
Hallsberg;Kommunal;79;46,7;72,2;81,0;215,2;90;53,3;55,6;66,7;178,1;
Hallstahammar;Samtliga;70;52,6;72,9;81,4;220,7;63;47,4;73,0;77,8;195,1;
Hallstahammar;Kommunal;70;52,6;72,9;81,4;220,7;63;47,4;73,0;77,8;195,1;
Halmstad;Samtliga;443;49,6;86,7;93,5;223,5;451;50,4;79,6;89,1;208,1;
Halmstad;Kommunal;409;49,6;86,1;93,2;223,5;415;50,4;79,5;89,2;208,1;
Halmstad;Enskild;34;48,6;94,1;~100;223,9;36;51,4;80,6;~100;208,7;
Hammarö;Samtliga;79;53,7;89,9;93,7;229,0;68;46,3;86,8;92,6;213,9;
Hammarö;Kommunal;79;53,7;89,9;93,7;229,0;68;46,3;86,8;92,6;213,9;
Haninge;Samtliga;347;44,8;71,8;84,7;212,2;427;55,2;69,6;82,2;194,7;
Haninge;Kommunal;289;45,3;73,0;84,1;210,6;349;54,7;68,2;81,7;194,1;
Haninge;Enskild;58;42,6;65,5;87,9;220,1;78;57,4;75,6;84,6;197,2;
Haparanda;Samtliga;52;49,5;76,9;84,6;214,7;53;50,5;83,0;90,6;213,4;
Haparanda;Kommunal;52;49,5;76,9;84,6;214,7;53;50,5;83,0;90,6;213,4;
Heby;Samtliga;72;46,5;80,6;88,9;224,3;83;53,5;66,3;83,1;183,6;
Heby;Kommunal;72;46,5;80,6;88,9;224,3;83;53,5;66,3;83,1;183,6;
Hedemora;Samtliga;71;47,0;81,7;~100;213,2;80;53,0;73,8;83,8;191,3;
Hedemora;Kommunal;66;46,8;81,8;~100;209,4;75;53,2;72,0;82,7;189,0;
Hedemora;Enskild;..;..;..;..;..;..;..;..;..;..;
Helsingborg;Samtliga;640;49,2;80,8;88,4;227,2;660;50,8;76,2;89,1;206,8;
Helsingborg;Kommunal;418;47,9;78,2;85,9;224,7;454;52,1;73,1;87,4;205,0;
Helsingborg;Enskild;222;51,9;85,6;93,2;232,0;206;48,1;83,0;92,7;210,7;
Herrljunga;Samtliga;48;46,2;83,3;~100;222,1;56;53,8;75,0;87,5;199,6;
Herrljunga;Kommunal;48;46,2;83,3;~100;222,1;56;53,8;75,0;87,5;199,6;
Hjo;Samtliga;49;55,7;83,7;~100;214,5;39;44,3;87,2;~100;195,3;
Hjo;Kommunal;49;55,7;83,7;~100;214,5;39;44,3;87,2;~100;195,3;
Hofors;Samtliga;51;45,1;76,5;82,4;208,1;62;54,9;80,6;83,9;200,5;
Hofors;Kommunal;51;45,1;76,5;82,4;208,1;62;54,9;80,6;83,9;200,5;
Huddinge;Samtliga;507;46,8;82,2;89,2;225,7;576;53,2;82,1;90,3;210,2;
Huddinge;Kommunal;440;45,7;81,8;87,7;225,4;523;54,3;82,0;89,5;209,7;
Huddinge;Enskild;67;55,8;85,1;~100;228,0;53;44,2;83,0;~100;215,0;
Hudiksvall;Samtliga;180;47,0;81,1;89,4;220,1;203;53,0;71,9;82,3;202,5;
Hudiksvall;Kommunal;157;46,2;79,6;88,5;218,5;183;53,8;69,9;80,9;200,2;
Hudiksvall;Enskild;23;53,5;91,3;~100;231,0;20;46,5;90,0;~100;223,3;
Hultsfred;Samtliga;55;47,4;78,2;85,5;216,1;61;52,6;62,3;75,4;180,0;
Hultsfred;Kommunal;48;51,1;79,2;83,3;216,1;46;48,9;63,0;71,7;174,2;
Hultsfred;Enskild;..;..;..;..;..;..;..;..;~100;197,5;
Hylte;Samtliga;54;47,4;70,4;81,5;219,2;60;52,6;63,3;80,0;194,5;
Hylte;Kommunal;52;46,8;69,2;80,8;216,5;59;53,2;62,7;79,7;193,7;
Hylte;Enskild;..;..;..;..;..;..;..;..;..;..;
Håbo;Samtliga;99;44,6;72,7;90,9;225,7;123;55,4;69,1;89,4;193,2;
Håbo;Kommunal;65;37,8;60,0;86,2;202,0;107;62,2;66,4;88,8;188,4;
Håbo;Enskild;34;68,0;97,1;100,0;270,8;16;32,0;87,5;~100;225,3;
Hällefors;Samtliga;25;41,7;92,0;~100;211,1;35;58,3;65,7;77,1;174,3;
Hällefors;Kommunal;25;41,7;92,0;~100;211,1;35;58,3;65,7;77,1;174,3;
Härjedalen;Samtliga;51;50,0;86,3;~100;215,4;51;50,0;70,6;76,5;199,2;
Härjedalen;Kommunal;51;50,0;86,3;~100;215,4;51;50,0;70,6;76,5;199,2;
Härnösand;Samtliga;112;42,9;73,2;91,1;220,4;149;57,1;68,5;81,2;192,8;
Härnösand;Kommunal;110;43,5;74,5;90,9;221,2;143;56,5;69,2;81,1;192,1;
Härnösand;Enskild;..;..;.;..;..;..;..;..;..;..;
Härryda;Samtliga;204;50,0;89,2;96,6;235,7;204;50,0;86,3;93,1;208,5;
Härryda;Kommunal;202;50,1;89,1;96,5;235,6;201;49,9;86,1;93,0;208,1;
Härryda;Enskild;..;..;..;..;..;..;..;..;..;..;
Hässleholm;Samtliga;277;50,2;74,7;85,6;208,4;275;49,8;71,6;84,7;197,6;
Hässleholm;Kommunal;277;50,2;74,7;85,6;208,4;275;49,8;71,6;84,7;197,6;
Höganäs;Samtliga;140;48,3;82,1;89,3;235,5;150;51,7;80,7;91,3;210,2;
Höganäs;Kommunal;113;45,6;84,1;91,2;232,7;135;54,4;81,5;91,9;209,2;
Höganäs;Enskild;27;64,3;74,1;81,5;247,1;15;35,7;73,3;~100;219,0;
Högsby;Samtliga;33;40,7;66,7;75,8;184,5;48;59,3;75,0;79,2;184,1;
Högsby;Kommunal;33;40,7;66,7;75,8;184,5;48;59,3;75,0;79,2;184,1;
Hörby;Samtliga;67;43,5;88,1;~100;227,3;87;56,5;72,4;90,8;199,9;
Hörby;Kommunal;67;44,1;88,1;~100;227,3;85;55,9;71,8;90,6;200,1;
Hörby;Enskild;..;..;.;.;.;..;..;..;..;..;
Höör;Samtliga;94;51,1;79,8;90,4;222,9;90;48,9;71,1;86,7;198,3;
Höör;Kommunal;86;53,1;79,1;90,7;220,6;76;46,9;68,4;84,2;193,1;
Höör;Enskild;..;..;..;..;..;..;..;85,7;100,0;225,9;
Jokkmokk;Samtliga;27;51,9;96,3;~100;231,6;25;48,1;68,0;80,0;191,5;
Jokkmokk;Kommunal;21;47,7;95,2;~100;222,7;23;52,3;69,6;~100;190,1;
Jokkmokk;Enskild;..;..;..;..;..;..;..;..;..;..;
Järfälla;Samtliga;324;46,8;80,9;91,7;230,7;369;53,2;77,0;89,4;212,2;
Järfälla;Kommunal;230;44,7;75,7;88,7;223,3;284;55,3;70,8;86,3;202,5;
Järfälla;Enskild;94;52,5;93,6;~100;248,6;85;47,5;97,6;100,0;243,8;
Jönköping;Samtliga;619;47,0;79,5;86,9;219,2;699;53,0;79,0;90,1;206,1;
Jönköping;Kommunal;486;46,7;79,4;86,6;215,1;555;53,3;78,6;90,5;205,1;
Jönköping;Enskild;133;48,0;79,7;88,0;234,1;144;52,0;80,6;88,9;209,9;
Kalix;Samtliga;89;50,0;84,3;91,0;209,1;89;50,0;78,7;88,8;191,1;
Kalix;Kommunal;83;53,2;84,3;90,4;208,3;73;46,8;76,7;87,7;192,5;
Kalix;Enskild;..;..;..;..;..;..;..;87,5;~100;184,7;
Kalmar;Samtliga;324;52,9;85,2;90,4;215,6;288;47,1;79,2;87,8;196,2;
Kalmar;Kommunal;269;52,3;84,4;90,0;211,2;245;47,7;79,2;87,8;193,8;
Kalmar;Enskild;55;56,1;89,1;~100;237,0;43;43,9;79,1;88,4;209,8;
Karlsborg;Samtliga;26;42,6;88,5;100,0;226,5;35;57,4;94,3;~100;201,6;
Karlsborg;Kommunal;26;42,6;88,5;100,0;226,5;35;57,4;94,3;~100;201,6;
Karlshamn;Samtliga;156;50,5;75,6;88,5;218,5;153;49,5;62,7;84,3;192,8;
Karlshamn;Kommunal;147;49,8;74,8;88,4;218,3;148;50,2;61,5;83,8;190,8;
Karlshamn;Enskild;..;..;..;..;..;..;..;..;..;..;
Karlskoga;Samtliga;170;51,5;77,1;82,4;216,1;160;48,5;71,9;84,4;196,3;
Karlskoga;Kommunal;170;51,5;77,1;82,4;216,1;160;48,5;71,9;84,4;196,3;
Karlskrona;Samtliga;274;45,1;84,3;92,0;223,6;334;54,9;69,2;83,8;190,2;
Karlskrona;Kommunal;175;40,8;81,1;89,7;219,7;254;59,2;65,7;80,7;185,3;
Karlskrona;Enskild;99;55,3;89,9;~100;230,5;80;44,7;80,0;93,8;205,8;
Karlstad;Samtliga;421;51,0;82,4;92,6;223,5;405;49,0;82,5;93,6;207,2;
Karlstad;Kommunal;374;50,2;81,0;92,0;220,0;371;49,8;81,4;93,0;203,8;
Karlstad;Enskild;47;58,0;93,6;~100;251,3;34;42,0;94,1;100,0;243,5;
Katrineholm;Samtliga;169;49,4;68,0;75,7;197,6;173;50,6;55,5;69,4;180,9;
Katrineholm;Kommunal;159;49,1;67,3;74,2;195,2;165;50,9;55,2;68,5;181,1;
Katrineholm;Enskild;..;..;..;100,0;236,0;..;..;..;..;..;
Kil;Samtliga;71;54,6;74,6;84,5;213,6;59;45,4;72,9;91,5;200,8;
Kil;Kommunal;71;54,6;74,6;84,5;213,6;59;45,4;72,9;91,5;200,8;
Kinda;Samtliga;53;54,6;88,7;~100;226,5;44;45,4;81,8;~100;189,3;
Kinda;Kommunal;53;54,6;88,7;~100;226,5;44;45,4;81,8;~100;189,3;
Kiruna;Samtliga;114;46,5;71,1;82,5;221,9;131;53,5;71,0;82,4;198,2;
Kiruna;Kommunal;107;48,0;69,2;81,3;220,0;116;52,0;69,0;81,9;194,5;
Kiruna;Enskild;..;..;..;..;..;..;..;86,7;~100;226,0;
Klippan;Samtliga;84;43,1;75,0;84,5;217,0;111;56,9;71,2;86,5;200,9;
Klippan;Kommunal;84;43,1;75,0;84,5;217,0;111;56,9;71,2;86,5;200,9;
Knivsta;Samtliga;73;47,7;87,7;93,2;233,5;80;52,3;90,0;93,8;224,8;
Knivsta;Kommunal;57;42,9;86,0;~100;230,1;76;57,1;89,5;93,4;225,1;
Knivsta;Enskild;..;..;93,8;~100;245,5;..;..;..;..;..;
Kramfors;Samtliga;86;51,5;86,0;94,2;219,3;81;48,5;69,1;87,7;187,6;
Kramfors;Kommunal;86;51,5;86,0;94,2;219,3;81;48,5;69,1;87,7;187,6;
Kristianstad;Samtliga;458;50,8;76,2;86,7;215,2;444;49,2;71,2;86,7;196,5;
Kristianstad;Kommunal;408;50,4;76,2;85,8;214,6;401;49,6;70,3;86,0;195,4;
Kristianstad;Enskild;50;53,8;76,0;~100;219,7;43;46,2;79,1;~100;206,3;
Kristinehamn;Samtliga;105;44,1;80,0;85,7;217,6;133;55,9;72,9;77,4;193,1;
Kristinehamn;Kommunal;105;44,1;80,0;85,7;217,6;133;55,9;72,9;77,4;193,1;
Krokom;Samtliga;89;53,0;85,4;91,0;221,4;79;47,0;73,4;84,8;197,7;
Krokom;Kommunal;89;53,0;85,4;91,0;221,4;79;47,0;73,4;84,8;197,7;
Kumla;Samtliga;136;52,7;75,7;81,6;210,6;122;47,3;67,2;82,8;195,8;
Kumla;Kommunal;136;52,7;75,7;81,6;210,6;122;47,3;67,2;82,8;195,8;
Kungsbacka;Samtliga;455;47,6;89,9;94,7;236,6;500;52,4;84,2;92,0;209,3;
Kungsbacka;Kommunal;409;47,3;89,5;94,6;234,3;456;52,7;82,9;91,4;206,4;
Kungsbacka;Enskild;46;51,1;93,5;~100;256,9;44;48,9;97,7;~100;238,1;
Kungsör;Samtliga;36;46,2;77,8;83,3;210,7;42;53,8;81,0;85,7;200,7;
Kungsör;Kommunal;36;46,2;77,8;83,3;210,7;42;53,8;81,0;85,7;200,7;
Kungälv;Samtliga;245;52,1;83,7;93,1;225,4;225;47,9;77,8;92,9;209,5;
Kungälv;Kommunal;199;52,8;82,9;93,0;223,8;178;47,2;75,8;92,1;207,1;
Kungälv;Enskild;46;49,5;87,0;~100;232,5;47;50,5;85,1;~100;218,6;
Kävlinge;Samtliga;137;51,5;87,6;96,4;226,7;129;48,5;83,7;90,7;209,7;
Kävlinge;Kommunal;99;52,7;85,9;~100;224,5;89;47,3;80,9;87,6;202,2;
Kävlinge;Enskild;38;48,7;92,1;~100;232,3;40;51,3;90,0;~100;226,2;
Köping;Samtliga;126;49,4;71,4;85,7;209,6;129;50,6;61,2;81,4;182,1;
Köping;Kommunal;126;49,4;71,4;85,7;209,6;129;50,6;61,2;81,4;182,1;
Laholm;Samtliga;136;52,7;82,4;89,7;221,9;122;47,3;77,0;89,3;204,1;
Laholm;Kommunal;136;52,7;82,4;89,7;221,9;122;47,3;77,0;89,3;204,1;
Landskrona;Samtliga;193;49,5;77,2;85,0;222,7;197;50,5;69,5;82,7;203,0;
Landskrona;Kommunal;160;51,8;72,5;81,9;217,5;149;48,2;63,1;77,2;196,3;
Landskrona;Enskild;33;40,7;100,0;100,0;247,7;48;59,3;89,6;100,0;223,2;
Laxå;Samtliga;34;49,3;82,4;~100;204,9;35;50,7;65,7;74,3;180,3;
Laxå;Kommunal;34;49,3;82,4;~100;204,9;35;50,7;65,7;74,3;180,3;
Lekeberg;Samtliga;21;38,2;81,0;~100;221,8;34;61,8;67,6;85,3;199,2;
Lekeberg;Kommunal;21;38,2;81,0;~100;221,8;34;61,8;67,6;85,3;199,2;
Leksand;Samtliga;91;50,0;94,5;~100;233,0;91;50,0;75,8;84,6;192,0;
Leksand;Kommunal;89;50,3;94,4;~100;233,5;88;49,7;75,0;84,1;190,5;
Leksand;Enskild;..;..;..;..;..;..;..;..;..;..;
