Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2000/01

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
LINKÖPING;Samtliga;728;48,6;75,7;88,9;213,0;770;51,4;69,8;89,9;190,2;
LINKÖPING;Kommunal;633;48,7;74,7;87,8;210,3;667;51,3;68,1;88,8;186,6;
LINKÖPING;Enskild;95;48,0;84,3;~100;236,7;103;52,0;83,1;~100;216,1;
LJUNGBY;Samtliga;155;46,5;80,0;87,7;206,0;178;53,5;67,4;84,8;195,3;
LJUNGBY;Kommunal;155;46,5;80,0;87,7;206,0;178;53,5;67,4;84,8;195,3;
LJUSDAL;Samtliga;120;44,8;66,7;83,3;191,8;148;55,2;71,6;86,5;187,7;
LJUSDAL;Kommunal;120;44,8;66,7;83,3;191,8;148;55,2;71,6;86,5;187,7;
LJUSNARSBERG;Samtliga;26;53,1;84,6;100,0;208,8;23;46,9;82,6;~100;201,1;
LJUSNARSBERG;Kommunal;26;53,1;84,6;100,0;208,8;23;46,9;82,6;~100;201,1;
LOMMA;Samtliga;96;45,5;92,7;~100;237,2;115;54,5;83,5;91,3;215,3;
LOMMA;Kommunal;96;45,5;92,7;~100;237,2;115;54,5;83,5;91,3;215,3;
LUDVIKA;Samtliga;154;49,5;85,7;95,5;223,1;157;50,5;75,8;92,4;192,4;
LUDVIKA;Kommunal;154;49,5;85,7;95,5;223,1;157;50,5;75,8;92,4;192,4;
LULEÅ;Samtliga;386;45,7;85,0;93,0;221,1;458;54,3;80,1;90,4;195,2;
LULEÅ;Kommunal;386;45,7;85,0;93,0;221,1;458;54,3;80,1;90,4;195,2;
LUND;Samtliga;554;48,2;86,6;95,5;240,1;596;51,8;86,4;94,3;219,7;
LUND;Kommunal;528;47,8;86,6;95,5;240,0;577;52,2;86,3;94,3;219,7;
LUND;Enskild;26;57,8;..;..;..;19;42,2;..;..;..;
LYCKSELE;Samtliga;80;47,3;71,3;88,8;204,0;89;52,7;76,4;92,1;193,5;
LYCKSELE;Kommunal;80;47,3;71,3;88,8;204,0;89;52,7;76,4;92,1;193,5;
LYSEKIL;Samtliga;78;37,7;85,9;93,6;224,9;129;62,3;91,5;~100;224,9;
LYSEKIL;Kommunal;78;37,7;85,9;93,6;224,9;129;62,3;91,5;~100;224,9;
MALMÖ;Samtliga;1 297;49,6;71,7;84,3;205,9;1 320;50,4;61,5;74,2;180,0;
MALMÖ;Kommunal;1 272;49,5;71,4;84,0;204,9;1 297;50,5;61,1;73,9;179,1;
MALMÖ;Enskild;25;52,1;88,0;100,0;257,8;23;47,9;87,0;~100;226,3;
MALUNG;Samtliga;54;44,6;77,8;~100;202,1;67;55,4;73,1;89,6;189,0;
MALUNG;Kommunal;54;44,6;77,8;~100;202,1;67;55,4;73,1;89,6;189,0;
MALÅ;Samtliga;27;44,3;85,2;100,0;221,5;34;55,7;70,6;~100;192,8;
MALÅ;Kommunal;27;44,3;85,2;100,0;221,5;34;55,7;70,6;~100;192,8;
MARIESTAD;Samtliga;134;47,9;82,8;92,5;215,1;146;52,1;76,0;88,4;188,7;
MARIESTAD;Kommunal;134;47,9;82,8;92,5;215,1;146;52,1;76,0;88,4;188,7;
MARK;Samtliga;228;51,7;75,0;92,1;206,9;213;48,3;70,0;86,9;182,6;
MARK;Kommunal;219;51,2;75,3;92,2;206,4;209;48,8;69,4;86,6;181,0;
MARK;Enskild;..;..;..;..;..;..;..;..;..;..;
MARKARYD;Samtliga;56;44,4;67,9;~100;199,6;70;55,6;62,9;81,4;188,9;
MARKARYD;Kommunal;56;44,4;67,9;~100;199,6;70;55,6;62,9;81,4;188,9;
MELLERUD;Samtliga;55;45,1;72,7;~100;198,3;67;54,9;61,2;86,6;172,8;
MELLERUD;Kommunal;55;45,1;72,7;~100;198,3;67;54,9;61,2;86,6;172,8;
MJÖLBY;Samtliga;177;51,8;79,1;87,0;214,4;165;48,2;69,1;80,6;182,9;
MJÖLBY;Kommunal;177;51,8;79,1;87,0;214,4;165;48,2;69,1;80,6;182,9;
MORA;Samtliga;124;44,4;76,6;90,3;218,1;155;55,6;82,6;96,8;201,7;
MORA;Kommunal;124;44,4;76,6;90,3;218,1;155;55,6;82,6;96,8;201,7;
MOTALA;Samtliga;251;45,4;70,5;88,8;207,0;302;54,6;59,9;82,8;178,6;
MOTALA;Kommunal;246;45,1;69,9;88,6;206,6;299;54,9;59,9;82,9;178,7;
MOTALA;Enskild;..;..;..;..;..;..;..;..;..;..;
MULLSJÖ;Samtliga;58;54,7;74,1;84,5;201,5;48;45,3;81,3;85,4;198,6;
MULLSJÖ;Kommunal;58;54,7;74,1;84,5;201,5;48;45,3;81,3;85,4;198,6;
MUNKEDAL;Samtliga;66;45,2;89,4;~100;221,9;80;54,8;85,0;90,0;199,4;
MUNKEDAL;Kommunal;66;45,2;89,4;~100;221,9;80;54,8;85,0;90,0;199,4;
MUNKFORS;Samtliga;27;41,5;81,5;~100;220,6;38;58,5;52,6;86,8;184,1;
MUNKFORS;Kommunal;27;41,5;81,5;~100;220,6;38;58,5;52,6;86,8;184,1;
MÖLNDAL;Samtliga;348;49,3;78,7;90,8;216,6;358;50,7;72,3;91,6;199,6;
MÖLNDAL;Kommunal;337;48,9;78,9;91,1;216,7;352;51,1;72,7;91,8;199,5;
MÖLNDAL;Enskild;..;..;..;..;214,1;..;..;..;..;..;
MÖNSTERÅS;Samtliga;88;50,9;83,0;89,8;218,9;85;49,1;65,9;82,4;186,9;
MÖNSTERÅS;Kommunal;88;50,9;83,0;89,8;218,9;85;49,1;65,9;82,4;186,9;
MÖRBYLÅNGA;Samtliga;108;57,8;83,3;95,4;220,3;79;42,2;72,2;~100;198,6;
MÖRBYLÅNGA;Kommunal;108;57,8;83,3;95,4;220,3;79;42,2;72,2;~100;198,6;
NACKA;Samtliga;379;45,6;83,9;96,0;237,8;452;54,4;75,9;92,7;217,9;
NACKA;Kommunal;375;45,8;84,0;96,0;237,8;443;54,2;75,8;92,6;217,6;
NACKA;Enskild;..;..;..;..;..;..;..;..;..;..;
NORA;Samtliga;63;52,9;68,3;90,5;188,7;56;47,1;73,2;85,7;182,8;
NORA;Kommunal;63;52,9;68,3;90,5;188,7;56;47,1;73,2;85,7;182,8;
NORBERG;Samtliga;42;46,2;71,4;~100;196,1;49;53,8;73,5;83,7;179,2;
NORBERG;Kommunal;42;46,2;71,4;~100;196,1;49;53,8;73,5;83,7;179,2;
NORDANSTIG;Samtliga;77;51,3;85,7;~100;225,4;73;48,7;76,7;~100;207,5;
NORDANSTIG;Kommunal;74;50,7;86,5;100,0;226,6;72;49,3;77,8;~100;208,7;
NORDANSTIG;Enskild;..;..;..;..;..;..;..;.;.;..;
NORDMALING;Samtliga;63;51,6;81,0;~100;205,1;59;48,4;55,9;91,5;175,8;
NORDMALING;Kommunal;63;51,6;81,0;~100;205,1;59;48,4;55,9;91,5;175,8;
NORRKÖPING;Samtliga;663;47,4;72,7;83,9;205,4;735;52,6;60,5;83,6;182,2;
NORRKÖPING;Kommunal;645;47,4;73,0;84,2;205,4;717;52,6;60,5;83,7;182,1;
NORRKÖPING;Enskild;18;50,0;..;..;..;18;50,0;..;..;..;
NORRTÄLJE;Samtliga;316;50,2;74,7;92,4;212,1;314;49,8;64,3;86,6;187,7;
NORRTÄLJE;Kommunal;284;49,6;73,2;91,5;208,9;289;50,4;64,4;86,5;185,7;
NORRTÄLJE;Enskild;32;56,1;87,5;100,0;240,3;25;43,9;64,0;~100;210,2;
NORSJÖ;Samtliga;34;50,7;91,2;100,0;237,8;33;49,3;75,8;~100;190,8;
NORSJÖ;Kommunal;34;50,7;91,2;100,0;237,8;33;49,3;75,8;~100;190,8;
NYBRO;Samtliga;134;54,9;78,4;94,0;211,7;110;45,1;71,8;92,7;188,4;
NYBRO;Kommunal;134;54,9;78,4;94,0;211,7;110;45,1;71,8;92,7;188,4;
NYKVARN;Samtliga;52;46,8;84,6;~100;230,8;59;53,2;57,6;83,1;194,4;
NYKVARN;Kommunal;52;46,8;84,6;~100;230,8;59;53,2;57,6;83,1;194,4;
NYKÖPING;Samtliga;267;46,9;75,7;87,3;202,9;302;53,1;68,8;83,2;181,3;
NYKÖPING;Kommunal;245;46,1;75,1;86,5;201,2;287;53,9;68,6;82,9;181,1;
NYKÖPING;Enskild;22;59,5;85,7;100,0;233,2;15;40,5;..;~100;186,4;
NYNÄSHAMN;Samtliga;145;51,1;73,8;91,0;211,5;139;48,9;64,7;85,6;193,5;
NYNÄSHAMN;Kommunal;145;51,1;73,8;91,0;211,5;139;48,9;64,7;85,6;193,5;
NÄSSJÖ;Samtliga;193;51,6;80,3;92,7;207,7;181;48,4;69,6;90,1;178,0;
NÄSSJÖ;Kommunal;193;51,6;80,3;92,7;207,7;181;48,4;69,6;90,1;178,0;
OCKELBO;Samtliga;35;47,9;74,3;100,0;206,0;38;52,1;84,2;~100;211,8;
OCKELBO;Kommunal;35;47,9;74,3;100,0;206,0;38;52,1;84,2;~100;211,8;
OLOFSTRÖM;Samtliga;79;44,4;63,3;88,6;195,4;99;55,6;61,6;89,9;184,3;
OLOFSTRÖM;Kommunal;79;44,4;63,3;88,6;195,4;99;55,6;61,6;89,9;184,3;
ORSA;Samtliga;50;51,5;82,0;~100;242,2;47;48,5;66,0;85,1;203,1;
ORSA;Kommunal;50;51,5;82,0;~100;242,2;47;48,5;66,0;85,1;203,1;
ORUST;Samtliga;91;48,7;93,4;100,0;230,3;96;51,3;76,0;88,5;197,2;
ORUST;Kommunal;91;48,7;93,4;100,0;230,3;96;51,3;76,0;88,5;197,2;
OSBY;Samtliga;87;55,4;80,5;~100;212,2;70;44,6;70,0;88,6;189,9;
OSBY;Kommunal;87;55,4;80,5;~100;212,2;70;44,6;70,0;88,6;189,9;
OSKARSHAMN;Samtliga;138;43,1;83,3;95,7;217,6;182;56,9;76,9;91,8;198,5;
OSKARSHAMN;Kommunal;138;43,1;83,3;95,7;217,6;182;56,9;76,9;91,8;198,5;
OVANÅKER;Samtliga;68;41,5;82,4;~100;206,8;96;58,5;74,0;86,5;190,8;
OVANÅKER;Kommunal;68;41,5;82,4;~100;206,8;96;58,5;74,0;86,5;190,8;
OXELÖSUND;Samtliga;58;43,9;82,8;~100;222,0;74;56,1;64,9;90,5;180,9;
OXELÖSUND;Kommunal;58;43,9;82,8;~100;222,0;74;56,1;64,9;90,5;180,9;
PAJALA;Samtliga;47;45,2;87,2;~100;225,0;57;54,8;86,0;~100;203,9;
PAJALA;Kommunal;44;45,4;86,4;~100;225,0;53;54,6;84,9;~100;202,5;
PAJALA;Enskild;..;..;..;..;..;..;..;..;..;..;
PARTILLE;Samtliga;214;48,3;83,2;94,4;228,3;229;51,7;75,5;93,4;195,6;
PARTILLE;Kommunal;209;48,7;82,8;94,3;227,4;220;51,3;75,5;93,2;194,4;
PARTILLE;Enskild;..;..;..;..;..;..;..;..;..;..;
PERSTORP;Samtliga;47;48,5;74,5;87,2;208,1;50;51,5;62,0;78,0;188,2;
PERSTORP;Kommunal;47;48,5;74,5;87,2;208,1;50;51,5;62,0;78,0;188,2;
PITEÅ;Samtliga;248;46,4;77,0;92,7;204,6;287;53,6;76,3;91,6;193,4;
PITEÅ;Kommunal;248;46,4;77,0;92,7;204,6;287;53,6;76,3;91,6;193,4;
RAGUNDA;Samtliga;32;40,5;78,1;84,4;196,0;47;59,5;83,0;85,1;187,1;
RAGUNDA;Kommunal;32;40,5;78,1;84,4;196,0;47;59,5;83,0;85,1;187,1;
ROBERTSFORS;Samtliga;45;39,5;77,8;~100;210,6;69;60,5;63,8;87,0;176,0;
ROBERTSFORS;Kommunal;45;39,5;77,8;~100;210,6;69;60,5;63,8;87,0;176,0;
RONNEBY;Samtliga;152;46,8;80,3;96,7;205,1;173;53,2;65,3;91,9;182,3;
RONNEBY;Kommunal;152;46,8;80,3;96,7;205,1;173;53,2;65,3;91,9;182,3;
RÄTTVIK;Samtliga;52;40,0;82,7;~100;209,0;78;60,0;96,2;~100;210,2;
RÄTTVIK;Kommunal;52;40,0;82,7;~100;209,0;78;60,0;96,2;~100;210,2;
SALA;Samtliga;139;49,3;83,5;89,9;219,0;143;50,7;67,8;85,3;181,2;
SALA;Kommunal;139;49,3;83,5;89,9;219,0;143;50,7;67,8;85,3;181,2;
SALEM;Samtliga;74;45,4;77,0;90,5;212,8;89;54,6;73,0;85,4;199,5;
SALEM;Kommunal;74;45,4;77,0;90,5;212,8;89;54,6;73,0;85,4;199,5;
SANDVIKEN;Samtliga;194;47,2;79,9;92,3;210,5;217;52,8;70,0;85,7;183,9;
SANDVIKEN;Kommunal;194;47,2;79,9;92,3;210,5;217;52,8;70,0;85,7;183,9;
SIGTUNA;Samtliga;205;50,0;67,2;82,4;208,2;205;50,0;64,0;83,7;202,5;
SIGTUNA;Kommunal;186;52,1;65,6;81,2;204,1;171;47,9;64,3;82,5;194,3;
SIGTUNA;Enskild;19;35,8;83,3;~100;248,9;34;64,2;62,5;~100;245,8;
SIMRISHAMN;Samtliga;116;49,8;80,6;95,4;215,4;117;50,2;73,1;94,4;197,8;
SIMRISHAMN;Kommunal;108;50,0;80,6;95,4;215,4;108;50,0;73,1;94,4;197,8;
SIMRISHAMN;Enskild;..;..;.;.;.;..;..;.;.;.;
SJÖBO;Samtliga;99;50,8;81,8;90,9;219,3;96;49,2;70,8;89,6;191,8;
SJÖBO;Kommunal;99;50,8;81,8;90,9;219,3;96;49,2;70,8;89,6;191,8;
SKARA;Samtliga;118;47,8;84,7;94,1;229,5;129;52,2;70,5;85,3;191,1;
SKARA;Kommunal;118;47,8;84,7;94,1;229,5;129;52,2;70,5;85,3;191,1;
SKELLEFTEÅ;Samtliga;445;49,3;87,9;97,1;221,5;458;50,7;81,4;93,7;196,2;
SKELLEFTEÅ;Kommunal;445;49,3;87,9;97,1;221,5;458;50,7;81,4;93,7;196,2;
SKINNSKATTEBERG;Samtliga;36;48,6;75,0;~100;199,1;38;51,4;44,7;84,2;167,1;
SKINNSKATTEBERG;Kommunal;36;48,6;75,0;~100;199,1;38;51,4;44,7;84,2;167,1;
SKURUP;Samtliga;105;54,1;73,3;89,5;204,7;89;45,9;60,7;84,3;177,9;
SKURUP;Kommunal;105;54,1;73,3;89,5;204,7;89;45,9;60,7;84,3;177,9;
SKÖVDE;Samtliga;279;48,5;77,8;90,0;206,6;296;51,5;76,7;88,9;193,7;
SKÖVDE;Kommunal;279;48,5;77,8;90,0;206,6;296;51,5;76,7;88,9;193,7;
SMEDJEBACKEN;Samtliga;61;42,7;86,9;91,8;215,4;82;57,3;69,5;82,9;186,7;
SMEDJEBACKEN;Kommunal;61;42,7;86,9;91,8;215,4;82;57,3;69,5;82,9;186,7;
SOLLEFTEÅ;Samtliga;156;49,5;80,8;91,7;211,8;159;50,5;74,2;88,7;188,0;
SOLLEFTEÅ;Kommunal;156;49,5;80,8;91,7;211,8;159;50,5;74,2;88,7;188,0;
SOLLENTUNA;Samtliga;345;51,6;78,6;91,9;218,7;323;48,4;75,2;91,0;214,9;
SOLLENTUNA;Kommunal;295;50,0;77,3;91,9;216,4;295;50,0;74,6;91,2;213,9;
SOLLENTUNA;Enskild;50;64,1;86,0;~100;232,2;28;35,9;82,1;~100;225,7;
SOLNA;Samtliga;163;45,8;75,5;84,7;212,0;193;54,2;68,9;88,6;194,5;
SOLNA;Kommunal;158;46,3;75,3;84,8;213,1;183;53,7;70,5;89,6;197,4;
SOLNA;Enskild;..;..;..;..;..;..;..;..;..;142,0;
SORSELE;Samtliga;22;52,4;90,9;100,0;263,0;20;47,6;75,0;100,0;187,0;
SORSELE;Kommunal;22;52,4;90,9;100,0;263,0;20;47,6;75,0;100,0;187,0;
SOTENÄS;Samtliga;55;46,2;87,3;~100;216,7;64;53,8;87,5;90,6;201,3;
SOTENÄS;Kommunal;55;46,2;87,3;~100;216,7;64;53,8;87,5;90,6;201,3;
STAFFANSTORP;Samtliga;99;45,6;89,9;~100;229,5;118;54,4;74,6;~100;213,6;
STAFFANSTORP;Kommunal;99;45,6;89,9;~100;229,5;118;54,4;74,6;~100;213,6;
STENUNGSUND;Samtliga;133;51,4;88,7;~100;222,3;126;48,6;83,3;92,1;202,4;
STENUNGSUND;Kommunal;132;51,4;89,4;~100;222,7;125;48,6;84,0;92,0;203,5;
STENUNGSUND;Enskild;..;..;.;..;..;..;..;.;..;..;
STOCKHOLM;Samtliga;3 509;50,4;75,3;89,2;222,0;3 452;49,6;69,9;85,8;203,8;
STOCKHOLM;Kommunal;3 127;50,1;74,5;88,6;218,9;3 116;49,9;69,2;84,9;200,5;
STOCKHOLM;Enskild;382;53,2;83,5;96,1;255,5;336;46,8;78,7;96,4;242,7;
STORFORS;Samtliga;39;44,8;84,6;~100;206,3;48;55,2;72,9;89,6;179,5;
STORFORS;Kommunal;33;50,0;90,9;~100;204,4;33;50,0;69,7;84,8;160,0;
STORFORS;Enskild;..;..;..;..;..;..;..;80,0;100,0;222,3;
STORUMAN;Samtliga;39;41,5;71,8;~100;208,8;55;58,5;83,6;~100;203,2;
STORUMAN;Kommunal;39;41,5;71,8;~100;208,8;55;58,5;83,6;~100;203,2;
STRÄNGNÄS;Samtliga;214;51,8;72,0;93,0;206,0;199;48,2;67,3;91,5;193,1;
STRÄNGNÄS;Kommunal;214;51,8;72,0;93,0;206,0;199;48,2;67,3;91,5;193,1;
STRÖMSTAD;Samtliga;57;47,1;75,4;89,5;223,5;64;52,9;67,2;85,9;201,4;
STRÖMSTAD;Kommunal;57;47,1;75,4;89,5;223,5;64;52,9;67,2;85,9;201,4;
STRÖMSUND;Samtliga;88;48,1;81,8;~100;204,4;95;51,9;66,3;91,6;178,6;
STRÖMSUND;Kommunal;88;48,1;81,8;~100;204,4;95;51,9;66,3;91,6;178,6;
SUNDBYBERG;Samtliga;131;50,2;74,0;92,4;207,4;130;49,8;59,2;80,8;186,2;
SUNDBYBERG;Kommunal;131;50,2;74,0;92,4;207,4;130;49,8;59,2;80,8;186,2;
SUNDSVALL;Samtliga;486;49,5;79,4;92,6;216,0;496;50,5;63,3;84,3;182,6;
SUNDSVALL;Kommunal;475;49,2;78,9;92,4;214,6;490;50,8;62,9;84,1;182,1;
SUNDSVALL;Enskild;..;..;100,0;100,0;277,3;..;..;..;..;..;
SUNNE;Samtliga;82;52,2;87,8;~100;210,9;75;47,8;90,7;~100;216,1;
SUNNE;Kommunal;82;52,2;87,8;~100;210,9;75;47,8;90,7;~100;216,1;
SURAHAMMAR;Samtliga;58;43,6;94,8;~100;227,2;75;56,4;74,7;88,0;194,7;
SURAHAMMAR;Kommunal;58;43,6;94,8;~100;227,2;75;56,4;74,7;88,0;194,7;
SVALÖV;Samtliga;76;52,1;72,4;88,2;204,1;70;47,9;54,3;88,6;174,3;
SVALÖV;Kommunal;76;52,1;72,4;88,2;204,1;70;47,9;54,3;88,6;174,3;
SVEDALA;Samtliga;126;48,3;89,7;~100;219,0;135;51,7;74,1;92,6;204,0;
SVEDALA;Kommunal;126;48,3;89,7;~100;219,0;135;51,7;74,1;92,6;204,0;
SVENLJUNGA;Samtliga;52;40,9;76,9;84,6;192,5;75;59,1;85,3;92,0;193,1;
SVENLJUNGA;Kommunal;52;41,3;76,9;84,6;192,5;74;58,7;86,5;93,2;194,3;
SVENLJUNGA;Enskild;..;..;.;.;.;..;..;.;.;..;
SÄFFLE;Samtliga;93;49,5;91,4;~100;225,5;95;50,5;80,0;91,6;210,5;
SÄFFLE;Kommunal;93;49,5;91,4;~100;225,5;95;50,5;80,0;91,6;210,5;
SÄTER;Samtliga;74;46,5;83,8;90,5;205,6;85;53,5;63,5;89,4;178,9;
SÄTER;Kommunal;74;46,5;83,8;90,5;205,6;85;53,5;63,5;89,4;178,9;
SÄVSJÖ;Samtliga;74;46,8;86,5;~100;204,9;84;53,2;66,7;90,5;181,5;
SÄVSJÖ;Kommunal;74;46,8;86,5;~100;204,9;84;53,2;66,7;90,5;181,5;
SÖDERHAMN;Samtliga;156;50,8;75,0;83,3;208,2;151;49,2;77,5;84,8;192,9;
SÖDERHAMN;Kommunal;156;50,8;75,0;83,3;208,2;151;49,2;77,5;84,8;192,9;
SÖDERKÖPING;Samtliga;91;46,2;71,8;91,8;205,1;106;53,8;70,7;89,9;195,8;
SÖDERKÖPING;Kommunal;85;46,2;71,8;91,8;205,1;99;53,8;70,7;89,9;195,8;
SÖDERKÖPING;Enskild;..;..;.;.;.;..;..;.;.;.;
SÖDERTÄLJE;Samtliga;411;47,7;73,7;87,0;214,3;450;52,3;70,2;82,1;195,9;
SÖDERTÄLJE;Kommunal;384;47,4;73,4;87,0;214,4;426;52,6;70,2;82,2;195,8;
SÖDERTÄLJE;Enskild;27;52,9;..;..;..;24;47,1;..;..;..;
SÖLVESBORG;Samtliga;100;51,8;82,0;95,0;212,0;93;48,2;69,9;82,8;181,6;
SÖLVESBORG;Kommunal;100;51,8;82,0;95,0;212,0;93;48,2;69,9;82,8;181,6;
TANUM;Samtliga;66;46,2;77,3;92,4;205,8;77;53,8;81,8;90,9;211,2;
TANUM;Kommunal;66;46,2;77,3;92,4;205,8;77;53,8;81,8;90,9;211,2;
TIBRO;Samtliga;61;45,2;78,7;88,5;208,4;74;54,8;82,4;91,9;202,3;
TIBRO;Kommunal;61;45,2;78,7;88,5;208,4;74;54,8;82,4;91,9;202,3;
TIDAHOLM;Samtliga;85;50,6;87,1;91,8;229,1;83;49,4;67,5;83,1;188,2;
TIDAHOLM;Kommunal;85;50,6;87,1;91,8;229,1;83;49,4;67,5;83,1;188,2;
TIERP;Samtliga;113;47,5;69,0;85,8;195,7;125;52,5;62,4;86,4;181,5;
TIERP;Kommunal;113;47,5;69,0;85,8;195,7;125;52,5;62,4;86,4;181,5;
TIMRÅ;Samtliga;86;41,7;60,5;88,4;191,3;120;58,3;52,5;83,3;162,5;
TIMRÅ;Kommunal;86;41,7;60,5;88,4;191,3;120;58,3;52,5;83,3;162,5;
TINGSRYD;Samtliga;74;43,8;71,6;87,8;210,5;95;56,2;66,3;82,1;176,4;
TINGSRYD;Kommunal;74;44,0;71,6;87,8;210,5;94;56,0;67,0;81,9;177,3;
TINGSRYD;Enskild;..;..;.;.;.;..;..;.;..;..;
TJÖRN;Samtliga;98;44,1;78,6;92,9;217,0;124;55,9;71,0;87,1;196,0;
TJÖRN;Kommunal;98;44,1;78,6;92,9;217,0;124;55,9;71,0;87,1;196,0;
TOMELILLA;Samtliga;82;43,9;89,0;92,7;207,6;105;56,1;77,1;81,0;186,2;
TOMELILLA;Kommunal;82;43,9;89,0;92,7;207,6;105;56,1;77,1;81,0;186,2;
TORSBY;Samtliga;86;53,1;83,7;~100;228,8;76;46,9;76,3;93,4;191,1;
TORSBY;Kommunal;86;53,1;83,7;~100;228,8;76;46,9;76,3;93,4;191,1;
TORSÅS;Samtliga;57;52,8;91,2;~100;222,5;51;47,2;78,4;~100;193,7;
TORSÅS;Kommunal;57;52,8;91,2;~100;222,5;51;47,2;78,4;~100;193,7;
TRANEMO;Samtliga;99;52,9;78,8;~100;207,3;88;47,1;73,9;89,8;183,4;
TRANEMO;Kommunal;99;52,9;78,8;~100;207,3;88;47,1;73,9;89,8;183,4;
TRANÅS;Samtliga;84;44,2;78,6;91,7;210,9;106;55,8;57,5;88,7;176,7;
TRANÅS;Kommunal;84;44,2;78,6;91,7;210,9;106;55,8;57,5;88,7;176,7;
TRELLEBORG;Samtliga;210;46,4;73,8;89,5;205,7;243;53,6;66,7;85,2;180,4;
TRELLEBORG;Kommunal;210;46,4;73,8;89,5;205,7;243;53,6;66,7;85,2;180,4;
TROLLHÄTTAN;Samtliga;310;49,7;75,5;90,3;202,3;314;50,3;62,4;85,0;184,5;
TROLLHÄTTAN;Kommunal;310;49,7;75,5;90,3;202,3;314;50,3;62,4;85,0;184,5;
TROSA;Samtliga;71;55,0;90,1;~100;227,7;58;45,0;65,5;89,7;177,7;
TROSA;Kommunal;71;55,0;90,1;~100;227,7;58;45,0;65,5;89,7;177,7;
TYRESÖ;Samtliga;238;48,9;74,4;87,8;213,9;249;51,1;55,0;83,5;177,6;
TYRESÖ;Kommunal;238;48,9;74,4;87,8;213,9;249;51,1;55,0;83,5;177,6;
TÄBY;Samtliga;391;48,7;82,9;95,6;236,7;412;51,3;76,4;92,5;204,4;
TÄBY;Kommunal;357;48,0;82,4;95,8;236,8;386;52,0;76,4;93,0;204,7;
TÄBY;Enskild;34;56,7;90,0;~100;236,0;26;43,3;76,0;~100;199,3;
TÖREBODA;Samtliga;62;47,7;72,6;85,5;194,4;68;52,3;73,5;85,3;193,5;
TÖREBODA;Kommunal;62;47,7;72,6;85,5;194,4;68;52,3;73,5;85,3;193,5;
UDDEVALLA;Samtliga;337;52,7;72,4;89,9;206,8;302;47,3;67,2;82,5;181,3;
UDDEVALLA;Kommunal;297;50,8;70,7;88,9;205,7;288;49,2;66,7;81,9;180,2;
UDDEVALLA;Enskild;40;74,1;85,0;~100;214,4;14;25,9;78,6;~100;205,0;
ULRICEHAMN;Samtliga;146;48,3;84,9;95,9;223,0;156;51,7;73,1;92,3;188,3;
ULRICEHAMN;Kommunal;146;48,3;84,9;95,9;223,0;156;51,7;73,1;92,3;188,3;
UMEÅ;Samtliga;605;49,1;82,8;92,9;226,0;627;50,9;74,4;91,6;196,8;
UMEÅ;Kommunal;585;48,8;82,7;93,0;225,8;614;51,2;74,4;91,7;197,1;
UMEÅ;Enskild;20;60,6;..;..;..;13;39,4;..;..;..;
Upplands Väsby;Samtliga;218;47,2;70,6;89,9;216,1;244;52,8;69,3;91,8;199,2;
Upplands Väsby;Kommunal;203;45,9;71,4;89,7;214,5;239;54,1;69,5;91,6;199,4;
Upplands Väsby;Enskild;..;..;..;~100;238,2;..;..;..;..;..;
UPPLANDS-BRO;Samtliga;123;48,8;78,0;87,8;200,3;129;51,2;64,3;82,2;189,1;
UPPLANDS-BRO;Kommunal;123;48,8;78,0;87,8;200,3;129;51,2;64,3;82,2;189,1;
UPPSALA;Samtliga;1 084;48,7;77,9;93,4;215,8;1 140;51,3;69,5;91,6;195,4;
UPPSALA;Kommunal;998;48,0;77,9;93,1;215,7;1 080;52,0;69,4;91,2;194,8;
UPPSALA;Enskild;86;58,9;78,1;~100;216,1;60;41,1;69,8;100,0;207,3;
UPPVIDINGE;Samtliga;62;47,0;71,0;83,9;202,2;70;53,0;74,3;92,9;197,1;
UPPVIDINGE;Kommunal;62;47,0;71,0;83,9;202,2;70;53,0;74,3;92,9;197,1;
VADSTENA;Samtliga;53;53,5;75,5;90,6;226,3;46;46,5;60,9;87,0;190,6;
VADSTENA;Kommunal;53;53,5;75,5;90,6;226,3;46;46,5;60,9;87,0;190,6;
VAGGERYD;Samtliga;93;48,4;75,3;89,2;209,9;99;51,6;70,7;88,9;185,0;
VAGGERYD;Kommunal;93;48,4;75,3;89,2;209,9;99;51,6;70,7;88,9;185,0;
VALDEMARSVIK;Samtliga;64;49,2;82,8;~100;209,9;66;50,8;86,4;~100;196,4;
VALDEMARSVIK;Kommunal;64;49,2;82,8;~100;209,9;66;50,8;86,4;~100;196,4;
VALLENTUNA;Samtliga;139;46,8;68,3;89,2;197,3;158;53,2;68,4;93,7;190,4;
VALLENTUNA;Kommunal;139;46,8;68,3;89,2;197,3;158;53,2;68,4;93,7;190,4;
VANSBRO;Samtliga;45;47,9;73,3;~100;199,3;49;52,1;69,4;83,7;173,3;
VANSBRO;Kommunal;45;47,9;73,3;~100;199,3;49;52,1;69,4;83,7;173,3;
VARA;Samtliga;125;56,3;88,8;~100;221,8;97;43,7;80,4;90,7;202,6;
VARA;Kommunal;125;56,3;88,8;~100;221,8;97;43,7;80,4;90,7;202,6;
