Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2010/11

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Lekeberg;Kommunal;34;44,2;88,2;~100;208,1;43;55,8;72,1;~100;194,3;
Leksand;Samtliga;87;48,1;86,2;88,5;232,6;94;51,9;80,9;88,3;207,9;
Leksand;Kommunal;85;48,0;85,9;88,2;231,4;92;52,0;80,4;88,0;207,9;
Leksand;Enskild;..;..;..;..;..;..;..;..;..;..;
Lerum;Samtliga;277;50,8;88,9;95,8;227,4;268;49,2;84,4;95,3;209,8;
Lerum;Kommunal;261;50,5;88,9;95,8;227,4;256;49,5;84,4;95,3;209,8;
Lerum;Enskild;16;57,1;.;.;.;12;42,9;.;.;.;
Lessebo;Samtliga;43;46,7;65,1;76,7;194,5;49;53,3;63,3;81,6;168,5;
Lessebo;Kommunal;43;46,7;65,1;76,7;194,5;49;53,3;63,3;81,6;168,5;
Lidingö;Samtliga;247;49,3;90,7;96,0;254,8;254;50,7;87,0;93,7;233,8;
Lidingö;Kommunal;230;49,9;90,0;95,7;251,8;231;50,1;85,7;93,1;230,9;
Lidingö;Enskild;17;42,5;100,0;100,0;294,1;23;57,5;100,0;100,0;262,6;
Lidköping;Samtliga;244;52,7;82,4;86,9;220,7;219;47,3;80,8;89,0;200,2;
Lidköping;Kommunal;232;52,1;81,9;86,6;220,2;213;47,9;80,8;88,7;199,6;
Lidköping;Enskild;..;..;91,7;~100;230,8;..;..;..;..;..;
Lilla Edet;Samtliga;56;49,1;76,8;89,3;216,5;58;50,9;55,2;75,9;182,5;
Lilla Edet;Kommunal;56;49,1;76,8;89,3;216,5;58;50,9;55,2;75,9;182,5;
Lindesberg;Samtliga;106;40,9;75,5;85,8;217,3;153;59,1;66,7;73,9;171,7;
Lindesberg;Kommunal;106;40,9;75,5;85,8;217,3;153;59,1;66,7;73,9;171,7;
Linköping;Samtliga;821;49,1;83,4;89,9;225,7;852;50,9;73,0;86,7;199,8;
Linköping;Kommunal;641;49,2;81,6;88,3;220,7;661;50,8;71,7;85,5;196,9;
Linköping;Enskild;180;48,5;90,5;95,8;244,2;191;51,5;77,9;91,2;210,5;
Ljungby;Samtliga;151;46,9;86,8;~100;229,1;171;53,1;78,4;91,8;199,9;
Ljungby;Kommunal;151;46,9;86,8;~100;229,1;171;53,1;78,4;91,8;199,9;
Ljusdal;Samtliga;99;51,6;80,8;90,9;231,3;93;48,4;67,7;82,8;183,0;
Ljusdal;Kommunal;69;50,0;79,7;87,0;221,9;69;50,0;62,3;81,2;178,5;
Ljusdal;Enskild;30;55,6;83,3;100,0;253,0;24;44,4;83,3;~100;195,8;
Ljusnarsberg;Samtliga;22;37,9;72,7;72,7;192,3;36;62,1;61,1;80,6;181,4;
Ljusnarsberg;Kommunal;22;37,9;72,7;72,7;192,3;36;62,1;61,1;80,6;181,4;
Lomma;Samtliga;165;51,9;94,5;~100;258,1;153;48,1;86,3;92,8;227,8;
Lomma;Kommunal;152;51,5;94,7;~100;256,8;143;48,5;86,0;92,3;226,0;
Lomma;Enskild;13;56,5;92,3;100,0;273,8;10;43,5;..;100,0;254,0;
Ludvika;Samtliga;155;50,7;74,2;81,3;195,5;151;49,3;71,5;84,1;179,7;
Ludvika;Kommunal;155;50,7;74,2;81,3;195,5;151;49,3;71,5;84,1;179,7;
Luleå;Samtliga;372;48,9;84,9;91,9;229,2;388;51,1;80,2;89,9;204,8;
Luleå;Kommunal;328;49,2;83,5;91,5;227,6;339;50,8;78,8;89,1;202,9;
Luleå;Enskild;44;47,3;95,5;~100;240,7;49;52,7;89,8;~100;218,2;
Lund;Samtliga;609;51,3;84,9;91,6;244,1;579;48,7;85,5;94,0;223,2;
Lund;Kommunal;498;49,6;84,3;91,6;241,7;507;50,4;85,0;94,1;221,8;
Lund;Enskild;111;60,7;88,4;91,9;258,8;72;39,3;89,8;~100;234,5;
Lycksele;Samtliga;69;53,5;91,3;~100;232,6;60;46,5;83,3;91,7;199,6;
Lycksele;Kommunal;69;53,5;91,3;~100;232,6;60;46,5;83,3;91,7;199,6;
Lysekil;Samtliga;75;45,7;92,0;~100;228,3;89;54,3;73,0;87,6;199,5;
Lysekil;Kommunal;75;45,7;92,0;~100;228,3;89;54,3;73,0;87,6;199,5;
Malmö;Samtliga;1 328;47,6;67,0;81,6;213,3;1 462;52,4;62,2;77,1;194,6;
Malmö;Kommunal;1 140;47,7;64,6;79,6;207,5;1 251;52,3;59,8;74,7;188,9;
Malmö;Enskild;188;47,1;81,4;93,1;247,7;211;52,9;76,3;91,5;228,0;
Malung-Sälen;Samtliga;54;45,0;88,9;~100;224,4;66;55,0;90,9;~100;203,3;
Malung-Sälen;Kommunal;54;45,0;88,9;~100;224,4;66;55,0;90,9;~100;203,3;
Malå;Samtliga;23;47,9;87,0;~100;231,3;25;52,1;96,0;100,0;215,8;
Malå;Kommunal;23;47,9;87,0;~100;231,3;25;52,1;96,0;100,0;215,8;
Mariestad;Samtliga;140;53,0;84,3;92,9;224,9;124;47,0;67,7;82,3;191,2;
Mariestad;Kommunal;115;51,8;80,9;91,3;220,2;107;48,2;64,5;80,4;187,4;
Mariestad;Enskild;25;59,5;100,0;100,0;246,2;17;40,5;88,2;~100;214,7;
Mark;Samtliga;223;49,8;76,7;87,9;206,0;225;50,2;70,7;88,4;192,5;
Mark;Kommunal;212;49,9;76,9;88,7;206,7;213;50,1;71,8;89,7;194,0;
Mark;Enskild;11;47,8;..;..;192,7;12;52,2;..;..;166,7;
Markaryd;Samtliga;62;53,9;72,6;83,9;205,0;53;46,1;73,6;84,9;180,7;
Markaryd;Kommunal;62;53,9;72,6;83,9;205,0;53;46,1;73,6;84,9;180,7;
Mellerud;Samtliga;52;41,6;80,8;~100;217,9;73;58,4;39,7;67,1;154,6;
Mellerud;Kommunal;52;41,6;80,8;~100;217,9;73;58,4;39,7;67,1;154,6;
Mjölby;Samtliga;143;46,7;81,1;88,8;212,7;163;53,3;68,1;86,5;187,3;
Mjölby;Kommunal;143;46,7;81,1;88,8;212,7;163;53,3;68,1;86,5;187,3;
Mora;Samtliga;107;48,0;69,2;80,4;206,1;116;52,0;75,0;84,5;198,9;
Mora;Kommunal;107;48,0;69,2;80,4;206,1;116;52,0;75,0;84,5;198,9;
Motala;Samtliga;238;47,3;73,9;86,6;211,3;265;52,7;67,9;82,6;185,4;
Motala;Kommunal;203;46,1;73,9;85,7;210,1;237;53,9;67,9;81,0;183,8;
Motala;Enskild;35;55,6;74,3;~100;218,0;28;44,4;67,9;~100;199,3;
Mullsjö;Samtliga;42;46,2;95,2;~100;222,1;49;53,8;83,7;~100;195,7;
Mullsjö;Kommunal;42;46,2;95,2;~100;222,1;49;53,8;83,7;~100;195,7;
Munkedal;Samtliga;57;49,1;73,7;~100;201,8;59;50,9;66,1;81,4;188,0;
Munkedal;Kommunal;57;49,1;73,7;~100;201,8;59;50,9;66,1;81,4;188,0;
Munkfors;Samtliga;26;48,1;76,9;~100;212,7;28;51,9;82,1;~100;205,5;
Munkfors;Kommunal;26;48,1;76,9;~100;212,7;28;51,9;82,1;~100;205,5;
Mölndal;Samtliga;339;49,1;85,5;95,0;229,7;351;50,9;81,2;93,2;213,1;
Mölndal;Kommunal;311;48,1;85,2;95,2;228,0;336;51,9;81,0;93,2;213,3;
Mölndal;Enskild;28;65,1;89,3;~100;250,8;15;34,9;86,7;~100;209,0;
Mönsterås;Samtliga;60;39,2;85,0;91,7;225,4;93;60,8;67,7;75,3;181,8;
Mönsterås;Kommunal;60;39,2;85,0;91,7;225,4;93;60,8;67,7;75,3;181,8;
Mörbylånga;Samtliga;92;51,1;92,4;~100;225,4;88;48,9;89,8;94,3;196,0;
Mörbylånga;Kommunal;69;50,4;92,8;~100;221,0;68;49,6;89,7;~100;199,6;
Mörbylånga;Enskild;23;53,5;91,3;100,0;238,7;20;46,5;90,0;~100;183,8;
Nacka;Samtliga;585;49,3;87,2;95,2;249,5;602;50,7;83,4;93,2;227,2;
Nacka;Kommunal;473;49,4;86,9;94,3;248,2;484;50,6;82,4;92,8;225,5;
Nacka;Enskild;112;48,7;88,4;~100;254,6;118;51,3;87,3;94,9;234,2;
Nora;Samtliga;76;51,0;80,3;92,1;210,8;73;49,0;78,1;84,9;187,4;
Nora;Kommunal;76;51,0;80,3;92,1;210,8;73;49,0;78,1;84,9;187,4;
Norberg;Samtliga;27;48,2;92,6;~100;232,6;29;51,8;82,8;~100;206,0;
Norberg;Kommunal;27;49,1;92,6;~100;232,6;28;50,9;85,7;~100;209,8;
Norberg;Enskild;..;..;.;.;.;..;..;.;..;..;
Nordanstig;Samtliga;66;53,7;71,2;77,3;198,6;57;46,3;57,9;63,2;171,8;
Nordanstig;Kommunal;62;53,0;69,4;75,8;195,2;55;47,0;56,4;61,8;170,3;
Nordanstig;Enskild;..;..;..;..;..;..;..;..;..;..;
Nordmaling;Samtliga;41;50,6;73,2;85,4;194,8;40;49,4;55,0;87,5;184,0;
Nordmaling;Kommunal;41;50,6;73,2;85,4;194,8;40;49,4;55,0;87,5;184,0;
Norrköping;Samtliga;744;48,7;82,6;89,8;217,1;785;51,3;72,7;83,6;192,4;
Norrköping;Kommunal;587;49,5;82,1;89,3;216,4;600;50,5;71,0;82,7;192,1;
Norrköping;Enskild;157;45,9;84,6;91,9;220,0;185;54,1;78,6;86,7;193,6;
Norrtälje;Samtliga;302;46,5;78,5;90,4;216,3;347;53,5;75,5;87,0;196,9;
Norrtälje;Kommunal;269;46,5;79,2;89,2;215,9;309;53,5;75,4;85,8;193,5;
Norrtälje;Enskild;33;46,5;72,7;100,0;218,9;38;53,5;76,3;~100;224,2;
Norsjö;Samtliga;30;49,2;83,3;~100;216,1;31;50,8;74,2;80,6;198,9;
Norsjö;Kommunal;30;49,2;83,3;~100;216,1;31;50,8;74,2;80,6;198,9;
Nybro;Samtliga;105;45,1;79,0;82,9;213,9;128;54,9;75,8;81,3;193,8;
Nybro;Kommunal;105;45,1;79,0;82,9;213,9;128;54,9;75,8;81,3;193,8;
Nykvarn;Samtliga;72;47,1;90,3;~100;235,9;81;52,9;82,7;~100;201,1;
Nykvarn;Kommunal;72;47,1;90,3;~100;235,9;81;52,9;82,7;~100;201,1;
Nyköping;Samtliga;332;49,5;74,1;84,6;217,9;339;50,5;76,8;84,6;205,5;
Nyköping;Kommunal;247;48,9;69,2;81,0;213,7;258;51,1;74,0;82,9;203,3;
Nyköping;Enskild;85;51,2;89,6;~100;231,4;81;48,8;86,5;90,5;213,3;
Nynäshamn;Samtliga;134;48,0;84,3;88,1;219,7;145;52,0;71,7;82,8;185,7;
Nynäshamn;Kommunal;134;48,0;84,3;88,1;219,7;145;52,0;71,7;82,8;185,7;
Nässjö;Samtliga;200;53,3;74,5;85,0;208,4;175;46,7;74,9;87,4;186,7;
Nässjö;Kommunal;200;53,3;74,5;85,0;208,4;175;46,7;74,9;87,4;186,7;
Ockelbo;Samtliga;31;48,4;77,4;~100;207,4;33;51,6;72,7;78,8;193,4;
Ockelbo;Kommunal;31;48,4;77,4;~100;207,4;33;51,6;72,7;78,8;193,4;
Olofström;Samtliga;63;43,8;81,0;88,9;215,6;81;56,3;71,6;92,6;196,4;
Olofström;Kommunal;63;43,8;81,0;88,9;215,6;81;56,3;71,6;92,6;196,4;
Orsa;Samtliga;34;41,0;64,7;82,4;187,4;49;59,0;57,1;65,3;159,0;
Orsa;Kommunal;34;41,0;64,7;82,4;187,4;49;59,0;57,1;65,3;159,0;
Orust;Samtliga;101;50,5;90,6;~100;234,3;99;49,5;77,4;88,2;208,2;
Orust;Kommunal;96;50,8;90,6;~100;234,3;93;49,2;77,4;88,2;208,2;
Orust;Enskild;..;..;.;.;.;..;..;.;.;.;
Osby;Samtliga;73;50,0;79,5;86,3;216,5;73;50,0;71,2;76,7;191,2;
Osby;Kommunal;73;50,0;79,5;86,3;216,5;73;50,0;71,2;76,7;191,2;
Oskarshamn;Samtliga;134;46,0;79,9;91,0;212,4;157;54,0;75,8;89,8;187,5;
Oskarshamn;Kommunal;134;46,0;79,9;91,0;212,4;157;54,0;75,8;89,8;187,5;
Ovanåker;Samtliga;76;53,9;80,3;84,2;213,9;65;46,1;73,8;86,2;196,9;
Ovanåker;Kommunal;76;53,9;80,3;84,2;213,9;65;46,1;73,8;86,2;196,9;
Oxelösund;Samtliga;55;49,5;61,8;87,3;210,4;56;50,5;57,1;76,8;177,9;
Oxelösund;Kommunal;55;49,5;61,8;87,3;210,4;56;50,5;57,1;76,8;177,9;
Pajala;Samtliga;47;60,3;95,7;100,0;259,3;31;39,7;74,2;83,9;209,5;
Pajala;Kommunal;44;59,5;95,5;100,0;259,4;30;40,5;76,7;~100;212,2;
Pajala;Enskild;..;..;..;..;..;..;..;.;.;..;
Partille;Samtliga;240;49,1;86,3;92,5;232,2;249;50,9;87,6;94,8;221,8;
Partille;Kommunal;229;48,4;85,6;92,1;230,8;244;51,6;87,3;94,7;221,6;
Partille;Enskild;..;..;100,0;100,0;260,5;..;..;..;..;..;
Perstorp;Samtliga;35;50,7;80,0;~100;228,7;34;49,3;76,5;79,4;206,7;
Perstorp;Kommunal;35;50,7;80,0;~100;228,7;34;49,3;76,5;79,4;206,7;
Piteå;Samtliga;241;51,2;85,1;94,6;226,3;230;48,8;87,8;96,5;201,5;
Piteå;Kommunal;241;51,2;85,1;94,6;226,3;230;48,8;87,8;96,5;201,5;
Ragunda;Samtliga;38;51,4;81,6;~100;215,7;36;48,6;72,2;77,8;180,8;
Ragunda;Kommunal;38;51,4;81,6;~100;215,7;36;48,6;72,2;77,8;180,8;
Robertsfors;Samtliga;40;46,5;85,0;87,5;226,5;46;53,5;80,4;84,8;198,0;
Robertsfors;Kommunal;40;46,5;85,0;87,5;226,5;46;53,5;80,4;84,8;198,0;
Ronneby;Samtliga;152;49,5;64,5;92,1;202,6;155;50,5;68,4;86,5;185,9;
Ronneby;Kommunal;130;49,6;60,8;91,5;202,6;132;50,4;65,2;84,8;183,5;
Ronneby;Enskild;22;48,9;86,4;~100;202,7;23;51,1;87,0;~100;199,8;
Rättvik;Samtliga;45;36,3;82,2;100,0;226,3;79;63,7;79,7;~100;198,9;
Rättvik;Kommunal;45;36,3;82,2;100,0;226,3;79;63,7;79,7;~100;198,9;
Sala;Samtliga;125;48,3;80,8;93,6;222,9;134;51,7;78,4;93,3;195,9;
Sala;Kommunal;125;48,3;80,8;93,6;222,9;134;51,7;78,4;93,3;195,9;
Salem;Samtliga;104;45,6;86,5;93,3;230,1;124;54,4;80,6;88,7;209,8;
Salem;Kommunal;90;44,3;84,4;92,2;228,1;113;55,7;80,5;89,4;209,4;
Salem;Enskild;14;56,0;100,0;100,0;243,2;11;44,0;..;..;213,6;
Sandviken;Samtliga;180;46,6;72,8;85,0;203,3;206;53,4;67,5;80,1;191,0;
Sandviken;Kommunal;162;46,6;71,6;84,6;202,2;186;53,4;65,6;79,6;188,7;
Sandviken;Enskild;18;47,4;83,3;~100;213,1;20;52,6;85,0;~100;211,5;
Sigtuna;Samtliga;254;47,7;75,6;85,0;221,2;279;52,3;63,4;81,7;196,9;
Sigtuna;Kommunal;186;47,0;70,4;80,1;209,6;210;53,0;59,0;78,1;185,8;
Sigtuna;Enskild;68;49,6;89,7;~100;252,6;69;50,4;76,8;92,8;230,0;
Simrishamn;Samtliga;102;45,1;72,9;80,2;206,3;124;54,9;72,3;80,7;190,8;
Simrishamn;Kommunal;83;43,7;72,3;80,7;205,5;107;56,3;70,1;79,4;188,0;
Simrishamn;Enskild;19;52,8;76,9;~100;210,8;17;47,2;91,7;~100;215,8;
Sjöbo;Samtliga;97;50,0;75,3;86,6;210,8;97;50,0;86,6;91,8;211,6;
Sjöbo;Kommunal;97;50,5;75,3;86,6;210,8;95;49,5;88,4;91,6;213,1;
Sjöbo;Enskild;..;..;.;.;.;..;..;.;..;..;
Skara;Samtliga;114;49,6;83,3;89,5;214,6;116;50,4;76,7;85,3;200,9;
Skara;Kommunal;105;49,5;81,9;88,6;213,5;107;50,5;75,7;84,1;202,1;
Skara;Enskild;..;..;..;..;..;..;..;..;..;..;
Skellefteå;Samtliga;440;48,5;86,6;92,5;220,0;467;51,5;76,4;89,5;193,0;
Skellefteå;Kommunal;423;48,0;86,3;92,2;219,3;459;52,0;76,3;89,3;193,2;
Skellefteå;Enskild;..;..;94,1;100,0;238,2;..;..;..;..;..;
Skinnskatteberg;Samtliga;16;39,0;87,5;100,0;217,2;25;61,0;60,0;68,0;167,8;
Skinnskatteberg;Kommunal;16;39,0;87,5;100,0;217,2;25;61,0;60,0;68,0;167,8;
Skurup;Samtliga;93;52,0;75,3;89,2;216,0;86;48,0;73,3;91,9;205,3;
Skurup;Kommunal;93;52,0;75,3;89,2;216,0;86;48,0;73,3;91,9;205,3;
Skövde;Samtliga;291;52,6;80,8;88,7;220,7;262;47,4;73,3;87,0;193,6;
Skövde;Kommunal;290;52,8;81,0;89,0;221,3;259;47,2;74,1;87,6;195,1;
Skövde;Enskild;..;..;.;.;..;..;..;.;..;..;
Smedjebacken;Samtliga;59;54,1;71,2;89,8;204,9;50;45,9;72,0;88,0;188,7;
Smedjebacken;Kommunal;59;54,1;71,2;89,8;204,9;50;45,9;72,0;88,0;188,7;
Sollefteå;Samtliga;135;58,2;79,3;82,2;198,3;97;41,8;82,5;86,6;189,5;
Sollefteå;Kommunal;135;58,2;79,3;82,2;198,3;97;41,8;82,5;86,6;189,5;
Sollentuna;Samtliga;405;45,0;89,4;97,3;247,8;496;55,0;84,1;93,1;227,3;
Sollentuna;Kommunal;311;44,7;90,0;97,7;251,2;385;55,3;84,4;93,0;228,4;
Sollentuna;Enskild;94;45,9;87,2;~100;236,5;111;54,1;82,9;93,7;223,8;
Solna;Samtliga;194;46,2;79,4;90,2;229,2;226;53,8;84,3;94,6;218,5;
Solna;Kommunal;143;47,4;75,5;88,1;221,2;159;52,6;83,0;95,0;216,2;
Solna;Enskild;51;43,2;90,2;~100;251,6;67;56,8;87,5;~100;224,1;
Sorsele;Samtliga;15;40,5;80,0;~100;213,7;22;59,5;81,8;~100;197,7;
Sorsele;Kommunal;15;40,5;80,0;~100;213,7;22;59,5;81,8;~100;197,7;
Sotenäs;Samtliga;46;46,0;100,0;100,0;247,1;54;54,0;96,3;~100;207,3;
Sotenäs;Kommunal;46;46,0;100,0;100,0;247,1;54;54,0;96,3;~100;207,3;
Staffanstorp;Samtliga;121;47,3;85,1;92,6;217,1;135;52,7;77,0;94,1;208,6;
Staffanstorp;Kommunal;118;46,8;84,7;92,4;214,7;134;53,2;77,6;94,8;209,2;
Staffanstorp;Enskild;..;..;..;..;..;..;..;.;.;..;
Stenungsund;Samtliga;157;52,9;87,9;95,5;216,3;140;47,1;85,7;92,9;205,4;
Stenungsund;Kommunal;149;52,7;87,9;96,0;215,0;134;47,3;85,8;93,3;206,1;
Stenungsund;Enskild;..;..;..;..;..;..;..;..;..;..;
Stockholm;Samtliga;4 087;48,9;80,4;89,3;237,0;4 266;51,1;76,6;88,2;219,3;
Stockholm;Kommunal;2 874;48,2;79,1;88,6;233,2;3 085;51,8;75,1;87,5;214,7;
Stockholm;Enskild;1 213;50,7;83,7;91,2;246,6;1 181;49,3;80,6;90,4;231,7;
Storfors;Samtliga;27;41,5;77,8;100,0;216,9;38;58,5;81,6;~100;205,4;
Storfors;Kommunal;18;42,9;72,2;100,0;202,5;24;57,1;70,8;~100;180,2;
Storfors;Enskild;..;..;..;..;..;..;..;100,0;100,0;248,6;
Storuman;Samtliga;26;41,3;96,2;100,0;241,3;37;58,7;78,4;83,8;192,2;
Storuman;Kommunal;26;41,3;96,2;100,0;241,3;37;58,7;78,4;83,8;192,2;
Strängnäs;Samtliga;179;50,6;78,2;88,8;216,5;175;49,4;77,1;88,6;199,5;
Strängnäs;Kommunal;119;54,1;69,7;85,7;205,6;101;45,9;77,2;87,1;198,1;
Strängnäs;Enskild;60;44,8;95,0;~100;237,8;74;55,2;77,0;90,5;201,5;
Strömstad;Samtliga;62;53,9;83,9;91,9;236,3;53;46,1;75,5;~100;204,4;
Strömstad;Kommunal;62;53,9;83,9;91,9;236,3;53;46,1;75,5;~100;204,4;
Strömsund;Samtliga;73;54,5;82,2;89,0;210,8;61;45,5;44,3;60,7;162,2;
Strömsund;Kommunal;73;54,5;82,2;89,0;210,8;61;45,5;44,3;60,7;162,2;
Sundbyberg;Samtliga;143;59,1;70,6;85,3;209,4;99;40,9;68,7;85,9;207,1;
Sundbyberg;Kommunal;101;53,2;68,3;83,2;209,1;89;46,8;66,3;84,3;208,0;
Sundbyberg;Enskild;42;80,8;76,2;~100;210,0;10;19,2;..;100,0;199,5;
Sundsvall;Samtliga;531;49,9;77,8;87,4;211,6;533;50,1;64,4;80,5;184,2;
Sundsvall;Kommunal;416;50,0;75,5;85,8;207,6;416;50,0;61,5;78,4;178,4;
Sundsvall;Enskild;115;49,6;86,1;93,0;225,9;117;50,4;74,4;88,0;204,8;
Sunne;Samtliga;97;51,9;80,4;90,7;213,2;90;48,1;66,7;87,8;186,4;
Sunne;Kommunal;92;51,4;81,5;92,4;214,0;87;48,6;65,5;87,4;185,3;
Sunne;Enskild;..;..;..;..;..;..;..;..;..;..;
Surahammar;Samtliga;46;46,5;78,3;87,0;195,0;53;53,5;75,5;81,1;187,9;
Surahammar;Kommunal;46;46,5;78,3;87,0;195,0;53;53,5;75,5;81,1;187,9;
Svalöv;Samtliga;80;47,6;63,8;77,5;191,7;88;52,4;61,4;79,5;177,8;
Svalöv;Kommunal;69;47,6;66,7;81,2;195,2;76;52,4;60,5;78,9;175,8;
Svalöv;Enskild;11;47,8;..;..;169,5;12;52,2;..;~100;190,4;
Svedala;Samtliga;95;47,3;83,2;87,4;221,3;106;52,7;85,8;95,3;206,5;
Svedala;Kommunal;95;47,3;83,2;87,4;221,3;106;52,7;85,8;95,3;206,5;
Svenljunga;Samtliga;70;52,2;92,9;92,9;233,1;64;47,8;81,3;89,1;199,2;
Svenljunga;Kommunal;70;52,2;92,9;92,9;233,1;64;47,8;81,3;89,1;199,2;
Säffle;Samtliga;67;40,4;76,1;92,5;216,2;99;59,6;66,7;88,9;189,7;
Säffle;Kommunal;62;40,0;80,6;91,9;218,8;93;60,0;65,6;89,2;187,0;
Säffle;Enskild;..;..;..;..;..;..;..;..;..;..;
Säter;Samtliga;60;55,0;86,7;~100;228,3;49;45,0;77,6;87,8;189,5;
Säter;Kommunal;60;55,0;86,7;~100;228,3;49;45,0;77,6;87,8;189,5;
Sävsjö;Samtliga;73;47,7;83,6;91,8;220,1;80;52,3;62,5;73,8;179,1;
Sävsjö;Kommunal;62;45,9;82,3;90,3;217,2;73;54,1;61,6;71,2;178,8;
Sävsjö;Enskild;..;..;90,9;100,0;236,4;..;..;..;..;..;
Söderhamn;Samtliga;145;52,0;76,6;82,8;214,6;134;48,0;72,4;81,3;178,0;
Söderhamn;Kommunal;137;50,9;76,6;82,5;213,0;132;49,1;73,5;81,8;179,8;
Söderhamn;Enskild;..;..;..;..;..;..;..;.;..;..;
Söderköping;Samtliga;95;46,3;82,1;90,5;223,7;110;53,7;74,5;88,2;203,0;
Söderköping;Kommunal;81;43,5;87,7;~100;228,5;105;56,5;75,2;87,6;201,0;
Söderköping;Enskild;..;..;..;..;193,8;..;..;..;..;..;
Södertälje;Samtliga;499;46,5;69,1;79,5;207,6;574;53,5;65,9;80,1;189,3;
Södertälje;Kommunal;389;46,0;65,0;75,8;201,5;456;54,0;61,8;77,6;183,4;
Södertälje;Enskild;110;48,2;83,5;92,7;228,9;118;51,8;81,9;89,7;212,8;
Sölvesborg;Samtliga;79;45,9;77,2;83,5;213,9;93;54,1;66,7;83,9;187,7;
Sölvesborg;Kommunal;79;45,9;77,2;83,5;213,9;93;54,1;66,7;83,9;187,7;
Tanum;Samtliga;66;48,5;74,2;84,8;212,0;70;51,5;72,9;91,4;193,9;
Tanum;Kommunal;66;48,5;74,2;84,8;212,0;70;51,5;72,9;91,4;193,9;
Tibro;Samtliga;60;45,1;80,0;91,7;218,7;73;54,9;79,5;84,9;198,3;
Tibro;Kommunal;60;45,1;80,0;91,7;218,7;73;54,9;79,5;84,9;198,3;
Tidaholm;Samtliga;71;48,0;78,9;91,5;227,4;77;52,0;67,5;88,3;197,4;
Tidaholm;Kommunal;71;48,0;78,9;91,5;227,4;77;52,0;67,5;88,3;197,4;
Tierp;Samtliga;129;48,7;66,7;79,8;205,3;136;51,3;62,5;80,1;178,5;
Tierp;Kommunal;129;48,7;66,7;79,8;205,3;136;51,3;62,5;80,1;178,5;
Timrå;Samtliga;92;45,8;71,7;80,4;208,9;109;54,2;49,5;75,2;179,1;
Timrå;Kommunal;92;45,8;71,7;80,4;208,9;109;54,2;49,5;75,2;179,1;
Tingsryd;Samtliga;66;47,1;77,3;~100;203,3;74;52,9;74,3;86,5;185,2;
Tingsryd;Kommunal;49;42,2;69,4;~100;197,2;67;57,8;71,6;85,1;183,7;
Tingsryd;Enskild;..;..;100,0;100,0;220,6;..;..;..;..;..;
Tjörn;Samtliga;80;44,9;90,0;~100;229,7;98;55,1;81,6;88,8;202,8;
Tjörn;Kommunal;80;44,9;90,0;~100;229,7;98;55,1;81,6;88,8;202,8;
Tomelilla;Samtliga;50;49,0;80,0;84,0;220,3;52;51,0;55,8;71,2;165,2;
Tomelilla;Kommunal;50;49,0;80,0;84,0;220,3;52;51,0;55,8;71,2;165,2;
Torsby;Samtliga;62;45,3;93,5;~100;222,7;75;54,7;74,7;82,7;201,8;
Torsby;Kommunal;62;45,3;93,5;~100;222,7;75;54,7;74,7;82,7;201,8;
Torsås;Samtliga;36;43,4;83,3;~100;218,3;47;56,6;76,6;87,2;184,7;
Torsås;Kommunal;36;43,4;83,3;~100;218,3;47;56,6;76,6;87,2;184,7;
Tranemo;Samtliga;72;51,4;63,9;70,8;193,2;68;48,6;67,6;80,9;184,6;
Tranemo;Kommunal;72;51,4;63,9;70,8;193,2;68;48,6;67,6;80,9;184,6;
Tranås;Samtliga;125;49,6;77,6;83,2;212,4;127;50,4;66,9;79,5;186,4;
Tranås;Kommunal;116;50,4;79,3;85,3;216,0;114;49,6;69,3;80,7;186,9;
Tranås;Enskild;..;..;..;..;..;..;..;..;..;181,9;
Trelleborg;Samtliga;261;51,1;77,4;87,7;218,2;250;48,9;73,2;87,6;196,6;
Trelleborg;Kommunal;202;49,6;74,8;86,6;217,4;205;50,4;70,2;85,9;191,5;
Trelleborg;Enskild;59;56,7;86,4;91,5;221,2;45;43,3;86,7;~100;219,4;
Trollhättan;Samtliga;343;48,0;80,2;87,2;220,7;372;52,0;75,5;83,3;192,8;
Trollhättan;Kommunal;299;49,4;77,6;85,6;219,2;306;50,6;71,2;79,7;190,1;
Trollhättan;Enskild;44;40,0;97,7;~100;231,4;66;60,0;95,5;100,0;205,2;
Trosa;Samtliga;58;39,2;75,9;86,2;221,6;90;60,8;81,1;91,1;198,7;
Trosa;Kommunal;58;39,2;75,9;86,2;221,6;90;60,8;81,1;91,1;198,7;
Tyresö;Samtliga;256;47,8;81,6;90,6;228,7;280;52,2;76,4;91,1;205,2;
Tyresö;Kommunal;256;48,1;81,6;90,6;228,7;276;51,9;77,5;91,3;206,6;
Tyresö;Enskild;..;..;.;.;.;..;..;.;..;..;
Täby;Samtliga;484;48,4;90,1;96,7;255,7;516;51,6;83,3;94,8;227,1;
Täby;Kommunal;181;45,6;92,3;95,6;250,8;216;54,4;86,1;94,0;224,6;
Täby;Enskild;303;50,2;88,8;97,4;258,6;300;49,8;81,3;95,3;228,9;
Töreboda;Samtliga;56;44,8;83,9;~100;212,0;69;55,2;75,4;89,9;198,4;
