Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2003/04

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Kommun;Typ av huvudman;Antal elever;Andel (%) elever;Andel (%) uppnått kunskapskraven i alla ämnen;Andel (%) behörig nat. prog.;Genomsnittligt meritvärde (16);Antal elever;Andel (%) elever;Andel (%) uppnått kunskapskraven i alla ämnen;Andel (%) behörig nat. prog.;Genomsnittligt meritvärde (16);
Laxå;Kommunal;45;52,9;80,0;100,0;212,3;40;47,1;72,5;~100;179,8;
Lekeberg;Samtliga;56;50,9;73,2;83,9;205,1;54;49,1;79,6;90,7;195,0;
Lekeberg;Kommunal;56;50,9;73,2;83,9;205,1;54;49,1;79,6;90,7;195,0;
Leksand;Samtliga;91;46,4;89,0;93,4;226,1;105;53,6;78,1;88,6;193,3;
Leksand;Kommunal;90;46,2;88,9;93,3;225,2;105;53,8;78,1;88,6;193,3;
Leksand;Enskild;..;..;..;..;..;..;..;.;.;.;
Lerum;Samtliga;285;49,2;83,6;94,9;224,6;294;50,8;80,6;94,3;209,8;
Lerum;Kommunal;275;49,6;83,6;94,9;224,6;279;50,4;80,6;94,3;209,8;
Lerum;Enskild;10;40,0;.;.;.;15;60,0;.;.;.;
Lessebo;Samtliga;51;48,1;74,5;~100;213,1;55;51,9;80,0;90,9;191,7;
Lessebo;Kommunal;51;48,1;74,5;~100;213,1;55;51,9;80,0;90,9;191,7;
Lidingö;Samtliga;253;51,8;89,7;~100;245,6;235;48,2;88,5;~100;231,4;
Lidingö;Kommunal;230;53,1;89,1;~100;244,4;203;46,9;86,7;~100;228,8;
Lidingö;Enskild;23;41,8;95,7;100,0;257,6;32;58,2;100,0;100,0;248,1;
Lidköping;Samtliga;221;46,1;83,3;94,6;225,2;258;53,9;76,4;89,1;197,9;
Lidköping;Kommunal;221;46,1;83,3;94,6;225,2;258;53,9;76,4;89,1;197,9;
Lilla Edet;Samtliga;85;42,5;70,6;90,6;209,3;115;57,5;72,2;87,0;189,4;
Lilla Edet;Kommunal;85;42,5;70,6;90,6;209,3;115;57,5;72,2;87,0;189,4;
Lindesberg;Samtliga;152;45,8;83,6;90,8;218,0;180;54,2;78,3;88,3;187,7;
Lindesberg;Kommunal;152;45,8;83,6;90,8;218,0;180;54,2;78,3;88,3;187,7;
Linköping;Samtliga;792;46,9;78,3;91,4;215,3;898;53,1;69,9;89,5;195,8;
Linköping;Kommunal;681;46,1;77,8;91,0;212,7;795;53,9;69,3;88,6;193,3;
Linköping;Enskild;111;51,9;81,8;93,9;232,8;103;48,1;74,7;~100;216,9;
Ljungby;Samtliga;148;44,2;81,1;95,9;218,6;187;55,8;64,7;82,9;185,2;
Ljungby;Kommunal;148;44,2;81,1;95,9;218,6;187;55,8;64,7;82,9;185,2;
Ljusdal;Samtliga;140;47,5;75,7;87,9;220,9;155;52,5;69,7;81,3;186,5;
Ljusdal;Kommunal;140;47,5;75,7;87,9;220,9;155;52,5;69,7;81,3;186,5;
Ljusnarsberg;Samtliga;40;51,9;52,5;77,5;187,0;37;48,1;64,9;86,5;183,4;
Ljusnarsberg;Kommunal;40;51,9;52,5;77,5;187,0;37;48,1;64,9;86,5;183,4;
Lomma;Samtliga;132;47,8;90,9;~100;251,6;144;52,2;91,7;95,5;230,3;
Lomma;Kommunal;121;47,6;90,9;~100;251,6;133;52,4;91,7;95,5;230,3;
Lomma;Enskild;11;50,0;.;.;.;11;50,0;.;.;.;
Ludvika;Samtliga;167;46,3;76,6;88,6;213,1;194;53,7;72,2;92,3;196,8;
Ludvika;Kommunal;167;46,3;76,6;88,6;213,1;194;53,7;72,2;92,3;196,8;
Luleå;Samtliga;445;49,0;83,8;94,4;219,8;463;51,0;79,9;91,1;196,8;
Luleå;Kommunal;445;49,0;83,8;94,4;219,8;463;51,0;79,9;91,1;196,8;
Lund;Samtliga;649;49,2;87,6;94,6;243,3;670;50,8;88,9;94,9;226,7;
Lund;Kommunal;579;48,1;88,8;94,8;245,5;624;51,9;89,3;95,0;228,0;
Lund;Enskild;70;60,3;75,0;~100;220,4;46;39,7;81,5;~100;196,7;
Lycksele;Samtliga;85;47,0;77,6;85,9;209,2;96;53,0;78,1;86,5;190,1;
Lycksele;Kommunal;85;47,0;77,6;85,9;209,2;96;53,0;78,1;86,5;190,1;
Lysekil;Samtliga;110;48,9;89,1;~100;238,8;115;51,1;83,5;95,7;205,5;
Lysekil;Kommunal;110;48,9;89,1;~100;238,8;115;51,1;83,5;95,7;205,5;
Malmö;Samtliga;1 421;50,3;69,0;81,2;208,9;1 405;49,7;60,4;77,1;187,4;
Malmö;Kommunal;1 363;50,2;68,2;80,6;207,5;1 351;49,8;59,5;76,5;186,0;
Malmö;Enskild;58;51,8;91,7;~100;247,3;54;48,2;90,2;~100;232,7;
Malung;Samtliga;68;47,6;92,6;~100;220,6;75;52,4;90,7;~100;202,8;
Malung;Kommunal;68;47,6;92,6;~100;220,6;75;52,4;90,7;~100;202,8;
Malå;Samtliga;32;50,8;78,1;~100;210,9;31;49,2;77,4;83,9;187,8;
Malå;Kommunal;32;50,8;78,1;~100;210,9;31;49,2;77,4;83,9;187,8;
Mariestad;Samtliga;135;41,3;86,7;~100;228,1;192;58,7;84,9;93,8;204,4;
Mariestad;Kommunal;135;41,3;86,7;~100;228,1;192;58,7;84,9;93,8;204,4;
Mark;Samtliga;233;45,7;82,0;94,0;217,4;277;54,3;76,5;91,7;193,9;
Mark;Kommunal;222;45,5;82,4;94,6;219,3;266;54,5;77,1;91,7;194,5;
Mark;Enskild;11;50,0;..;..;179,5;11;50,0;..;~100;178,6;
Markaryd;Samtliga;68;53,1;48,5;83,8;180,3;60;46,9;51,7;75,0;172,7;
Markaryd;Kommunal;68;53,1;48,5;83,8;180,3;60;46,9;51,7;75,0;172,7;
Mellerud;Samtliga;66;57,9;92,4;~100;226,8;48;42,1;70,8;83,3;182,2;
Mellerud;Kommunal;66;57,9;92,4;~100;226,8;48;42,1;70,8;83,3;182,2;
Mjölby;Samtliga;170;49,7;83,5;89,4;216,2;172;50,3;69,8;83,7;194,7;
Mjölby;Kommunal;170;49,7;83,5;89,4;216,2;172;50,3;69,8;83,7;194,7;
Mora;Samtliga;125;45,8;80,8;92,8;213,2;148;54,2;83,8;91,9;212,0;
Mora;Kommunal;125;45,8;80,8;92,8;213,2;148;54,2;83,8;91,9;212,0;
Motala;Samtliga;235;45,0;85,1;94,9;215,4;287;55,0;69,0;89,5;184,7;
Motala;Kommunal;231;44,7;85,7;95,7;216,2;286;55,3;68,9;89,5;184,4;
Motala;Enskild;..;..;..;..;..;..;..;..;..;..;
Mullsjö;Samtliga;59;46,8;78,0;~100;209,7;67;53,2;79,1;92,5;198,9;
Mullsjö;Kommunal;59;46,8;78,0;~100;209,7;67;53,2;79,1;92,5;198,9;
Munkedal;Samtliga;71;51,4;80,3;88,7;213,6;67;48,6;85,1;89,6;193,1;
Munkedal;Kommunal;70;51,1;81,4;88,6;213,3;67;48,9;85,1;89,6;193,1;
Munkedal;Enskild;..;..;.;..;..;..;..;.;.;.;
Munkfors;Samtliga;28;41,2;71,4;82,1;197,7;40;58,8;72,5;~100;190,8;
Munkfors;Kommunal;28;41,2;71,4;82,1;197,7;40;58,8;72,5;~100;190,8;
Mölndal;Samtliga;377;48,3;86,5;96,3;237,7;403;51,7;75,7;87,8;201,0;
Mölndal;Kommunal;353;48,7;87,3;96,3;237,8;372;51,3;78,0;89,5;203,6;
Mölndal;Enskild;24;43,6;75,0;~100;236,0;31;56,4;48,4;67,7;165,9;
Mönsterås;Samtliga;108;50,0;79,6;88,9;227,1;108;50,0;68,5;75,0;176,9;
Mönsterås;Kommunal;108;50,0;79,6;88,9;227,1;108;50,0;68,5;75,0;176,9;
Mörbylånga;Samtliga;89;47,3;87,6;~100;220,7;99;52,7;75,8;93,9;204,1;
Mörbylånga;Kommunal;81;47,4;86,4;~100;221,4;90;52,6;76,7;~100;207,4;
Mörbylånga;Enskild;..;..;..;..;..;..;..;..;..;..;
Nacka;Samtliga;543;51,6;78,1;94,5;243,6;510;48,4;72,9;91,4;218,9;
Nacka;Kommunal;444;49,8;76,6;94,1;243,1;448;50,2;71,4;90,6;218,4;
Nacka;Enskild;99;61,5;84,8;~100;245,6;62;38,5;83,9;~100;222,5;
Nora;Samtliga;80;51,3;83,8;~100;199,8;76;48,7;78,9;85,5;178,2;
Nora;Kommunal;80;51,3;83,8;~100;199,8;76;48,7;78,9;85,5;178,2;
Norberg;Samtliga;32;45,7;75,0;84,4;184,8;38;54,3;76,3;~100;173,7;
Norberg;Kommunal;32;45,7;75,0;84,4;184,8;38;54,3;76,3;~100;173,7;
Nordanstig;Samtliga;71;48,6;91,5;~100;230,0;75;51,4;74,7;88,0;189,7;
Nordanstig;Kommunal;66;47,8;90,9;~100;229,0;72;52,2;75,0;88,9;188,4;
Nordanstig;Enskild;..;..;..;..;..;..;..;..;..;..;
Nordmaling;Samtliga;59;60,2;69,5;88,1;208,1;39;39,8;61,5;~100;188,2;
Nordmaling;Kommunal;59;60,2;69,5;88,1;208,1;39;39,8;61,5;~100;188,2;
Norrköping;Samtliga;775;50,2;77,9;89,5;215,6;770;49,8;70,2;88,0;197,3;
Norrköping;Kommunal;689;49,8;78,1;88,7;213,5;694;50,2;69,2;87,3;194,6;
Norrköping;Enskild;86;53,1;75,7;~100;236,7;76;46,9;82,3;~100;226,8;
Norrtälje;Samtliga;347;47,1;77,8;91,1;212,3;389;52,9;71,7;84,6;191,6;
Norrtälje;Kommunal;304;45,9;77,6;89,8;210,7;359;54,1;71,3;85,0;190,7;
Norrtälje;Enskild;43;58,9;79,1;100,0;223,7;30;41,1;76,7;80,0;202,7;
Norsjö;Samtliga;24;45,3;100,0;100,0;219,2;29;54,7;100,0;100,0;211,0;
Norsjö;Kommunal;24;45,3;100,0;100,0;219,2;29;54,7;100,0;100,0;211,0;
Nybro;Samtliga;131;48,9;86,3;93,9;212,3;137;51,1;74,5;86,1;182,9;
Nybro;Kommunal;131;48,9;86,3;93,9;212,3;137;51,1;74,5;86,1;182,9;
Nykvarn;Samtliga;64;48,5;78,1;~100;208,6;68;51,5;77,9;~100;202,1;
Nykvarn;Kommunal;64;48,5;78,1;~100;208,6;68;51,5;77,9;~100;202,1;
Nyköping;Samtliga;353;52,3;76,3;86,9;209,1;322;47,7;69,3;85,8;191,7;
Nyköping;Kommunal;299;52,7;76,6;86,3;208,3;268;47,3;69,0;84,3;189,2;
Nyköping;Enskild;54;50,0;74,5;90,2;213,6;54;50,0;70,8;~100;205,4;
Nynäshamn;Samtliga;173;49,3;76,3;91,9;214,1;178;50,7;65,2;89,3;185,5;
Nynäshamn;Kommunal;173;49,3;76,3;91,9;214,1;178;50,7;65,2;89,3;185,5;
Nässjö;Samtliga;199;51,2;80,9;94,0;208,2;190;48,8;75,8;92,1;193,7;
Nässjö;Kommunal;199;51,2;80,9;94,0;208,2;190;48,8;75,8;92,1;193,7;
Ockelbo;Samtliga;33;39,3;87,9;~100;225,6;51;60,7;74,5;~100;192,3;
Ockelbo;Kommunal;33;39,3;87,9;~100;225,6;51;60,7;74,5;~100;192,3;
Olofström;Samtliga;81;43,8;85,2;91,4;206,8;104;56,2;62,5;81,7;182,5;
Olofström;Kommunal;81;43,8;85,2;91,4;206,8;104;56,2;62,5;81,7;182,5;
Orsa;Samtliga;59;56,2;64,4;~100;213,4;46;43,8;69,6;89,1;210,3;
Orsa;Kommunal;59;56,2;64,4;~100;213,4;46;43,8;69,6;89,1;210,3;
Orust;Samtliga;133;47,2;83,6;92,2;216,4;149;52,8;73,1;83,4;190,7;
Orust;Kommunal;128;46,9;83,6;92,2;216,4;145;53,1;73,1;83,4;190,7;
Orust;Enskild;..;..;.;.;.;..;..;.;.;.;
Osby;Samtliga;70;37,6;81,4;~100;222,2;116;62,4;75,0;89,7;191,4;
Osby;Kommunal;70;37,6;81,4;~100;222,2;116;62,4;75,0;89,7;191,4;
Oskarshamn;Samtliga;151;47,9;84,1;92,1;221,6;164;52,1;79,9;92,7;200,9;
Oskarshamn;Kommunal;151;47,9;84,1;92,1;221,6;164;52,1;79,9;92,7;200,9;
Ovanåker;Samtliga;90;49,5;80,0;88,9;213,8;92;50,5;68,5;83,7;189,5;
Ovanåker;Kommunal;90;49,5;80,0;88,9;213,8;92;50,5;68,5;83,7;189,5;
Oxelösund;Samtliga;47;39,5;87,2;~100;207,9;72;60,5;83,3;86,1;201,6;
Oxelösund;Kommunal;47;39,5;87,2;~100;207,9;72;60,5;83,3;86,1;201,6;
Pajala;Samtliga;47;42,7;91,5;~100;233,0;63;57,3;90,5;~100;207,0;
Pajala;Kommunal;44;42,7;93,2;~100;230,6;59;57,3;89,8;~100;205,8;
Pajala;Enskild;..;..;..;..;..;..;..;..;..;..;
Partille;Samtliga;225;43,8;87,6;95,1;226,8;289;56,2;83,0;90,7;207,7;
Partille;Kommunal;218;43,6;87,6;95,0;226,3;282;56,4;82,6;90,4;206,7;
Partille;Enskild;..;..;..;..;..;..;..;..;..;..;
Perstorp;Samtliga;56;48,7;78,6;91,1;220,0;59;51,3;79,7;~100;210,6;
Perstorp;Kommunal;56;48,7;78,6;91,1;220,0;59;51,3;79,7;~100;210,6;
Piteå;Samtliga;272;50,0;83,1;94,5;214,3;272;50,0;81,6;95,6;193,0;
Piteå;Kommunal;272;50,0;83,1;94,5;214,3;272;50,0;81,6;95,6;193,0;
Ragunda;Samtliga;36;48,6;86,1;86,1;216,4;38;51,4;81,6;81,6;185,4;
Ragunda;Kommunal;36;48,6;86,1;86,1;216,4;38;51,4;81,6;81,6;185,4;
Robertsfors;Samtliga;60;46,5;91,7;~100;233,0;69;53,5;72,5;84,1;189,7;
Robertsfors;Kommunal;60;46,5;91,7;~100;233,0;69;53,5;72,5;84,1;189,7;
Ronneby;Samtliga;161;47,9;73,9;94,4;198,4;175;52,1;65,1;93,1;190,9;
Ronneby;Kommunal;161;47,9;73,9;94,4;198,4;175;52,1;65,1;93,1;190,9;
Rättvik;Samtliga;74;52,9;86,5;~100;218,9;66;47,1;95,5;~100;225,2;
Rättvik;Kommunal;74;52,9;86,5;~100;218,9;66;47,1;95,5;~100;225,2;
Sala;Samtliga;136;44,9;80,9;92,6;212,9;167;55,1;72,5;85,6;194,7;
Sala;Kommunal;136;44,9;80,9;92,6;212,9;167;55,1;72,5;85,6;194,7;
Salem;Samtliga;93;49,2;68,8;79,6;206,3;96;50,8;69,8;85,4;205,2;
Salem;Kommunal;83;48,0;66,3;78,3;205,8;90;52,0;70,0;84,4;207,6;
Salem;Enskild;..;..;..;..;..;..;..;..;..;..;
Sandviken;Samtliga;244;51,2;77,0;92,2;209,9;233;48,8;69,1;84,5;186,2;
Sandviken;Kommunal;244;51,2;77,0;92,2;209,9;233;48,8;69,1;84,5;186,2;
Sigtuna;Samtliga;261;50,0;72,2;86,3;216,7;261;50,0;64,3;80,7;186,2;
Sigtuna;Kommunal;220;51,8;70,9;85,5;211,0;205;48,2;61,0;79,0;178,4;
Sigtuna;Enskild;41;42,3;82,1;~100;261,1;56;57,7;79,5;88,6;221,6;
Simrishamn;Samtliga;155;53,1;83,1;96,5;229,7;137;46,9;78,5;90,8;205,6;
Simrishamn;Kommunal;130;51,2;82,3;96,2;228,6;124;48,8;77,4;90,3;204,8;
Simrishamn;Enskild;25;65,8;91,7;100,0;240,8;13;34,2;..;..;..;
Sjöbo;Samtliga;131;53,7;75,6;84,7;209,2;113;46,3;78,8;84,1;201,2;
Sjöbo;Kommunal;131;54,1;75,6;84,7;209,2;111;45,9;78,4;83,8;200,8;
Sjöbo;Enskild;..;..;.;.;.;..;..;..;..;..;
Skara;Samtliga;151;54,7;83,4;91,4;217,3;125;45,3;78,4;88,8;192,5;
Skara;Kommunal;141;54,2;82,3;90,8;218,5;119;45,8;79,0;88,2;193,7;
Skara;Enskild;..;..;100,0;100,0;200,0;..;..;..;..;..;
Skellefteå;Samtliga;440;46,9;85,0;95,0;221,8;499;53,1;80,2;93,0;203,8;
Skellefteå;Kommunal;440;46,9;85,0;95,0;221,8;499;53,1;80,2;93,0;203,8;
Skinnskatteberg;Samtliga;38;45,8;81,6;86,8;207,6;45;54,2;53,3;68,9;170,8;
Skinnskatteberg;Kommunal;38;45,8;81,6;86,8;207,6;45;54,2;53,3;68,9;170,8;
Skurup;Samtliga;95;49,5;76,8;~100;210,2;97;50,5;72,2;~100;197,7;
Skurup;Kommunal;95;49,5;76,8;~100;210,2;97;50,5;72,2;~100;197,7;
Skövde;Samtliga;341;49,9;84,5;93,3;212,7;343;50,1;77,3;91,5;193,7;
Skövde;Kommunal;334;49,9;85,0;93,4;214,1;336;50,1;77,1;91,4;193,5;
Skövde;Enskild;..;..;..;..;..;..;..;..;..;..;
Smedjebacken;Samtliga;56;50,0;85,7;89,3;226,5;56;50,0;67,9;85,7;184,2;
Smedjebacken;Kommunal;56;50,0;85,7;89,3;226,5;56;50,0;67,9;85,7;184,2;
Sollefteå;Samtliga;168;55,6;85,1;94,6;213,8;134;44,4;80,6;91,0;187,5;
Sollefteå;Kommunal;168;55,6;85,1;94,6;213,8;134;44,4;80,6;91,0;187,5;
Sollentuna;Samtliga;408;48,6;84,1;94,1;233,6;432;51,4;75,5;91,2;206,1;
Sollentuna;Kommunal;341;48,4;84,5;94,1;232,2;364;51,6;75,3;90,9;206,9;
Sollentuna;Enskild;67;49,6;82,1;~100;240,8;68;50,4;76,5;92,6;201,5;
Solna;Samtliga;194;45,6;71,6;85,1;215,5;231;54,4;73,6;89,6;199,3;
Solna;Kommunal;176;44,8;72,2;86,4;218,4;217;55,2;72,8;88,9;200,0;
Solna;Enskild;18;56,3;66,7;72,2;186,4;14;43,8;85,7;100,0;189,3;
Sorsele;Samtliga;31;63,3;93,5;~100;241,6;18;36,7;66,7;~100;189,7;
Sorsele;Kommunal;31;63,3;93,5;~100;241,6;18;36,7;66,7;~100;189,7;
Sotenäs;Samtliga;56;47,5;92,9;100,0;236,5;62;52,5;85,5;91,9;209,2;
Sotenäs;Kommunal;56;47,5;92,9;100,0;236,5;62;52,5;85,5;91,9;209,2;
Staffanstorp;Samtliga;137;46,3;94,9;~100;225,6;159;53,7;81,8;93,1;209,9;
Staffanstorp;Kommunal;137;46,3;94,9;~100;225,6;159;53,7;81,8;93,1;209,9;
Stenungsund;Samtliga;157;50,3;89,2;93,6;219,1;155;49,7;89,0;91,6;199,9;
Stenungsund;Kommunal;156;50,3;89,7;93,6;219,7;154;49,7;89,6;92,2;200,9;
Stenungsund;Enskild;..;..;.;..;..;..;..;.;.;..;
Stockholm;Samtliga;3 905;49,3;78,0;89,7;229,7;4 010;50,7;72,4;89,1;211,0;
Stockholm;Kommunal;3 109;48,3;77,6;89,3;226,6;3 325;51,7;72,7;88,9;209,0;
Stockholm;Enskild;796;53,7;79,3;91,6;243,3;685;46,3;70,7;90,1;222,0;
Storfors;Samtliga;32;41,0;81,3;~100;186,3;46;59,0;76,1;89,1;185,2;
Storfors;Kommunal;25;40,3;84,0;~100;179,8;37;59,7;73,0;~100;179,5;
Storfors;Enskild;..;..;..;..;..;..;..;..;..;..;
Storuman;Samtliga;49;52,7;89,8;~100;228,7;44;47,3;86,4;~100;197,0;
Storuman;Kommunal;49;52,7;89,8;~100;228,7;44;47,3;86,4;~100;197,0;
Strängnäs;Samtliga;205;46,5;81,5;93,2;227,3;236;53,5;66,5;89,8;190,5;
Strängnäs;Kommunal;172;44,1;79,1;91,9;221,3;218;55,9;65,1;89,4;189,2;
Strängnäs;Enskild;33;64,7;93,9;100,0;258,0;18;35,3;83,3;~100;206,1;
Strömstad;Samtliga;78;51,0;70,5;85,9;220,1;75;49,0;73,3;84,0;204,7;
Strömstad;Kommunal;78;51,0;70,5;85,9;220,1;75;49,0;73,3;84,0;204,7;
Strömsund;Samtliga;97;46,6;87,6;94,8;217,0;111;53,4;81,1;94,6;202,2;
Strömsund;Kommunal;97;46,6;87,6;94,8;217,0;111;53,4;81,1;94,6;202,2;
Sundbyberg;Samtliga;118;48,8;79,7;92,4;221,4;124;51,2;62,9;86,3;188,1;
Sundbyberg;Kommunal;118;48,8;79,7;92,4;221,4;124;51,2;62,9;86,3;188,1;
Sundsvall;Samtliga;539;48,8;80,0;91,7;214,6;566;51,2;73,3;88,0;194,9;
Sundsvall;Kommunal;501;48,4;78,8;91,0;211,6;534;51,6;72,5;87,6;193,4;
Sundsvall;Enskild;38;54,3;94,7;100,0;253,9;32;45,7;87,5;~100;220,5;
Sunne;Samtliga;91;48,9;89,0;~100;230,6;95;51,1;80,0;93,7;200,3;
Sunne;Kommunal;91;48,9;89,0;~100;230,6;95;51,1;80,0;93,7;200,3;
Surahammar;Samtliga;74;47,4;78,4;90,5;200,7;82;52,6;81,7;85,4;200,3;
Surahammar;Kommunal;74;47,4;78,4;90,5;200,7;82;52,6;81,7;85,4;200,3;
Svalöv;Samtliga;97;54,5;76,3;88,7;207,1;81;45,5;65,4;85,2;186,7;
Svalöv;Kommunal;97;54,5;76,3;88,7;207,1;81;45,5;65,4;85,2;186,7;
Svedala;Samtliga;148;49,8;79,1;91,9;212,3;149;50,2;68,5;91,3;196,9;
Svedala;Kommunal;148;49,8;79,1;91,9;212,3;149;50,2;68,5;91,3;196,9;
Svenljunga;Samtliga;95;56,2;82,1;90,5;198,4;74;43,8;79,7;89,2;180,6;
Svenljunga;Kommunal;95;57,2;82,1;90,5;198,4;71;42,8;81,7;91,5;183,6;
Svenljunga;Enskild;..;..;.;.;.;..;..;..;..;..;
Säffle;Samtliga;108;44,8;87,0;~100;225,2;133;55,2;78,2;94,7;208,5;
Säffle;Kommunal;103;44,0;86,4;~100;225,3;131;56,0;78,6;94,7;209,0;
Säffle;Enskild;..;..;..;..;..;..;..;..;..;..;
Säter;Samtliga;65;41,9;81,5;~100;202,1;90;58,1;72,2;92,2;192,5;
Säter;Kommunal;65;41,9;81,5;~100;202,1;90;58,1;72,2;92,2;192,5;
Sävsjö;Samtliga;72;45,3;65,3;81,9;197,9;87;54,7;67,8;85,1;183,1;
Sävsjö;Kommunal;69;45,1;63,8;81,2;195,7;84;54,9;66,7;84,5;182,3;
Sävsjö;Enskild;..;..;..;..;..;..;..;..;..;..;
Söderhamn;Samtliga;214;54,2;89,3;93,5;222,4;181;45,8;82,3;88,4;196,4;
Söderhamn;Kommunal;214;54,2;89,3;93,5;222,4;181;45,8;82,3;88,4;196,4;
Söderköping;Samtliga;103;46,8;80,8;87,9;212,8;117;53,2;75,7;86,5;197,7;
Söderköping;Kommunal;99;47,1;80,8;87,9;212,8;111;52,9;75,7;86,5;197,7;
Söderköping;Enskild;..;..;.;.;.;..;..;.;.;.;
Södertälje;Samtliga;487;48,3;69,6;85,7;209,9;522;51,7;68,4;83,2;193,6;
Södertälje;Kommunal;422;48,6;70,1;84,6;208,9;447;51,4;69,4;82,6;192,2;
Södertälje;Enskild;65;46,4;64,6;~100;218,6;75;53,6;59,6;89,4;207,6;
Sölvesborg;Samtliga;109;52,2;85,3;95,4;215,8;100;47,8;66,0;84,0;185,7;
Sölvesborg;Kommunal;109;52,2;85,3;95,4;215,8;100;47,8;66,0;84,0;185,7;
Tanum;Samtliga;95;51,6;75,8;91,6;212,1;89;48,4;77,5;~100;194,0;
Tanum;Kommunal;95;51,6;75,8;91,6;212,1;89;48,4;77,5;~100;194,0;
Tibro;Samtliga;67;46,2;83,6;91,0;216,3;78;53,8;80,8;88,5;197,9;
Tibro;Kommunal;67;46,2;83,6;91,0;216,3;78;53,8;80,8;88,5;197,9;
Tidaholm;Samtliga;89;49,2;82,0;93,3;233,9;92;50,8;71,7;84,8;203,0;
Tidaholm;Kommunal;89;49,2;82,0;93,3;233,9;92;50,8;71,7;84,8;203,0;
Tierp;Samtliga;121;46,0;71,9;86,0;207,2;142;54,0;62,7;85,9;182,0;
Tierp;Kommunal;121;46,0;71,9;86,0;207,2;142;54,0;62,7;85,9;182,0;
Timrå;Samtliga;120;49,6;77,5;~100;207,3;122;50,4;73,0;90,2;187,6;
Timrå;Kommunal;120;49,6;77,5;~100;207,3;122;50,4;73,0;90,2;187,6;
Tingsryd;Samtliga;82;49,7;75,6;87,8;197,7;83;50,3;73,5;91,6;194,6;
Tingsryd;Kommunal;82;50,3;75,6;87,8;197,7;81;49,7;74,1;92,6;195,6;
Tingsryd;Enskild;..;..;.;.;.;..;..;..;..;..;
Tjörn;Samtliga;123;53,9;84,6;91,9;217,6;105;46,1;77,1;93,3;206,3;
Tjörn;Kommunal;123;53,9;84,6;91,9;217,6;105;46,1;77,1;93,3;206,3;
Tomelilla;Samtliga;114;50,9;75,4;85,1;203,5;110;49,1;64,5;78,2;180,0;
Tomelilla;Kommunal;114;50,9;75,4;85,1;203,5;110;49,1;64,5;78,2;180,0;
Torsby;Samtliga;75;43,6;80,0;86,7;207,9;97;56,4;68,0;77,3;181,5;
Torsby;Kommunal;75;43,6;80,0;86,7;207,9;97;56,4;68,0;77,3;181,5;
Torsås;Samtliga;58;49,6;91,4;~100;220,5;59;50,4;78,0;~100;201,4;
Torsås;Kommunal;58;49,6;91,4;~100;220,5;59;50,4;78,0;~100;201,4;
Tranemo;Samtliga;85;48,9;90,6;~100;218,4;89;51,1;69,7;86,5;181,3;
Tranemo;Kommunal;85;48,9;90,6;~100;218,4;89;51,1;69,7;86,5;181,3;
Tranås;Samtliga;116;51,1;78,4;92,2;207,4;111;48,9;68,5;87,4;186,4;
Tranås;Kommunal;105;49,5;78,1;91,4;206,2;107;50,5;70,1;87,9;187,2;
Tranås;Enskild;..;..;..;100,0;218,2;..;..;..;..;..;
Trelleborg;Samtliga;271;49,1;79,0;92,6;211,7;281;50,9;67,6;88,6;185,6;
Trelleborg;Kommunal;271;49,1;79,0;92,6;211,7;281;50,9;67,6;88,6;185,6;
Trollhättan;Samtliga;356;48,3;77,5;89,9;206,6;381;51,7;66,4;83,7;182,4;
Trollhättan;Kommunal;330;47,7;77,3;89,7;206,3;362;52,3;65,7;83,4;181,8;
Trollhättan;Enskild;26;57,8;80,8;~100;211,0;19;42,2;78,9;~100;193,2;
Trosa;Samtliga;60;46,9;88,3;~100;227,2;68;53,1;69,1;86,8;180,5;
Trosa;Kommunal;60;46,9;88,3;~100;227,2;68;53,1;69,1;86,8;180,5;
Tyresö;Samtliga;225;46,8;77,3;90,7;221,1;256;53,2;66,8;88,7;191,3;
Tyresö;Kommunal;225;47,1;77,3;90,7;221,1;253;52,9;67,6;89,7;191,9;
Tyresö;Enskild;..;..;.;.;.;..;..;.;.;..;
Täby;Samtliga;478;52,9;85,4;96,4;236,9;425;47,1;73,0;90,5;206,8;
Täby;Kommunal;288;49,1;86,5;95,8;228,3;298;50,9;72,1;89,6;202,6;
Täby;Enskild;190;59,9;83,9;97,3;250,3;127;40,1;75,0;92,7;216,8;
Töreboda;Samtliga;60;46,2;83,3;~100;214,3;70;53,8;81,4;91,4;204,4;
Töreboda;Kommunal;60;46,2;83,3;~100;214,3;70;53,8;81,4;91,4;204,4;
Uddevalla;Samtliga;299;45,2;72,6;84,9;205,2;363;54,8;71,6;86,8;192,9;
Uddevalla;Kommunal;270;45,5;71,1;84,4;202,9;323;54,5;70,6;86,4;191,0;
Uddevalla;Enskild;29;42,0;86,2;~100;225,9;40;58,0;80,0;~100;208,6;
Ulricehamn;Samtliga;125;46,5;77,6;95,2;213,8;144;53,5;67,4;86,8;191,5;
Ulricehamn;Kommunal;125;46,5;77,6;95,2;213,8;144;53,5;67,4;86,8;191,5;
Umeå;Samtliga;634;47,7;82,5;94,1;224,7;694;52,3;78,4;92,8;206,7;
