Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2013/14

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Laxå;Samtliga;22;44,0;81,8;~100;219,1;28;56,0;67,9;82,1;196,4;
Laxå;Kommunal;22;44,0;81,8;~100;219,1;28;56,0;67,9;82,1;196,4;
Lekeberg;Samtliga;35;46,7;82,9;100,0;211,2;40;53,3;67,5;85,0;193,6;
Lekeberg;Kommunal;35;46,7;82,9;100,0;211,2;40;53,3;67,5;85,0;193,6;
Leksand;Samtliga;80;44,4;88,8;93,8;234,5;100;55,6;74,0;85,0;201,0;
Leksand;Kommunal;79;44,9;88,6;93,7;233,6;97;55,1;73,2;84,5;199,4;
Leksand;Enskild;..;..;..;..;..;..;..;..;..;..;
Lerum;Samtliga;217;47,0;88,9;94,5;235,0;245;53,0;80,0;90,6;208,6;
Lerum;Kommunal;201;46,5;88,1;94,0;232,7;231;53,5;79,7;90,5;208,7;
Lerum;Enskild;16;53,3;100,0;100,0;264,1;14;46,7;85,7;~100;207,0;
Lessebo;Samtliga;30;36,1;86,7;~100;223,3;53;63,9;69,8;79,2;186,3;
Lessebo;Kommunal;30;36,1;86,7;~100;223,3;53;63,9;69,8;79,2;186,3;
Lidingö;Samtliga;224;48,7;95,1;~100;260,7;236;51,3;89,8;96,6;240,0;
Lidingö;Kommunal;196;48,2;94,9;~100;259,7;211;51,8;89,6;96,7;235,9;
Lidingö;Enskild;28;52,8;96,4;100,0;267,9;25;47,2;92,0;~100;275,3;
Lidköping;Samtliga;203;49,3;88,7;92,6;232,1;209;50,7;80,9;89,5;208,2;
Lidköping;Kommunal;188;49,9;87,8;92,0;232,2;189;50,1;81,5;89,4;209,5;
Lidköping;Enskild;15;42,9;100,0;100,0;231,3;20;57,1;75,0;~100;195,6;
Lilla Edet;Samtliga;63;44,7;77,8;87,3;222,4;78;55,3;56,4;74,4;175,0;
Lilla Edet;Kommunal;57;44,5;77,2;87,7;221,0;71;55,5;53,5;71,8;169,3;
Lilla Edet;Enskild;..;..;..;..;..;..;..;..;..;..;
Lindesberg;Samtliga;115;43,2;68,7;80,9;210,2;151;56,8;56,3;72,2;177,2;
Lindesberg;Kommunal;115;43,2;68,7;80,9;210,2;151;56,8;56,3;72,2;177,2;
Linköping;Samtliga;719;48,8;80,0;88,3;228,8;754;51,2;78,2;87,8;207,2;
Linköping;Kommunal;505;47,5;77,4;86,1;222,7;559;52,5;76,2;85,9;202,9;
Linköping;Enskild;214;52,3;86,0;93,5;243,3;195;47,7;84,1;93,3;219,6;
Ljungby;Samtliga;151;51,0;91,4;94,0;240,5;145;49,0;81,4;92,4;209,2;
Ljungby;Kommunal;146;52,3;91,8;93,8;240,7;133;47,7;80,5;92,5;208,0;
Ljungby;Enskild;..;..;..;..;..;..;..;91,7;~100;221,9;
Ljusdal;Samtliga;96;53,3;84,4;89,6;220,9;84;46,7;67,9;82,1;183,8;
Ljusdal;Kommunal;63;50,8;79,4;87,3;216,0;61;49,2;62,3;78,7;177,1;
Ljusdal;Enskild;33;58,9;93,9;~100;230,2;23;41,1;82,6;~100;201,4;
Ljusnarsberg;Samtliga;30;58,8;46,7;70,0;169,8;21;41,2;47,6;~100;181,3;
Ljusnarsberg;Kommunal;30;58,8;46,7;70,0;169,8;21;41,2;47,6;~100;181,3;
Lomma;Samtliga;115;44,4;93,9;95,7;247,3;144;55,6;90,3;95,1;228,4;
Lomma;Kommunal;109;45,6;94,5;~100;246,9;130;54,4;90,8;95,4;227,9;
Lomma;Enskild;..;..;..;..;..;..;..;85,7;~100;233,0;
Ludvika;Samtliga;121;42,9;75,2;83,5;206,6;161;57,1;64,6;78,9;177,5;
Ludvika;Kommunal;121;42,9;75,2;83,5;206,6;161;57,1;64,6;78,9;177,5;
Luleå;Samtliga;351;49,6;88,0;93,2;235,4;357;50,4;89,9;93,8;214,6;
Luleå;Kommunal;296;49,8;87,8;93,9;234,6;298;50,2;88,6;92,6;211,5;
Luleå;Enskild;55;48,2;89,1;89,1;239,6;59;51,8;96,6;100,0;230,5;
Lund;Samtliga;509;47,6;87,0;92,7;247,1;560;52,4;83,8;90,9;226,3;
Lund;Kommunal;418;46,8;85,2;91,6;243,9;475;53,2;82,7;90,3;224,3;
Lund;Enskild;91;51,7;95,6;~100;261,6;85;48,3;89,4;94,1;237,7;
Lycksele;Samtliga;57;42,5;77,2;91,2;221,3;77;57,5;76,6;89,6;196,5;
Lycksele;Kommunal;57;42,5;77,2;91,2;221,3;77;57,5;76,6;89,6;196,5;
Lysekil;Samtliga;70;49,3;72,9;81,4;214,7;72;50,7;69,4;79,2;199,4;
Lysekil;Kommunal;70;49,3;72,9;81,4;214,7;72;50,7;69,4;79,2;199,4;
Malmö;Samtliga;1 253;48,8;70,4;80,8;222,7;1 314;51,2;65,7;78,2;200,6;
Malmö;Kommunal;997;47,2;67,0;77,9;216,5;1 115;52,8;63,9;76,6;197,8;
Malmö;Enskild;256;56,3;85,0;93,1;248,8;199;43,7;76,4;88,2;218,0;
Malung-Sälen;Samtliga;40;48,8;95,0;~100;239,1;42;51,2;88,1;~100;208,5;
Malung-Sälen;Kommunal;40;48,8;95,0;~100;239,1;42;51,2;88,1;~100;208,5;
Malå;Samtliga;17;58,6;94,1;100,0;238,2;12;41,4;..;~100;171,0;
Malå;Kommunal;17;58,6;94,1;100,0;238,2;12;41,4;..;~100;171,0;
Mariestad;Samtliga;100;42,2;86,0;90,0;228,5;137;57,8;73,0;86,9;198,7;
Mariestad;Kommunal;81;42,4;84,0;87,7;227,9;110;57,6;66,4;83,6;195,6;
Mariestad;Enskild;19;41,3;94,7;100,0;230,8;27;58,7;100,0;100,0;210,9;
Mark;Samtliga;199;48,8;81,4;90,5;223,4;209;51,2;70,3;83,7;199,5;
Mark;Kommunal;189;49,3;82,5;91,5;224,5;194;50,7;71,6;84,0;201,9;
Mark;Enskild;10;40,0;..;..;203,3;15;60,0;..;~100;169,0;
Markaryd;Samtliga;51;51,5;76,5;80,4;207,6;48;48,5;72,9;81,3;195,2;
Markaryd;Kommunal;51;51,5;76,5;80,4;207,6;48;48,5;72,9;81,3;195,2;
Mellerud;Samtliga;45;43,7;86,7;86,7;232,5;58;56,3;70,7;79,3;189,4;
Mellerud;Kommunal;45;43,7;86,7;86,7;232,5;58;56,3;70,7;79,3;189,4;
Mjölby;Samtliga;127;48,5;71,7;81,9;208,6;135;51,5;63,7;78,5;183,9;
Mjölby;Kommunal;127;48,5;71,7;81,9;208,6;135;51,5;63,7;78,5;183,9;
Mora;Samtliga;86;44,1;79,1;83,7;216,9;109;55,9;67,9;75,2;188,8;
Mora;Kommunal;86;44,1;79,1;83,7;216,9;109;55,9;67,9;75,2;188,8;
Motala;Samtliga;174;44,5;79,9;90,2;220,0;217;55,5;66,8;82,0;195,2;
Motala;Kommunal;146;44,0;78,8;90,4;219,4;186;56,0;63,4;79,6;192,7;
Motala;Enskild;28;47,5;85,7;~100;223,2;31;52,5;87,1;~100;209,9;
Mullsjö;Samtliga;26;37,7;92,3;~100;226,1;43;62,3;90,7;~100;193,1;
Mullsjö;Kommunal;26;37,7;92,3;~100;226,1;43;62,3;90,7;~100;193,1;
Munkedal;Samtliga;50;46,7;78,0;84,0;207,3;57;53,3;66,7;87,7;190,0;
Munkedal;Kommunal;50;46,7;78,0;84,0;207,3;57;53,3;66,7;87,7;190,0;
Munkfors;Samtliga;14;46,7;71,4;~100;203,4;16;53,3;..;~100;172,2;
Munkfors;Kommunal;14;46,7;71,4;~100;203,4;16;53,3;..;~100;172,2;
Mölndal;Samtliga;324;45,8;83,6;92,9;234,9;383;54,2;75,5;86,4;205,3;
Mölndal;Kommunal;289;43,9;83,7;93,8;235,2;369;56,1;75,1;86,4;204,1;
Mölndal;Enskild;35;71,4;82,9;85,7;232,6;14;28,6;85,7;~100;240,0;
Mönsterås;Samtliga;74;51,4;71,6;81,1;208,4;70;48,6;62,9;82,9;186,1;
Mönsterås;Kommunal;74;51,4;71,6;81,1;208,4;70;48,6;62,9;82,9;186,1;
Mörbylånga;Samtliga;73;50,7;97,3;100,0;227,2;71;49,3;88,7;93,0;206,4;
Mörbylånga;Kommunal;52;45,6;96,2;100,0;224,5;62;54,4;88,7;91,9;202,1;
Mörbylånga;Enskild;..;..;100,0;100,0;233,9;..;..;..;..;..;
Nacka;Samtliga;530;45,0;88,5;94,9;251,1;647;55,0;88,4;94,1;234,5;
Nacka;Kommunal;357;43,6;86,0;93,3;246,3;462;56,4;86,8;93,1;229,5;
Nacka;Enskild;173;48,3;93,6;~100;261,0;185;51,7;92,4;96,8;246,9;
Nora;Samtliga;71;53,8;81,7;90,1;212,5;61;46,2;73,8;85,2;184,4;
Nora;Kommunal;71;53,8;81,7;90,1;212,5;61;46,2;73,8;85,2;184,4;
Norberg;Samtliga;37;53,6;78,4;83,8;210,9;32;46,4;78,1;~100;199,6;
Norberg;Kommunal;37;53,6;78,4;83,8;210,9;32;46,4;78,1;~100;199,6;
Nordanstig;Samtliga;32;52,5;75,0;78,1;204,3;29;47,5;55,2;79,3;190,9;
Nordanstig;Kommunal;27;50,9;77,8;81,5;206,4;26;49,1;53,8;76,9;188,8;
Nordanstig;Enskild;..;..;..;..;..;..;..;..;..;..;
Nordmaling;Samtliga;30;43,5;73,3;80,0;214,8;39;56,5;61,5;76,9;185,2;
Nordmaling;Kommunal;30;43,5;73,3;80,0;214,8;39;56,5;61,5;76,9;185,2;
Norrköping;Samtliga;660;47,0;78,1;84,2;213,7;745;53,0;69,7;80,7;193,0;
Norrköping;Kommunal;464;46,6;73,3;80,2;207,2;532;53,4;65,6;76,9;188,7;
Norrköping;Enskild;196;47,9;89,7;93,8;229,4;213;52,1;79,8;90,1;203,6;
Norrtälje;Samtliga;272;49,6;76,1;85,7;219,7;276;50,4;76,4;85,5;206,1;
Norrtälje;Kommunal;229;48,7;77,3;85,6;217,9;241;51,3;77,2;84,6;205,4;
Norrtälje;Enskild;43;55,1;69,8;86,0;228,8;35;44,9;71,4;~100;211,0;
Norsjö;Samtliga;21;42,9;81,0;~100;223,6;28;57,1;71,4;75,0;191,2;
Norsjö;Kommunal;21;42,9;81,0;~100;223,6;28;57,1;71,4;75,0;191,2;
Nybro;Samtliga;95;51,9;84,2;87,4;225,0;88;48,1;83,0;87,5;199,6;
Nybro;Kommunal;95;51,9;84,2;87,4;225,0;88;48,1;83,0;87,5;199,6;
Nykvarn;Samtliga;50;46,7;94,0;~100;248,0;57;53,3;87,7;~100;206,9;
Nykvarn;Kommunal;50;46,7;94,0;~100;248,0;57;53,3;87,7;~100;206,9;
Nyköping;Samtliga;272;47,8;80,1;88,2;223,7;297;52,2;70,0;82,5;196,2;
Nyköping;Kommunal;184;44,7;77,7;87,0;222,8;228;55,3;65,8;79,8;191,4;
Nyköping;Enskild;88;56,1;85,2;90,9;225,5;69;43,9;84,1;91,3;212,0;
Nynäshamn;Samtliga;105;43,9;75,2;85,7;209,3;134;56,1;76,1;85,8;196,3;
Nynäshamn;Kommunal;105;43,9;75,2;85,7;209,3;134;56,1;76,1;85,8;196,3;
Nässjö;Samtliga;145;43,4;77,9;85,5;220,5;189;56,6;62,4;75,7;181,3;
Nässjö;Kommunal;145;43,4;77,9;85,5;220,5;189;56,6;62,4;75,7;181,3;
Ockelbo;Samtliga;29;50,9;89,7;~100;234,4;28;49,1;89,3;~100;202,1;
Ockelbo;Kommunal;29;50,9;89,7;~100;234,4;28;49,1;89,3;~100;202,1;
Olofström;Samtliga;61;42,7;86,9;91,8;213,0;82;57,3;74,4;84,1;187,2;
Olofström;Kommunal;61;42,7;86,9;91,8;213,0;82;57,3;74,4;84,1;187,2;
Orsa;Samtliga;21;37,5;66,7;71,4;196,2;35;62,5;68,6;80,0;177,9;
Orsa;Kommunal;21;37,5;66,7;71,4;196,2;35;62,5;68,6;80,0;177,9;
Orust;Samtliga;81;44,8;71,6;88,9;222,5;100;55,2;69,0;81,0;199,1;
Orust;Kommunal;75;43,6;70,7;89,3;219,4;97;56,4;68,0;80,4;196,4;
Orust;Enskild;..;..;..;..;..;..;..;..;..;..;
Osby;Samtliga;74;46,5;78,4;87,8;222,2;85;53,5;62,4;75,3;173,1;
Osby;Kommunal;74;46,5;78,4;87,8;222,2;85;53,5;62,4;75,3;173,1;
Oskarshamn;Samtliga;116;47,9;81,0;85,3;217,8;126;52,1;77,8;84,9;189,2;
Oskarshamn;Kommunal;116;47,9;81,0;85,3;217,8;126;52,1;77,8;84,9;189,2;
Ovanåker;Samtliga;52;46,4;67,3;76,9;202,4;60;53,6;58,3;71,7;187,2;
Ovanåker;Kommunal;52;46,4;67,3;76,9;202,4;60;53,6;58,3;71,7;187,2;
Oxelösund;Samtliga;28;48,3;75,0;~100;199,6;30;51,7;53,3;83,3;165,5;
Oxelösund;Kommunal;28;48,3;75,0;~100;199,6;30;51,7;53,3;83,3;165,5;
Pajala;Samtliga;31;54,4;74,2;77,4;230,0;26;45,6;73,1;76,9;211,2;
Pajala;Kommunal;31;55,4;74,2;77,4;230,0;25;44,6;72,0;76,0;211,9;
Pajala;Enskild;..;..;.;.;.;..;..;..;..;..;
Partille;Samtliga;210;46,9;91,9;95,7;242,5;238;53,1;80,3;90,8;206,5;
Partille;Kommunal;202;47,1;92,1;96,0;242,5;227;52,9;79,3;90,3;205,1;
Partille;Enskild;..;..;..;..;..;..;..;100,0;100,0;235,7;
Perstorp;Samtliga;31;44,9;74,2;~100;217,3;38;55,1;68,4;81,6;196,7;
Perstorp;Kommunal;31;44,9;74,2;~100;217,3;38;55,1;68,4;81,6;196,7;
Piteå;Samtliga;179;42,2;89,4;96,6;229,8;245;57,8;89,4;94,3;210,2;
Piteå;Kommunal;179;42,2;89,4;96,6;229,8;245;57,8;89,4;94,3;210,2;
Ragunda;Samtliga;28;50,9;75,0;~100;210,5;27;49,1;51,9;55,6;164,9;
Ragunda;Kommunal;28;50,9;75,0;~100;210,5;27;49,1;51,9;55,6;164,9;
Robertsfors;Samtliga;30;48,4;76,7;83,3;224,7;32;51,6;56,3;65,6;172,0;
Robertsfors;Kommunal;30;48,4;76,7;83,3;224,7;32;51,6;56,3;65,6;172,0;
Ronneby;Samtliga;128;48,9;85,2;89,8;225,5;134;51,1;70,9;82,1;198,1;
Ronneby;Kommunal;102;50,7;85,3;89,2;223,2;99;49,3;67,7;81,8;199,0;
Ronneby;Enskild;26;42,6;84,6;~100;234,2;35;57,4;80,0;82,9;195,6;
Rättvik;Samtliga;41;42,3;90,2;~100;227,6;56;57,7;91,1;~100;207,5;
Rättvik;Kommunal;41;42,3;90,2;~100;227,6;56;57,7;91,1;~100;207,5;
Sala;Samtliga;105;49,1;81,0;91,4;224,8;109;50,9;72,5;83,5;192,0;
Sala;Kommunal;105;49,1;81,0;91,4;224,8;109;50,9;72,5;83,5;192,0;
Salem;Samtliga;122;53,3;79,5;86,9;234,3;107;46,7;80,4;91,6;219,7;
Salem;Kommunal;109;53,4;78,0;86,2;233,9;95;46,6;81,1;91,6;222,4;
Salem;Enskild;13;52,0;92,3;~100;237,7;12;48,0;..;~100;198,1;
Sandviken;Samtliga;173;48,7;67,6;76,3;201,3;182;51,3;58,2;73,6;178,4;
Sandviken;Kommunal;159;49,2;67,3;76,7;201,3;164;50,8;59,8;73,2;180,6;
Sandviken;Enskild;14;43,8;71,4;~100;201,1;18;56,3;..;~100;160,0;
Sigtuna;Samtliga;211;44,8;82,0;87,2;228,6;260;55,2;81,5;87,7;216,3;
Sigtuna;Kommunal;159;45,7;78,0;84,3;221,9;189;54,3;78,8;85,2;212,1;
Sigtuna;Enskild;52;42,3;94,2;~100;248,9;71;57,7;88,7;~100;227,5;
Simrishamn;Samtliga;113;55,1;85,0;90,3;229,7;92;44,9;76,1;87,0;207,8;
Simrishamn;Kommunal;83;52,5;83,1;86,7;219,7;75;47,5;76,0;86,7;205,7;
Simrishamn;Enskild;30;63,8;90,0;100,0;257,4;17;36,2;76,5;~100;217,1;
Sjöbo;Samtliga;79;50,0;75,9;84,8;217,2;79;50,0;57,0;77,2;190,6;
Sjöbo;Kommunal;79;52,0;75,9;84,8;217,2;73;48,0;58,9;78,1;192,3;
Sjöbo;Enskild;..;..;.;.;.;..;..;..;..;..;
Skara;Samtliga;103;56,0;80,6;86,4;218,8;81;44,0;82,7;86,4;205,5;
Skara;Kommunal;91;55,8;81,3;85,7;219,5;72;44,2;80,6;84,7;205,2;
Skara;Enskild;..;..;..;~100;213,5;..;..;..;..;..;
Skellefteå;Samtliga;371;47,0;84,6;88,9;217,7;418;53,0;75,4;84,2;194,4;
Skellefteå;Kommunal;357;46,6;84,6;88,8;217,5;409;53,4;75,1;84,1;194,4;
Skellefteå;Enskild;..;..;85,7;~100;223,6;..;..;..;..;..;
Skinnskatteberg;Samtliga;14;56,0;92,9;~100;240,7;11;44,0;..;..;208,6;
Skinnskatteberg;Kommunal;14;56,0;92,9;~100;240,7;11;44,0;..;..;208,6;
Skurup;Samtliga;80;50,6;88,8;92,5;236,3;78;49,4;67,9;88,5;197,0;
Skurup;Kommunal;80;50,6;88,8;92,5;236,3;78;49,4;67,9;88,5;197,0;
Skövde;Samtliga;272;49,5;79,4;89,0;223,2;278;50,5;74,1;86,3;195,1;
Skövde;Kommunal;270;49,5;80,0;89,3;223,7;276;50,5;74,6;86,6;195,6;
Skövde;Enskild;..;..;.;..;..;..;..;.;..;..;
Smedjebacken;Samtliga;39;46,4;69,2;82,1;190,3;45;53,6;60,0;80,0;178,6;
Smedjebacken;Kommunal;39;46,4;69,2;82,1;190,3;45;53,6;60,0;80,0;178,6;
Sollefteå;Samtliga;80;45,2;82,5;87,5;209,9;97;54,8;63,9;79,4;191,8;
Sollefteå;Kommunal;80;45,2;82,5;87,5;209,9;97;54,8;63,9;79,4;191,8;
Sollentuna;Samtliga;412;51,1;88,3;94,4;247,6;395;48,9;88,1;92,9;234,5;
Sollentuna;Kommunal;338;51,1;87,3;93,8;246,5;324;48,9;87,3;91,7;234,1;
Sollentuna;Enskild;74;51,0;93,2;~100;252,4;71;49,0;91,5;~100;236,5;
Solna;Samtliga;189;46,0;77,8;88,9;227,3;222;54,0;81,1;90,5;223,8;
Solna;Kommunal;134;45,7;79,9;91,8;230,5;159;54,3;80,5;91,8;220,7;
Solna;Enskild;55;46,6;72,7;81,8;219,5;63;53,4;82,5;87,3;231,8;
Sorsele;Samtliga;15;44,1;80,0;~100;198,7;19;55,9;..;..;113,7;
Sorsele;Kommunal;15;44,1;80,0;~100;198,7;19;55,9;..;..;113,7;
Sotenäs;Samtliga;45;47,9;88,9;~100;222,7;49;52,1;91,8;~100;210,1;
Sotenäs;Kommunal;45;47,9;88,9;~100;222,7;49;52,1;91,8;~100;210,1;
Staffanstorp;Samtliga;135;54,9;78,5;88,9;221,9;111;45,1;73,0;82,9;204,8;
Staffanstorp;Kommunal;120;52,4;80,8;89,2;223,7;109;47,6;72,5;82,6;204,4;
Staffanstorp;Enskild;..;..;..;~100;207,3;..;..;..;..;..;
Stenungsund;Samtliga;147;50,3;83,7;90,5;221,6;145;49,7;82,8;91,0;200,2;
Stenungsund;Kommunal;139;49,5;82,7;89,9;219,2;142;50,5;83,1;91,5;200,3;
Stenungsund;Enskild;..;..;..;..;..;..;..;..;..;..;
Stockholm;Samtliga;3 996;49,4;79,2;88,0;239,7;4 092;50,6;75,5;86,5;219,0;
Stockholm;Kommunal;2 611;48,0;78,5;86,2;235,7;2 829;52,0;75,6;85,2;215,4;
Stockholm;Enskild;1 385;52,3;80,6;91,4;247,5;1 263;47,7;75,3;89,3;227,5;
Storfors;Samtliga;25;43,9;88,0;~100;218,4;32;56,1;65,6;78,1;194,0;
Storfors;Kommunal;21;47,7;85,7;~100;214,2;23;52,3;65,2;73,9;186,3;
Storfors;Enskild;..;..;..;..;..;..;..;..;..;..;
Storuman;Samtliga;31;46,3;93,5;~100;231,5;36;53,7;50,0;75,0;169,9;
Storuman;Kommunal;31;46,3;93,5;~100;231,5;36;53,7;50,0;75,0;169,9;
Strängnäs;Samtliga;179;48,1;84,9;94,4;227,2;193;51,9;76,2;87,0;203,2;
Strängnäs;Kommunal;103;46,2;77,7;92,2;219,6;120;53,8;65,0;81,7;190,0;
Strängnäs;Enskild;76;51,0;94,7;~100;237,3;73;49,0;94,5;~100;224,1;
Strömstad;Samtliga;56;53,3;85,7;87,5;226,7;49;46,7;85,7;85,7;209,2;
Strömstad;Kommunal;56;53,3;85,7;87,5;226,7;49;46,7;85,7;85,7;209,2;
Strömsund;Samtliga;47;43,9;74,5;80,9;216,4;60;56,1;68,3;85,0;197,0;
Strömsund;Kommunal;47;43,9;74,5;80,9;216,4;60;56,1;68,3;85,0;197,0;
Sundbyberg;Samtliga;133;56,1;85,0;91,0;242,5;104;43,9;60,6;76,9;198,2;
Sundbyberg;Kommunal;68;42,2;79,4;86,8;232,1;93;57,8;57,0;74,2;192,4;
Sundbyberg;Enskild;65;85,5;90,8;~100;253,4;11;14,5;90,9;100,0;248,0;
Sundsvall;Samtliga;430;46,4;69,3;82,6;206,6;497;53,6;70,2;84,7;195,6;
Sundsvall;Kommunal;292;47,3;61,3;75,3;190,5;325;52,7;61,8;78,2;180,1;
Sundsvall;Enskild;138;44,5;86,2;~100;240,0;172;55,5;86,0;97,1;224,6;
Sunne;Samtliga;77;55,4;80,5;90,9;210,0;62;44,6;67,7;87,1;182,7;
Sunne;Kommunal;77;55,4;80,5;90,9;210,0;62;44,6;67,7;87,1;182,7;
Surahammar;Samtliga;41;45,6;68,3;82,9;217,2;49;54,4;77,6;85,7;193,1;
Surahammar;Kommunal;41;45,6;68,3;82,9;217,2;49;54,4;77,6;85,7;193,1;
Svalöv;Samtliga;60;43,5;63,3;76,7;196,1;78;56,5;62,8;76,9;188,1;
Svalöv;Kommunal;47;45,6;70,2;80,9;199,7;56;54,4;73,2;82,1;197,5;
Svalöv;Enskild;13;37,1;..;..;183,5;22;62,9;..;63,6;164,1;
Svedala;Samtliga;89;42,2;82,0;88,8;233,8;122;57,8;77,9;90,2;200,4;
Svedala;Kommunal;89;42,2;82,0;88,8;233,8;122;57,8;77,9;90,2;200,4;
Svenljunga;Samtliga;49;45,4;73,5;~100;207,0;59;54,6;59,3;83,1;175,1;
Svenljunga;Kommunal;49;45,4;73,5;~100;207,0;59;54,6;59,3;83,1;175,1;
Säffle;Samtliga;90;52,3;81,1;86,7;214,7;82;47,7;68,3;78,0;196,4;
Säffle;Kommunal;90;52,3;81,1;86,7;214,7;82;47,7;68,3;78,0;196,4;
Säter;Samtliga;51;51,0;70,6;80,4;206,0;49;49,0;67,3;85,7;190,4;
Säter;Kommunal;51;51,0;70,6;80,4;206,0;49;49,0;67,3;85,7;190,4;
Sävsjö;Samtliga;63;49,6;85,7;88,9;232,6;64;50,4;78,1;84,4;200,0;
Sävsjö;Kommunal;59;49,6;84,7;88,1;232,1;60;50,4;78,3;83,3;200,0;
Sävsjö;Enskild;..;..;..;..;..;..;..;..;..;..;
Söderhamn;Samtliga;114;46,0;78,9;84,2;217,7;134;54,0;68,7;86,6;197,8;
Söderhamn;Kommunal;109;45,8;79,8;84,4;218,3;129;54,2;70,5;86,0;199,1;
Söderhamn;Enskild;..;..;..;..;..;..;..;..;..;..;
Söderköping;Samtliga;78;52,3;80,8;91,0;223,6;71;47,7;69,0;80,3;187,5;
Söderköping;Kommunal;72;52,9;83,3;90,3;225,1;64;47,1;73,4;81,3;188,2;
Söderköping;Enskild;..;..;..;..;..;..;..;..;..;..;
Södertälje;Samtliga;471;47,1;73,0;85,1;219,2;528;52,9;67,2;83,7;200,8;
Södertälje;Kommunal;355;47,0;69,3;82,8;214,1;401;53,0;63,1;81,3;195,9;
Södertälje;Enskild;116;47,7;84,5;92,2;234,7;127;52,3;80,3;91,3;216,0;
Sölvesborg;Samtliga;82;48,2;82,9;92,7;222,0;88;51,8;68,2;80,7;193,0;
Sölvesborg;Kommunal;82;48,2;82,9;92,7;222,0;88;51,8;68,2;80,7;193,0;
Tanum;Samtliga;44;44,9;79,5;86,4;213,1;54;55,1;88,9;~100;213,0;
Tanum;Kommunal;44;44,9;79,5;86,4;213,1;54;55,1;88,9;~100;213,0;
Tibro;Samtliga;69;53,1;65,2;72,5;196,3;61;46,9;54,1;60,7;178,6;
Tibro;Kommunal;69;53,1;65,2;72,5;196,3;61;46,9;54,1;60,7;178,6;
Tidaholm;Samtliga;58;50,9;74,1;84,5;204,1;56;49,1;78,6;85,7;190,4;
Tidaholm;Kommunal;58;50,9;74,1;84,5;204,1;56;49,1;78,6;85,7;190,4;
Tierp;Samtliga;97;49,5;66,0;79,4;205,3;99;50,5;47,5;72,7;172,7;
Tierp;Kommunal;97;49,5;66,0;79,4;205,3;99;50,5;47,5;72,7;172,7;
Timrå;Samtliga;100;51,3;62,0;82,0;205,8;95;48,7;46,3;78,9;165,9;
Timrå;Kommunal;100;51,3;62,0;82,0;205,8;95;48,7;46,3;78,9;165,9;
Tingsryd;Samtliga;57;43,5;78,9;82,5;221,4;74;56,5;59,5;75,7;177,4;
Tingsryd;Kommunal;50;43,9;76,0;80,0;216,8;64;56,1;53,1;71,9;172,1;
Tingsryd;Enskild;..;..;..;..;..;..;..;100,0;100,0;210,3;
Tjörn;Samtliga;73;47,4;91,8;~100;238,1;81;52,6;85,2;87,7;219,3;
Tjörn;Kommunal;73;47,4;91,8;~100;238,1;81;52,6;85,2;87,7;219,3;
Tomelilla;Samtliga;51;48,1;64,7;80,4;202,4;55;51,9;61,8;83,6;180,7;
Tomelilla;Kommunal;51;48,1;64,7;80,4;202,4;55;51,9;61,8;83,6;180,7;
Torsby;Samtliga;62;45,6;90,3;91,9;225,5;74;54,4;60,8;74,3;176,1;
Torsby;Kommunal;62;45,6;90,3;91,9;225,5;74;54,4;60,8;74,3;176,1;
Torsås;Samtliga;34;45,3;67,6;85,3;198,0;41;54,7;80,5;85,4;196,8;
Torsås;Kommunal;34;45,3;67,6;85,3;198,0;41;54,7;80,5;85,4;196,8;
Tranemo;Samtliga;63;42,9;79,4;85,7;212,8;84;57,1;59,5;75,0;173,4;
Tranemo;Kommunal;63;42,9;79,4;85,7;212,8;84;57,1;59,5;75,0;173,4;
Tranås;Samtliga;79;40,9;72,2;86,1;210,2;114;59,1;75,4;88,6;202,3;
Tranås;Kommunal;79;40,9;72,2;86,1;210,2;114;59,1;75,4;88,6;202,3;
Trelleborg;Samtliga;209;52,0;90,0;92,3;238,9;193;48,0;73,1;84,5;202,5;
Trelleborg;Kommunal;172;49,9;88,4;91,3;236,4;173;50,1;70,5;82,7;199,1;
Trelleborg;Enskild;37;64,9;97,3;~100;250,4;20;35,1;95,0;100,0;231,4;
Trollhättan;Samtliga;281;46,5;70,5;77,9;210,9;323;53,5;74,9;83,0;202,6;
Trollhättan;Kommunal;231;47,1;67,1;75,8;207,6;259;52,9;72,6;79,9;199,6;
Trollhättan;Enskild;50;43,9;86,0;88,0;225,8;64;56,1;84,4;~100;214,8;
Trosa;Samtliga;58;50,9;77,6;81,0;235,7;56;49,1;75,0;87,5;197,9;
Trosa;Kommunal;58;50,9;77,6;81,0;235,7;56;49,1;75,0;87,5;197,9;
Tyresö;Samtliga;212;43,6;86,3;90,6;233,6;274;56,4;76,6;83,9;201,8;
Tyresö;Kommunal;210;43,8;87,1;91,4;235,3;269;56,2;77,7;84,4;203,1;
Tyresö;Enskild;..;..;.;.;..;..;..;..;..;..;
Täby;Samtliga;502;49,3;90,2;96,6;249,8;516;50,7;90,9;95,2;230,3;
Täby;Kommunal;201;45,7;89,1;95,5;239,4;239;54,3;90,4;93,7;222,2;
