Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2002/03

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Bengtsfors;Kommunal;77;53,8;80,5;~100;212,4;66;46,2;80,3;~100;195,3;
Berg;Samtliga;66;46,2;81,8;90,9;222,5;77;53,8;75,3;87,0;207,1;
Berg;Kommunal;66;46,2;81,8;90,9;222,5;77;53,8;75,3;87,0;207,1;
Bjurholm;Samtliga;22;56,4;68,2;~100;229,0;17;43,6;58,8;64,7;187,0;
Bjurholm;Kommunal;22;56,4;68,2;~100;229,0;17;43,6;58,8;64,7;187,0;
Bjuv;Samtliga;79;47,6;70,9;91,1;209,5;87;52,4;62,1;83,9;172,5;
Bjuv;Kommunal;62;45,9;67,7;90,3;202,4;73;54,1;63,0;86,3;173,2;
Bjuv;Enskild;17;54,8;82,4;~100;234,7;14;45,2;..;~100;168,9;
Boden;Samtliga;197;53,0;88,8;97,5;226,2;175;47,0;72,6;90,3;196,6;
Boden;Kommunal;197;53,0;88,8;97,5;226,2;175;47,0;72,6;90,3;196,6;
Bollebygd;Samtliga;55;62,5;76,4;~100;228,8;33;37,5;69,7;~100;191,1;
Bollebygd;Kommunal;55;62,5;76,4;~100;228,8;33;37,5;69,7;~100;191,1;
Bollnäs;Samtliga;148;49,8;79,7;87,2;207,3;149;50,2;75,8;91,9;186,5;
Bollnäs;Kommunal;148;49,8;79,7;87,2;207,3;149;50,2;75,8;91,9;186,5;
Borgholm;Samtliga;79;49,1;81,0;~100;217,4;82;50,9;59,8;92,7;191,3;
Borgholm;Kommunal;79;49,1;81,0;~100;217,4;82;50,9;59,8;92,7;191,3;
Borlänge;Samtliga;321;51,6;76,3;90,7;210,5;301;48,4;68,8;86,7;193,6;
Borlänge;Kommunal;321;51,6;76,3;90,7;210,5;301;48,4;68,8;86,7;193,6;
Borås;Samtliga;529;48,0;74,3;85,1;205,4;574;52,0;75,6;86,9;196,3;
Borås;Kommunal;506;47,8;73,7;84,8;204,8;553;52,2;75,0;86,8;195,4;
Borås;Enskild;23;52,3;87,0;~100;217,2;21;47,7;90,5;~100;217,4;
Botkyrka;Samtliga;451;49,6;65,2;82,5;195,4;458;50,4;51,7;79,5;179,3;
Botkyrka;Kommunal;367;48,7;61,9;80,7;190,5;387;51,3;48,1;77,5;175,2;
Botkyrka;Enskild;84;54,2;79,8;90,5;216,1;71;45,8;71,8;90,1;201,2;
Boxholm;Samtliga;32;51,6;84,4;~100;228,9;30;48,4;60,0;~100;194,0;
Boxholm;Kommunal;32;51,6;84,4;~100;228,9;30;48,4;60,0;~100;194,0;
Bromölla;Samtliga;77;48,1;58,4;87,0;203,7;83;51,9;65,1;74,7;181,5;
Bromölla;Kommunal;77;48,1;58,4;87,0;203,7;83;51,9;65,1;74,7;181,5;
Bräcke;Samtliga;54;50,9;79,6;90,7;200,4;52;49,1;88,5;88,5;200,0;
Bräcke;Kommunal;54;50,9;79,6;90,7;200,4;52;49,1;88,5;88,5;200,0;
Burlöv;Samtliga;83;42,8;84,3;91,6;225,8;111;57,2;66,7;86,5;192,8;
Burlöv;Kommunal;83;42,8;84,3;91,6;225,8;111;57,2;66,7;86,5;192,8;
Båstad;Samtliga;79;48,8;83,5;89,9;215,1;83;51,2;79,5;92,8;207,0;
Båstad;Kommunal;79;48,8;83,5;89,9;215,1;83;51,2;79,5;92,8;207,0;
Dals-Ed;Samtliga;37;56,9;78,4;~100;215,3;28;43,1;75,0;~100;192,9;
Dals-Ed;Kommunal;37;56,9;78,4;~100;215,3;28;43,1;75,0;~100;192,9;
Danderyd;Samtliga;195;49,2;92,3;95,9;252,4;201;50,8;89,1;97,0;231,3;
Danderyd;Kommunal;193;49,2;93,3;96,9;254,6;199;50,8;89,9;~100;233,2;
Danderyd;Enskild;..;..;.;.;..;..;..;.;.;..;
Degerfors;Samtliga;58;40,8;81,0;89,7;205,4;84;59,2;65,5;88,1;172,6;
Degerfors;Kommunal;58;40,8;81,0;89,7;205,4;84;59,2;65,5;88,1;172,6;
Dorotea;Samtliga;22;43,1;86,4;100,0;228,4;29;56,9;79,3;~100;190,7;
Dorotea;Kommunal;22;43,1;86,4;100,0;228,4;29;56,9;79,3;~100;190,7;
Eda;Samtliga;48;50,5;75,0;~100;194,4;47;49,5;95,7;100,0;216,1;
Eda;Kommunal;48;50,5;75,0;~100;194,4;47;49,5;95,7;100,0;216,1;
Ekerö;Samtliga;176;54,8;88,8;96,5;230,8;145;45,2;72,1;85,7;192,9;
Ekerö;Kommunal;169;56,3;89,3;96,4;231,3;131;43,7;73,3;84,7;195,8;
Ekerö;Enskild;..;..;.;..;..;..;..;..;..;..;
Eksjö;Samtliga;116;49,6;84,5;92,2;224,0;118;50,4;75,4;87,3;186,4;
Eksjö;Kommunal;116;49,6;84,5;92,2;224,0;118;50,4;75,4;87,3;186,4;
Emmaboda;Samtliga;50;47,6;62,0;90,0;182,9;55;52,4;72,7;~100;199,2;
Emmaboda;Kommunal;50;47,6;62,0;90,0;182,9;55;52,4;72,7;~100;199,2;
Enköping;Samtliga;260;49,7;70,8;90,0;202,8;263;50,3;72,6;87,8;189,9;
Enköping;Kommunal;224;49,4;69,6;89,7;202,1;229;50,6;71,6;86,9;185,2;
Enköping;Enskild;36;51,4;77,8;~100;207,4;34;48,6;79,4;~100;222,3;
Eskilstuna;Samtliga;538;48,5;66,5;80,7;198,1;571;51,5;59,2;76,9;178,0;
Eskilstuna;Kommunal;528;48,2;66,7;80,7;197,9;568;51,8;59,5;76,9;178,4;
Eskilstuna;Enskild;..;..;..;..;209,0;..;..;.;..;..;
Eslöv;Samtliga;221;51,4;84,6;91,4;217,7;209;48,6;77,5;90,9;203,1;
Eslöv;Kommunal;221;51,4;84,6;91,4;217,7;209;48,6;77,5;90,9;203,1;
Essunga;Samtliga;37;53,6;89,2;~100;233,6;32;46,4;78,1;~100;191,7;
Essunga;Kommunal;37;53,6;89,2;~100;233,6;32;46,4;78,1;~100;191,7;
Fagersta;Samtliga;68;41,5;73,5;82,4;223,0;96;58,5;68,8;84,4;189,2;
Fagersta;Kommunal;68;41,5;73,5;82,4;223,0;96;58,5;68,8;84,4;189,2;
Falkenberg;Samtliga;254;48,2;82,7;90,9;217,1;273;51,8;74,4;87,5;191,4;
Falkenberg;Kommunal;254;48,2;82,7;90,9;217,1;273;51,8;74,4;87,5;191,4;
Falköping;Samtliga;215;49,1;79,5;87,9;217,8;223;50,9;69,1;90,1;188,8;
Falköping;Kommunal;215;49,1;79,5;87,9;217,8;223;50,9;69,1;90,1;188,8;
Falun;Samtliga;376;49,8;82,4;93,1;220,9;379;50,2;79,7;90,8;198,9;
Falun;Kommunal;344;48,5;81,4;92,7;217,8;365;51,5;79,2;90,4;197,5;
Falun;Enskild;32;69,6;93,8;~100;254,2;14;30,4;92,9;100,0;235,7;
Filipstad;Samtliga;67;55,8;74,6;~100;218,6;53;44,2;67,9;79,2;177,4;
Filipstad;Kommunal;67;55,8;74,6;~100;218,6;53;44,2;67,9;79,2;177,4;
Finspång;Samtliga;123;46,6;69,9;84,6;203,5;141;53,4;63,1;83,7;176,9;
Finspång;Kommunal;123;46,6;69,9;84,6;203,5;141;53,4;63,1;83,7;176,9;
Flen;Samtliga;115;49,6;75,7;92,2;216,1;117;50,4;70,1;88,0;188,4;
Flen;Kommunal;107;48,2;74,8;91,6;213,1;115;51,8;69,6;87,8;187,9;
Flen;Enskild;..;..;..;..;..;..;..;..;..;..;
Forshaga;Samtliga;79;44,9;77,2;91,1;219,4;97;55,1;73,2;89,7;188,8;
Forshaga;Kommunal;79;44,9;77,2;91,1;219,4;97;55,1;73,2;89,7;188,8;
Färgelanda;Samtliga;47;44,8;66,0;~100;188,0;58;55,2;51,7;~100;177,9;
Färgelanda;Kommunal;47;44,8;66,0;~100;188,0;58;55,2;51,7;~100;177,9;
Gagnef;Samtliga;67;48,2;82,1;~100;235,2;72;51,8;86,1;93,1;197,2;
Gagnef;Kommunal;67;48,2;82,1;~100;235,2;72;51,8;86,1;93,1;197,2;
Gislaved;Samtliga;240;50,5;70,4;87,1;202,3;235;49,5;67,2;86,0;186,1;
Gislaved;Kommunal;240;50,5;70,4;87,1;202,3;235;49,5;67,2;86,0;186,1;
Gnesta;Samtliga;78;55,3;64,1;85,9;200,2;63;44,7;49,2;81,0;159,3;
Gnesta;Kommunal;74;58,7;67,6;87,8;204,9;52;41,3;59,6;88,5;177,1;
Gnesta;Enskild;..;..;.;..;..;..;..;.;..;68,5;
Gnosjö;Samtliga;78;53,4;74,4;91,0;211,9;68;46,6;77,9;88,2;190,5;
Gnosjö;Kommunal;78;53,4;74,4;91,0;211,9;68;46,6;77,9;88,2;190,5;
Gotland;Samtliga;401;50,6;79,2;90,9;203,5;392;49,4;77,0;91,6;193,6;
Gotland;Kommunal;380;50,1;81,1;91,6;204,6;378;49,9;79,1;92,3;195,6;
Gotland;Enskild;21;60,0;..;~100;175,0;14;40,0;..;~100;140,7;
Grums;Samtliga;50;48,1;70,0;~100;207,4;54;51,9;59,3;85,2;170,1;
Grums;Kommunal;50;48,1;70,0;~100;207,4;54;51,9;59,3;85,2;170,1;
Grästorp;Samtliga;43;45,7;88,4;~100;217,0;51;54,3;80,4;~100;190,5;
Grästorp;Kommunal;43;45,7;88,4;~100;217,0;51;54,3;80,4;~100;190,5;
Gullspång;Samtliga;50;46,7;82,0;~100;220,3;57;53,3;80,7;91,2;194,6;
Gullspång;Kommunal;50;46,7;82,0;~100;220,3;57;53,3;80,7;91,2;194,6;
Gällivare;Samtliga;103;41,9;74,8;88,3;223,0;143;58,1;76,9;93,0;194,7;
Gällivare;Kommunal;96;42,3;72,9;87,5;218,7;131;57,7;74,8;92,4;192,8;
Gällivare;Enskild;..;..;..;..;..;..;..;100,0;100,0;215,0;
Gävle;Samtliga;508;49,3;78,1;89,4;212,8;523;50,7;71,3;86,2;189,1;
Gävle;Kommunal;508;49,3;78,1;89,4;212,8;523;50,7;71,3;86,2;189,1;
Göteborg;Samtliga;2 353;49,1;78,4;89,9;219,3;2 436;50,9;69,2;86,6;198,7;
Göteborg;Kommunal;1 954;48,6;76,6;88,5;214,0;2 064;51,4;68,4;85,4;195,6;
Göteborg;Enskild;399;51,8;88,2;97,5;247,3;372;48,2;74,6;94,1;217,1;
Götene;Samtliga;77;51,0;92,2;~100;222,7;74;49,0;86,5;93,2;203,2;
Götene;Kommunal;77;51,0;92,2;~100;222,7;74;49,0;86,5;93,2;203,2;
Habo;Samtliga;73;44,2;83,6;91,8;213,7;92;55,8;89,1;93,5;198,3;
Habo;Kommunal;73;44,2;83,6;91,8;213,7;92;55,8;89,1;93,5;198,3;
Hagfors;Samtliga;87;49,4;78,2;94,3;211,5;89;50,6;59,6;83,1;185,2;
Hagfors;Kommunal;87;49,4;78,2;94,3;211,5;89;50,6;59,6;83,1;185,2;
Hallsberg;Samtliga;110;52,9;51,8;82,7;191,3;98;47,1;64,3;79,6;177,2;
Hallsberg;Kommunal;110;52,9;51,8;82,7;191,3;98;47,1;64,3;79,6;177,2;
Hallstahammar;Samtliga;101;51,5;70,3;83,2;209,5;95;48,5;66,3;78,9;189,3;
Hallstahammar;Kommunal;101;51,5;70,3;83,2;209,5;95;48,5;66,3;78,9;189,3;
Halmstad;Samtliga;500;49,2;84,6;94,8;221,2;516;50,8;76,9;91,9;201,8;
Halmstad;Kommunal;490;49,4;84,5;94,7;221,4;502;50,6;76,9;91,8;201,4;
Halmstad;Enskild;10;41,7;..;100,0;208,0;14;58,3;78,6;~100;218,9;
Hammarö;Samtliga;113;50,2;81,4;94,7;219,3;112;49,8;88,4;~100;209,8;
Hammarö;Kommunal;113;50,2;81,4;94,7;219,3;112;49,8;88,4;~100;209,8;
Haninge;Samtliga;383;48,4;62,7;84,3;200,5;409;51,6;50,6;81,7;180,8;
Haninge;Kommunal;383;48,4;62,7;84,3;200,5;409;51,6;50,6;81,7;180,8;
Haparanda;Samtliga;70;46,7;82,9;90,0;228,4;80;53,3;73,8;88,8;192,3;
Haparanda;Kommunal;70;46,7;82,9;90,0;228,4;80;53,3;73,8;88,8;192,3;
Heby;Samtliga;100;47,2;83,0;~100;225,3;112;52,8;64,3;87,5;179,3;
Heby;Kommunal;100;47,2;83,0;~100;225,3;112;52,8;64,3;87,5;179,3;
Hedemora;Samtliga;131;55,7;71,8;89,5;205,9;104;44,3;71,1;93,8;179,8;
Hedemora;Kommunal;118;54,9;75,4;91,5;213,3;97;45,1;71,1;93,8;179,8;
Hedemora;Enskild;..;..;.;..;..;..;..;.;.;.;
Helsingborg;Samtliga;642;48,8;77,6;87,5;217,3;674;51,2;68,7;88,3;193,4;
Helsingborg;Kommunal;590;49,7;77,3;87,6;216,5;598;50,3;70,6;88,1;194,6;
Helsingborg;Enskild;52;40,6;80,8;86,5;225,7;76;59,4;53,9;89,5;183,9;
Herrljunga;Samtliga;79;54,5;68,4;81,0;194,6;66;45,5;62,1;78,8;186,6;
Herrljunga;Kommunal;79;54,5;68,4;81,0;194,6;66;45,5;62,1;78,8;186,6;
Hjo;Samtliga;55;49,1;94,5;~100;242,0;57;50,9;80,7;~100;203,1;
Hjo;Kommunal;55;49,1;94,5;~100;242,0;57;50,9;80,7;~100;203,1;
Hofors;Samtliga;66;48,5;71,2;86,4;206,1;70;51,5;68,6;80,0;185,9;
Hofors;Kommunal;66;48,5;71,2;86,4;206,1;70;51,5;68,6;80,0;185,9;
Huddinge;Samtliga;478;46,7;75,5;90,0;209,7;546;53,3;73,4;90,3;200,2;
Huddinge;Kommunal;401;45,1;77,1;90,8;211,3;489;54,9;75,9;92,0;203,9;
Huddinge;Enskild;77;57,5;67,5;85,7;201,5;57;42,5;52,6;75,4;166,1;
Hudiksvall;Samtliga;251;50,3;78,2;89,9;213,0;248;49,7;65,2;86,6;188,1;
Hudiksvall;Kommunal;248;50,1;78,2;89,9;213,0;247;49,9;65,2;86,6;188,1;
Hudiksvall;Enskild;..;..;.;.;.;..;..;.;.;.;
Hultsfred;Samtliga;101;45,1;70,3;84,2;203,5;123;54,9;56,1;78,9;165,7;
Hultsfred;Kommunal;101;45,1;70,3;84,2;203,5;123;54,9;56,1;78,9;165,7;
Hylte;Samtliga;83;50,6;79,5;86,7;215,0;81;49,4;76,5;85,2;200,0;
Hylte;Kommunal;83;50,6;79,5;86,7;215,0;81;49,4;76,5;85,2;200,0;
Håbo;Samtliga;108;41,4;64,8;85,2;187,4;153;58,6;61,4;83,0;176,0;
Håbo;Kommunal;106;41,2;65,1;85,8;186,9;151;58,8;61,6;82,8;175,0;
Håbo;Enskild;..;..;..;..;..;..;..;..;..;..;
Hällefors;Samtliga;55;52,4;76,4;~100;202,8;50;47,6;76,0;~100;197,1;
Hällefors;Kommunal;55;52,4;76,4;~100;202,8;50;47,6;76,0;~100;197,1;
Härjedalen;Samtliga;65;49,2;76,9;87,7;211,8;67;50,8;68,7;79,1;186,1;
Härjedalen;Kommunal;65;49,2;76,9;87,7;211,8;67;50,8;68,7;79,1;186,1;
Härnösand;Samtliga;96;46,4;84,4;~100;213,3;111;53,6;73,9;87,4;180,9;
Härnösand;Kommunal;96;46,4;84,4;~100;213,3;111;53,6;73,9;87,4;180,9;
Härryda;Samtliga;232;51,3;82,3;93,5;227,2;220;48,7;79,1;93,2;206,9;
Härryda;Kommunal;221;50,8;81,9;93,7;226,3;214;49,2;78,5;93,0;204,0;
Härryda;Enskild;..;..;90,9;~100;245,0;..;..;..;..;..;
Hässleholm;Samtliga;318;49,6;73,6;89,3;199,7;323;50,4;68,4;88,2;187,7;
Hässleholm;Kommunal;318;49,6;73,6;89,3;199,7;323;50,4;68,4;88,2;187,7;
Höganäs;Samtliga;142;49,5;81,7;90,8;216,7;145;50,5;73,8;86,9;197,4;
Höganäs;Kommunal;126;48,5;80,2;90,5;211,8;134;51,5;75,4;88,1;198,1;
Höganäs;Enskild;16;59,3;93,8;~100;255,0;11;40,7;..;..;189,1;
Högsby;Samtliga;45;50,0;80,0;~100;204,2;45;50,0;68,9;~100;186,4;
Högsby;Kommunal;45;50,0;80,0;~100;204,2;45;50,0;68,9;~100;186,4;
Hörby;Samtliga;116;60,7;83,6;94,0;208,6;75;39,3;84,0;93,3;191,8;
Hörby;Kommunal;116;60,7;83,6;94,0;208,6;75;39,3;84,0;93,3;191,8;
Höör;Samtliga;108;55,7;69,6;~100;203,1;86;44,3;67,9;90,1;185,1;
Höör;Kommunal;102;55,7;69,6;~100;203,1;81;44,3;67,9;90,1;185,1;
Höör;Enskild;..;..;.;.;.;..;..;.;.;.;
Jokkmokk;Samtliga;52;55,3;82,7;~100;229,1;42;44,7;88,1;~100;193,6;
Jokkmokk;Kommunal;52;55,3;82,7;~100;229,1;42;44,7;88,1;~100;193,6;
Järfälla;Samtliga;360;45,8;76,9;93,3;217,9;426;54,2;74,9;90,1;202,0;
Järfälla;Kommunal;325;45,3;78,2;93,2;218,7;393;54,7;73,5;89,3;199,8;
Järfälla;Enskild;35;51,5;65,7;~100;210,1;33;48,5;90,9;100,0;226,7;
Jönköping;Samtliga;680;47,7;80,1;89,5;213,4;745;52,3;73,4;87,2;194,5;
Jönköping;Kommunal;646;48,3;80,2;89,5;212,8;692;51,7;72,3;86,8;194,0;
Jönköping;Enskild;34;39,1;78,8;~100;225,9;53;60,9;88,7;~100;201,2;
Kalix;Samtliga;126;49,8;74,6;88,9;204,6;127;50,2;61,4;84,3;180,5;
Kalix;Kommunal;126;49,8;74,6;88,9;204,6;127;50,2;61,4;84,3;180,5;
Kalmar;Samtliga;355;47,8;87,0;95,9;226,0;387;52,2;78,1;92,0;197,9;
Kalmar;Kommunal;345;48,0;87,0;95,9;226,0;374;52,0;78,1;92,0;197,9;
Kalmar;Enskild;10;43,5;.;.;.;13;56,5;.;.;.;
Karlsborg;Samtliga;48;51,6;85,4;~100;210,1;45;48,4;82,2;~100;200,4;
Karlsborg;Kommunal;48;51,6;85,4;~100;210,1;45;48,4;82,2;~100;200,4;
Karlshamn;Samtliga;180;48,3;73,3;91,1;206,5;193;51,7;69,9;89,1;190,5;
Karlshamn;Kommunal;180;48,3;73,3;91,1;206,5;193;51,7;69,9;89,1;190,5;
Karlskoga;Samtliga;196;51,2;80,1;92,9;208,3;187;48,8;67,4;85,0;188,0;
Karlskoga;Kommunal;196;51,2;80,1;92,9;208,3;187;48,8;67,4;85,0;188,0;
Karlskrona;Samtliga;369;48,2;80,8;93,2;213,1;397;51,8;70,8;88,9;190,6;
Karlskrona;Kommunal;350;48,2;79,7;92,9;212,1;376;51,8;70,2;88,6;189,8;
Karlskrona;Enskild;19;47,5;100,0;100,0;230,5;21;52,5;81,0;~100;205,2;
Karlstad;Samtliga;460;49,2;84,8;94,3;219,7;475;50,8;84,6;94,3;205,5;
Karlstad;Kommunal;460;49,2;84,8;94,3;219,7;475;50,8;84,6;94,3;205,5;
Katrineholm;Samtliga;198;48,2;74,2;87,9;207,2;213;51,8;73,2;90,1;191,8;
Katrineholm;Kommunal;198;48,2;74,2;87,9;207,2;213;51,8;73,2;90,1;191,8;
Kil;Samtliga;94;50,5;76,6;90,4;214,7;92;49,5;75,0;84,8;200,5;
Kil;Kommunal;94;50,5;76,6;90,4;214,7;92;49,5;75,0;84,8;200,5;
Kinda;Samtliga;66;47,5;87,9;~100;231,2;73;52,5;69,9;82,2;185,0;
Kinda;Kommunal;66;47,5;87,9;~100;231,2;73;52,5;69,9;82,2;185,0;
Kiruna;Samtliga;147;48,5;78,2;87,8;216,1;156;51,5;73,1;84,0;189,2;
Kiruna;Kommunal;147;48,5;78,2;87,8;216,1;156;51,5;73,1;84,0;189,2;
Klippan;Samtliga;104;50,2;78,8;92,3;207,2;103;49,8;70,9;89,3;187,0;
Klippan;Kommunal;104;50,2;78,8;92,3;207,2;103;49,8;70,9;89,3;187,0;
Knivsta;Samtliga;86;45,5;75,6;~100;222,9;103;54,5;71,8;90,3;194,0;
Knivsta;Kommunal;79;44,6;75,9;~100;220,4;98;55,4;71,4;90,8;194,4;
Knivsta;Enskild;..;..;..;..;..;..;..;..;..;..;
Kramfors;Samtliga;111;47,2;77,5;95,5;211,4;124;52,8;80,6;91,9;185,8;
Kramfors;Kommunal;111;47,2;77,5;95,5;211,4;124;52,8;80,6;91,9;185,8;
Kristianstad;Samtliga;482;50,7;78,8;90,5;215,1;468;49,3;69,0;88,2;188,7;
Kristianstad;Kommunal;475;51,1;78,5;90,3;214,4;455;48,9;68,1;87,9;187,3;
Kristianstad;Enskild;..;..;..;..;..;..;..;100,0;100,0;236,9;
Kristinehamn;Samtliga;147;51,8;73,5;93,2;213,9;137;48,2;75,9;92,7;201,8;
Kristinehamn;Kommunal;147;51,8;73,5;93,2;213,9;137;48,2;75,9;92,7;201,8;
Krokom;Samtliga;110;54,2;79,1;91,8;209,5;93;45,8;76,3;86,0;198,9;
Krokom;Kommunal;110;54,2;79,1;91,8;209,5;93;45,8;76,3;86,0;198,9;
Kumla;Samtliga;110;51,4;83,6;90,9;216,3;104;48,6;74,0;85,6;187,2;
Kumla;Kommunal;110;51,4;83,6;90,9;216,3;104;48,6;74,0;85,6;187,2;
Kungsbacka;Samtliga;458;49,8;84,9;96,5;227,1;462;50,2;84,4;96,3;215,7;
Kungsbacka;Kommunal;437;49,4;84,4;96,6;225,8;447;50,6;84,1;96,2;215,1;
Kungsbacka;Enskild;21;58,3;95,2;~100;253,3;15;41,7;93,3;100,0;234,3;
Kungsör;Samtliga;68;50,0;67,6;86,8;193,8;68;50,0;72,1;86,8;183,7;
Kungsör;Kommunal;68;50,0;67,6;86,8;193,8;68;50,0;72,1;86,8;183,7;
Kungälv;Samtliga;265;48,9;86,3;94,5;228,1;277;51,1;78,7;94,7;200,5;
Kungälv;Kommunal;233;50,2;85,0;94,0;226,3;231;49,8;76,6;94,4;200,5;
Kungälv;Enskild;32;41,0;100,0;100,0;246,4;46;59,0;93,8;~100;201,1;
Kävlinge;Samtliga;147;45,8;84,4;93,9;220,2;174;54,2;81,6;96,0;211,4;
Kävlinge;Kommunal;147;45,8;84,4;93,9;220,2;174;54,2;81,6;96,0;211,4;
Köping;Samtliga;150;48,9;68,7;82,7;206,7;157;51,1;73,2;90,4;196,6;
Köping;Kommunal;150;48,9;68,7;82,7;206,7;157;51,1;73,2;90,4;196,6;
Laholm;Samtliga;177;52,1;81,4;89,3;212,2;163;47,9;74,2;90,8;193,7;
Laholm;Kommunal;177;52,1;81,4;89,3;212,2;163;47,9;74,2;90,8;193,7;
Landskrona;Samtliga;231;48,1;77,1;89,6;211,5;249;51,9;63,9;79,1;174,9;
Landskrona;Kommunal;231;48,1;77,1;89,6;211,5;249;51,9;63,9;79,1;174,9;
Laxå;Samtliga;35;44,3;74,3;~100;221,1;44;55,7;61,4;~100;190,9;
Laxå;Kommunal;35;44,3;74,3;~100;221,1;44;55,7;61,4;~100;190,9;
Lekeberg;Samtliga;52;49,5;78,8;~100;211,3;53;50,5;54,7;90,6;186,3;
Lekeberg;Kommunal;52;49,5;78,8;~100;211,3;53;50,5;54,7;90,6;186,3;
Leksand;Samtliga;106;50,2;88,7;95,3;234,9;105;49,8;84,8;89,5;200,1;
Leksand;Kommunal;104;50,5;89,4;~100;235,0;102;49,5;85,3;90,2;198,9;
Leksand;Enskild;..;..;..;..;..;..;..;..;..;..;
Lerum;Samtliga;274;46,7;84,4;93,4;216,7;313;53,3;81,4;93,7;202,6;
Lerum;Kommunal;257;46,1;84,4;93,4;216,7;301;53,9;81,4;93,7;202,6;
Lerum;Enskild;17;58,6;.;.;.;12;41,4;.;.;.;
Lessebo;Samtliga;60;50,8;88,3;~100;222,1;58;49,2;79,3;~100;210,2;
Lessebo;Kommunal;60;50,8;88,3;~100;222,1;58;49,2;79,3;~100;210,2;
Lidingö;Samtliga;230;53,0;93,0;96,5;248,2;204;47,0;86,3;95,6;220,6;
Lidingö;Kommunal;211;53,8;92,4;96,2;247,4;181;46,2;85,1;95,0;216,8;
Lidingö;Enskild;19;45,2;100,0;100,0;257,1;23;54,8;95,7;100,0;249,8;
Lidköping;Samtliga;229;48,1;85,2;95,2;228,9;247;51,9;73,3;90,3;196,8;
Lidköping;Kommunal;229;48,1;85,2;95,2;228,9;247;51,9;73,3;90,3;196,8;
Lilla Edet;Samtliga;78;46,7;73,1;85,9;201,1;89;53,3;61,8;87,6;187,9;
Lilla Edet;Kommunal;78;46,7;73,1;85,9;201,1;89;53,3;61,8;87,6;187,9;
Lindesberg;Samtliga;156;48,8;78,2;90,4;211,1;164;51,3;73,2;84,1;183,1;
Lindesberg;Kommunal;156;48,8;78,2;90,4;211,1;164;51,3;73,2;84,1;183,1;
Linköping;Samtliga;773;48,7;77,2;92,9;214,4;813;51,3;70,9;89,1;195,1;
Linköping;Kommunal;674;48,8;77,0;92,7;214,4;707;51,2;69,0;88,3;192,8;
Linköping;Enskild;99;48,3;78,6;94,0;214,4;106;51,7;85,7;~100;212,6;
Ljungby;Samtliga;189;52,1;84,7;93,1;219,7;174;47,9;71,3;87,9;189,7;
