Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, uppdelat per kön
Valt läsår: 2005/06

;;Flickor;Flickor;Flickor;Flickor;Flickor;Pojkar;Pojkar;Pojkar;Pojkar;Pojkar;
Lindesberg;Samtliga;157;42,5;76,4;89,2;205,6;212;57,5;73,6;84,0;186,0;
Lindesberg;Kommunal;157;42,5;76,4;89,2;205,6;212;57,5;73,6;84,0;186,0;
Linköping;Samtliga;860;48,5;79,7;94,3;217,8;912;51,5;68,3;89,2;190,5;
Linköping;Kommunal;694;48,0;79,3;93,7;215,3;752;52,0;67,2;88,0;185,9;
Linköping;Enskild;166;50,9;81,7;~100;229,1;160;49,1;74,0;95,2;213,8;
Ljungby;Samtliga;207;47,4;79,2;93,7;220,6;230;52,6;74,8;93,0;190,0;
Ljungby;Kommunal;207;47,4;79,2;93,7;220,6;230;52,6;74,8;93,0;190,0;
Ljusdal;Samtliga;122;45,9;80,3;88,5;221,5;144;54,1;65,3;80,6;186,4;
Ljusdal;Kommunal;101;43,7;78,2;88,1;222,6;130;56,3;65,4;80,8;186,5;
Ljusdal;Enskild;21;60,0;90,5;~100;216,2;14;40,0;..;~100;185,0;
Ljusnarsberg;Samtliga;60;60,6;75,0;~100;199,0;39;39,4;71,8;76,9;177,2;
Ljusnarsberg;Kommunal;60;60,6;75,0;~100;199,0;39;39,4;71,8;76,9;177,2;
Lomma;Samtliga;157;51,8;95,1;~100;251,3;146;48,2;96,4;100,0;228,6;
Lomma;Kommunal;143;51,1;95,1;~100;251,3;137;48,9;96,4;100,0;228,6;
Lomma;Enskild;..;..;.;.;.;..;..;.;.;.;
Ludvika;Samtliga;198;50,0;76,3;92,9;194,4;198;50,0;68,7;87,4;184,7;
Ludvika;Kommunal;198;50,0;76,3;92,9;194,4;198;50,0;68,7;87,4;184,7;
Luleå;Samtliga;462;47,1;80,7;90,7;221,2;518;52,9;75,1;87,5;195,7;
Luleå;Kommunal;462;47,1;80,7;90,7;221,2;518;52,9;75,1;87,5;195,7;
Lund;Samtliga;666;49,1;89,8;95,2;247,5;690;50,9;82,2;94,2;226,2;
Lund;Kommunal;576;48,4;90,6;95,8;247,4;615;51,6;83,1;93,8;226,7;
Lund;Enskild;90;54,5;82,4;89,7;248,3;75;45,5;72,2;~100;220,6;
Lycksele;Samtliga;87;50,0;80,5;~100;222,6;87;50,0;75,9;89,7;192,4;
Lycksele;Kommunal;87;50,0;80,5;~100;222,6;87;50,0;75,9;89,7;192,4;
Lysekil;Samtliga;121;54,8;86,0;91,7;232,3;100;45,2;85,0;94,0;211,5;
Lysekil;Kommunal;121;54,8;86,0;91,7;232,3;100;45,2;85,0;94,0;211,5;
Malmö;Samtliga;1 526;49,1;72,4;83,3;215,9;1 585;50,9;62,6;78,0;189,9;
Malmö;Kommunal;1 422;48,9;71,8;82,3;213,7;1 488;51,1;62,0;77,0;188,1;
Malmö;Enskild;104;51,7;80,8;~100;245,3;97;48,3;73,2;92,8;216,6;
Malung;Samtliga;68;54,8;89,7;~100;227,1;56;45,2;87,5;~100;191,7;
Malung;Kommunal;68;54,8;89,7;~100;227,1;56;45,2;87,5;~100;191,7;
Malå;Samtliga;28;48,3;89,3;~100;226,3;30;51,7;76,7;~100;189,1;
Malå;Kommunal;28;48,3;89,3;~100;226,3;30;51,7;76,7;~100;189,1;
Mariestad;Samtliga;165;46,5;78,2;90,9;214,5;190;53,5;74,7;92,1;199,4;
Mariestad;Kommunal;165;46,5;78,2;90,9;214,5;190;53,5;74,7;92,1;199,4;
Mark;Samtliga;278;48,6;79,5;87,4;208,5;294;51,4;67,7;84,7;184,6;
Mark;Kommunal;259;48,5;79,5;87,6;208,4;275;51,5;68,7;85,8;185,5;
Mark;Enskild;19;50,0;78,9;~100;210,0;19;50,0;52,6;68,4;171,1;
Markaryd;Samtliga;63;46,7;73,0;~100;208,7;72;53,3;66,7;83,3;172,5;
Markaryd;Kommunal;63;46,7;73,0;~100;208,7;72;53,3;66,7;83,3;172,5;
Mellerud;Samtliga;75;47,8;80,0;89,3;213,7;82;52,2;68,3;91,5;171,6;
Mellerud;Kommunal;75;47,8;80,0;89,3;213,7;82;52,2;68,3;91,5;171,6;
Mjölby;Samtliga;182;46,8;83,5;91,2;209,2;207;53,2;77,8;87,4;193,7;
Mjölby;Kommunal;182;46,8;83,5;91,2;209,2;207;53,2;77,8;87,4;193,7;
Mora;Samtliga;162;50,6;82,1;92,6;227,3;158;49,4;72,8;91,1;203,6;
Mora;Kommunal;162;50,6;82,1;92,6;227,3;158;49,4;72,8;91,1;203,6;
Motala;Samtliga;306;49,8;73,9;94,4;205,6;309;50,2;71,2;90,3;188,7;
Motala;Kommunal;278;49,5;73,7;94,6;205,6;284;50,5;71,5;90,1;187,0;
Motala;Enskild;28;52,8;75,0;~100;205,7;25;47,2;68,0;~100;207,6;
Mullsjö;Samtliga;51;50,5;90,2;~100;228,5;50;49,5;74,0;84,0;192,3;
Mullsjö;Kommunal;51;50,5;90,2;~100;228,5;50;49,5;74,0;84,0;192,3;
Munkedal;Samtliga;75;52,1;82,7;89,3;216,6;69;47,9;76,8;88,4;189,4;
Munkedal;Kommunal;75;52,1;82,7;89,3;216,6;69;47,9;76,8;88,4;189,4;
Munkfors;Samtliga;35;50,7;74,3;~100;221,6;34;49,3;52,9;58,8;160,9;
Munkfors;Kommunal;35;50,7;74,3;~100;221,6;34;49,3;52,9;58,8;160,9;
Mölndal;Samtliga;432;50,9;85,9;93,8;230,6;416;49,1;78,6;91,1;205,6;
Mölndal;Kommunal;409;50,4;86,1;94,1;229,6;402;49,6;79,4;92,0;206,1;
Mölndal;Enskild;23;62,2;82,6;~100;248,0;14;37,8;..;..;185,5;
Mönsterås;Samtliga;99;50,3;82,8;89,9;207,7;98;49,7;69,4;78,6;178,0;
Mönsterås;Kommunal;99;50,3;82,8;89,9;207,7;98;49,7;69,4;78,6;178,0;
Mörbylånga;Samtliga;111;48,1;87,4;~100;219,8;120;51,9;89,2;~100;210,6;
Mörbylånga;Kommunal;90;47,4;87,8;~100;221,6;100;52,6;87,0;~100;209,4;
Mörbylånga;Enskild;21;51,2;85,7;~100;212,1;20;48,8;100,0;100,0;216,8;
Nacka;Samtliga;613;49,2;81,7;95,8;242,5;632;50,8;78,2;95,7;219,1;
Nacka;Kommunal;479;46,3;83,7;96,2;243,6;555;53,7;79,1;95,5;220,0;
Nacka;Enskild;134;63,5;74,6;94,0;238,4;77;36,5;71,4;~100;213,3;
Nora;Samtliga;86;51,8;76,7;~100;203,9;80;48,2;80,0;92,5;193,9;
Nora;Kommunal;86;51,8;76,7;~100;203,9;80;48,2;80,0;92,5;193,9;
Norberg;Samtliga;39;47,0;76,9;~100;192,2;44;53,0;75,0;~100;168,5;
Norberg;Kommunal;39;47,0;76,9;~100;192,2;44;53,0;75,0;~100;168,5;
Nordanstig;Samtliga;92;50,5;80,4;90,2;225,4;90;49,5;68,9;81,1;179,2;
Nordanstig;Kommunal;91;50,3;81,3;90,1;226,1;90;49,7;68,9;81,1;179,2;
Nordanstig;Enskild;..;..;.;..;..;..;..;.;.;.;
Nordmaling;Samtliga;46;43,4;84,8;~100;213,6;60;56,6;65,0;85,0;186,2;
Nordmaling;Kommunal;46;43,4;84,8;~100;213,6;60;56,6;65,0;85,0;186,2;
Norrköping;Samtliga;872;48,2;75,3;89,2;210,9;938;51,8;70,4;87,4;190,2;
Norrköping;Kommunal;766;48,4;74,0;88,6;208,7;816;51,6;68,6;86,4;187,5;
Norrköping;Enskild;106;46,5;86,2;93,6;228,7;122;53,5;83,8;95,2;210,8;
Norrtälje;Samtliga;415;49,9;74,0;87,7;213,2;417;50,1;67,9;85,4;188,5;
Norrtälje;Kommunal;363;49,5;75,5;87,3;214,1;370;50,5;68,4;85,4;188,1;
Norrtälje;Enskild;52;52,5;63,5;90,4;207,3;47;47,5;63,8;85,1;191,7;
Norsjö;Samtliga;38;53,5;100,0;100,0;225,3;33;46,5;84,8;~100;196,5;
Norsjö;Kommunal;38;53,5;100,0;100,0;225,3;33;46,5;84,8;~100;196,5;
Nybro;Samtliga;145;46,9;84,8;93,1;214,4;164;53,1;79,9;90,9;189,0;
Nybro;Kommunal;145;46,9;84,8;93,1;214,4;164;53,1;79,9;90,9;189,0;
Nykvarn;Samtliga;89;53,6;77,5;94,4;209,9;77;46,4;72,7;~100;196,9;
Nykvarn;Kommunal;89;53,6;77,5;94,4;209,9;77;46,4;72,7;~100;196,9;
Nyköping;Samtliga;354;49,9;77,6;91,0;217,6;355;50,1;60,9;79,9;178,7;
Nyköping;Kommunal;275;48,1;77,8;90,5;213,7;297;51,9;62,3;78,1;177,5;
Nyköping;Enskild;79;57,7;76,8;92,8;232,8;58;42,3;52,9;90,2;186,0;
Nynäshamn;Samtliga;186;47,3;83,3;92,5;219,6;207;52,7;75,8;90,8;191,0;
Nynäshamn;Kommunal;186;47,3;83,3;92,5;219,6;207;52,7;75,8;90,8;191,0;
Nässjö;Samtliga;237;53,3;86,9;96,6;217,0;208;46,7;78,8;89,4;190,0;
Nässjö;Kommunal;233;53,1;87,6;96,6;217,2;206;46,9;78,6;89,3;189,9;
Nässjö;Enskild;..;..;..;..;..;..;..;..;..;..;
Ockelbo;Samtliga;52;49,1;90,4;~100;218,3;54;50,9;81,5;90,7;202,0;
Ockelbo;Kommunal;52;49,1;90,4;~100;218,3;54;50,9;81,5;90,7;202,0;
Olofström;Samtliga;125;52,1;74,4;92,0;204,9;115;47,9;64,3;89,6;183,0;
Olofström;Kommunal;125;52,1;74,4;92,0;204,9;115;47,9;64,3;89,6;183,0;
Orsa;Samtliga;34;31,8;73,5;~100;229,7;73;68,2;67,1;93,2;203,5;
Orsa;Kommunal;34;31,8;73,5;~100;229,7;73;68,2;67,1;93,2;203,5;
Orust;Samtliga;119;50,6;78,8;87,3;209,9;116;49,4;78,4;84,7;201,4;
Orust;Kommunal;118;51,5;78,8;87,3;209,9;111;48,5;78,4;84,7;201,4;
Orust;Enskild;..;..;.;.;.;..;..;.;.;.;
Osby;Samtliga;87;48,3;86,2;90,8;227,9;93;51,7;78,5;92,5;197,6;
Osby;Kommunal;87;48,3;86,2;90,8;227,9;93;51,7;78,5;92,5;197,6;
Oskarshamn;Samtliga;196;49,1;79,1;90,3;212,6;203;50,9;76,8;86,2;185,4;
Oskarshamn;Kommunal;196;49,1;79,1;90,3;212,6;203;50,9;76,8;86,2;185,4;
Ovanåker;Samtliga;98;50,3;85,7;90,8;224,6;97;49,7;66,0;78,4;179,6;
Ovanåker;Kommunal;98;50,3;85,7;90,8;224,6;97;49,7;66,0;78,4;179,6;
Oxelösund;Samtliga;55;44,0;87,3;~100;234,8;70;56,0;70,0;~100;203,6;
Oxelösund;Kommunal;55;44,0;87,3;~100;234,8;70;56,0;70,0;~100;203,6;
Pajala;Samtliga;40;43,0;92,5;~100;240,4;53;57,0;90,6;~100;202,7;
Pajala;Kommunal;37;45,1;91,9;~100;240,3;45;54,9;95,6;~100;204,9;
Pajala;Enskild;..;..;..;..;..;..;..;..;..;..;
Partille;Samtliga;275;49,3;86,9;96,0;235,8;283;50,7;82,7;93,3;209,8;
Partille;Kommunal;265;49,2;87,2;95,8;235,2;274;50,8;82,5;93,1;209,0;
Partille;Enskild;..;..;..;100,0;251,5;..;..;..;..;..;
Perstorp;Samtliga;46;49,5;80,4;82,6;203,8;47;50,5;55,3;76,6;178,3;
Perstorp;Kommunal;46;49,5;80,4;82,6;203,8;47;50,5;55,3;76,6;178,3;
Piteå;Samtliga;292;47,8;86,0;91,1;214,8;319;52,2;82,1;92,2;192,5;
Piteå;Kommunal;292;47,8;86,0;91,1;214,8;319;52,2;82,1;92,2;192,5;
Ragunda;Samtliga;61;58,7;86,9;88,5;216,2;43;41,3;90,7;~100;192,6;
Ragunda;Kommunal;61;58,7;86,9;88,5;216,2;43;41,3;90,7;~100;192,6;
Robertsfors;Samtliga;65;50,8;75,4;87,7;209,1;63;49,2;47,6;79,4;175,2;
Robertsfors;Kommunal;65;50,8;75,4;87,7;209,1;63;49,2;47,6;79,4;175,2;
Ronneby;Samtliga;200;46,9;80,5;92,0;201,6;226;53,1;71,7;91,6;180,3;
Ronneby;Kommunal;200;46,9;80,5;92,0;201,6;226;53,1;71,7;91,6;180,3;
Rättvik;Samtliga;71;47,3;91,5;~100;231,3;79;52,7;89,9;~100;202,4;
Rättvik;Kommunal;71;47,3;91,5;~100;231,3;79;52,7;89,9;~100;202,4;
Sala;Samtliga;155;45,2;71,6;89,7;211,8;188;54,8;60,1;82,4;177,0;
Sala;Kommunal;155;45,2;71,6;89,7;211,8;188;54,8;60,1;82,4;177,0;
Salem;Samtliga;112;49,1;76,8;94,6;228,4;116;50,9;61,2;87,1;183,3;
Salem;Kommunal;97;52,4;76,3;94,8;228,1;88;47,6;62,5;85,2;185,3;
Salem;Enskild;15;34,9;80,0;~100;230,0;28;65,1;57,1;~100;177,1;
Sandviken;Samtliga;243;49,4;75,7;87,2;206,0;249;50,6;74,7;88,4;192,4;
Sandviken;Kommunal;231;48,9;76,6;86,6;207,4;241;51,1;74,3;88,0;191,1;
Sandviken;Enskild;..;..;..;100,0;180,8;..;..;..;..;..;
Sigtuna;Samtliga;304;50,3;70,9;84,2;215,4;300;49,7;70,8;88,3;199,8;
Sigtuna;Kommunal;254;49,7;72,0;84,3;211,2;257;50,3;70,0;87,9;195,4;
Sigtuna;Enskild;50;53,8;63,2;84,2;243,8;43;46,2;76,5;~100;232,5;
Simrishamn;Samtliga;129;48,3;82,4;94,1;217,2;138;51,7;67,7;91,5;192,0;
Simrishamn;Kommunal;114;49,4;82,5;94,7;216,8;117;50,6;68,4;91,5;190,9;
Simrishamn;Enskild;15;41,7;..;..;..;21;58,3;..;~100;201,2;
Sjöbo;Samtliga;112;47,5;76,8;88,4;223,3;124;52,5;75,8;87,9;199,8;
Sjöbo;Kommunal;112;48,1;76,8;88,4;223,3;121;51,9;77,7;88,4;201,3;
Sjöbo;Enskild;..;..;.;.;.;..;..;.;..;..;
Skara;Samtliga;151;51,0;78,8;90,7;219,2;145;49,0;67,6;80,0;184,9;
Skara;Kommunal;137;50,4;80,3;90,5;220,6;135;49,6;68,9;80,7;187,3;
Skara;Enskild;14;58,3;..;~100;205,0;10;41,7;..;..;152,5;
Skellefteå;Samtliga;501;48,5;82,8;92,6;219,0;531;51,5;76,3;89,6;198,7;
Skellefteå;Kommunal;499;48,6;82,8;92,6;218,9;528;51,4;76,3;89,6;198,7;
Skellefteå;Enskild;..;..;..;..;..;..;..;..;..;..;
Skinnskatteberg;Samtliga;24;47,1;70,8;~100;191,0;27;52,9;51,9;81,5;170,4;
Skinnskatteberg;Kommunal;24;47,1;70,8;~100;191,0;27;52,9;51,9;81,5;170,4;
Skurup;Samtliga;103;50,5;75,7;89,3;208,3;101;49,5;75,2;88,1;201,7;
Skurup;Kommunal;103;50,5;75,7;89,3;208,3;101;49,5;75,2;88,1;201,7;
Skövde;Samtliga;351;49,0;82,6;91,2;213,6;366;51,0;75,1;86,9;193,8;
Skövde;Kommunal;342;49,2;84,2;92,4;217,0;353;50,8;75,4;87,0;193,8;
Skövde;Enskild;..;..;..;..;..;..;..;..;~100;193,5;
Smedjebacken;Samtliga;54;52,4;68,5;81,5;183,8;49;47,6;71,4;87,8;186,8;
Smedjebacken;Kommunal;54;52,4;68,5;81,5;183,8;49;47,6;71,4;87,8;186,8;
Sollefteå;Samtliga;157;51,3;83,4;90,4;222,2;149;48,7;69,1;82,6;184,2;
Sollefteå;Kommunal;157;51,3;83,4;90,4;222,2;149;48,7;69,1;82,6;184,2;
Sollentuna;Samtliga;430;50,8;82,1;93,0;229,3;417;49,2;78,9;93,0;211,3;
Sollentuna;Kommunal;353;49,5;82,4;92,9;229,8;360;50,5;78,1;93,1;210,5;
Sollentuna;Enskild;77;57,5;80,5;93,5;226,9;57;42,5;84,2;~100;216,3;
Solna;Samtliga;222;46,8;72,1;88,7;216,4;252;53,2;71,0;90,1;200,1;
Solna;Kommunal;191;46,4;72,8;91,6;217,0;221;53,6;71,9;92,3;203,7;
Solna;Enskild;31;50,0;67,7;71,0;212,6;31;50,0;64,5;74,2;175,0;
Sorsele;Samtliga;14;33,3;85,7;100,0;214,6;28;66,7;89,3;100,0;213,2;
Sorsele;Kommunal;14;33,3;85,7;100,0;214,6;28;66,7;89,3;100,0;213,2;
Sotenäs;Samtliga;45;45,5;84,4;~100;222,8;54;54,5;85,2;87,0;202,9;
Sotenäs;Kommunal;45;45,5;84,4;~100;222,8;54;54,5;85,2;87,0;202,9;
Staffanstorp;Samtliga;155;53,8;80,6;95,5;216,3;133;46,2;68,4;88,7;190,7;
Staffanstorp;Kommunal;155;53,8;80,6;95,5;216,3;133;46,2;68,4;88,7;190,7;
Stenungsund;Samtliga;159;46,6;81,1;93,1;214,4;182;53,4;78,0;94,0;192,4;
Stenungsund;Kommunal;157;46,4;82,2;93,0;215,5;181;53,6;78,5;94,5;193,0;
Stenungsund;Enskild;..;..;.;..;..;..;..;.;.;..;
Stockholm;Samtliga;4 297;49,9;77,2;90,3;230,5;4 314;50,1;73,0;89,7;213,3;
Stockholm;Kommunal;3 341;49,5;76,6;89,7;227,7;3 413;50,5;72,3;89,0;210,1;
Stockholm;Enskild;956;51,5;79,4;92,7;241,1;901;48,5;76,2;92,6;226,5;
Storfors;Samtliga;45;48,4;80,0;~100;205,0;48;51,6;81,3;~100;195,1;
Storfors;Kommunal;36;47,4;77,8;~100;200,3;40;52,6;80,0;~100;184,3;
Storfors;Enskild;..;..;..;..;..;..;..;..;..;..;
Storuman;Samtliga;50;57,5;88,0;90,0;225,1;37;42,5;78,4;~100;187,8;
Storuman;Kommunal;50;57,5;88,0;90,0;225,1;37;42,5;78,4;~100;187,8;
Strängnäs;Samtliga;227;45,9;77,5;93,8;222,3;268;54,1;75,0;93,7;197,8;
Strängnäs;Kommunal;186;44,0;74,2;92,5;218,4;237;56,0;73,4;92,8;194,9;
Strängnäs;Enskild;41;56,9;92,7;100,0;240,0;31;43,1;87,1;100,0;219,8;
Strömstad;Samtliga;80;50,0;75,0;81,3;224,9;80;50,0;75,0;91,3;199,2;
Strömstad;Kommunal;80;50,0;75,0;81,3;224,9;80;50,0;75,0;91,3;199,2;
Strömsund;Samtliga;115;52,3;76,5;~100;221,4;105;47,7;67,6;86,7;185,4;
Strömsund;Kommunal;115;52,3;76,5;~100;221,4;105;47,7;67,6;86,7;185,4;
Sundbyberg;Samtliga;158;53,4;74,1;92,4;206,9;138;46,6;74,6;89,9;190,6;
Sundbyberg;Kommunal;146;52,0;74,0;91,8;204,8;135;48,0;74,8;90,4;191,2;
Sundbyberg;Enskild;..;..;..;100,0;232,1;..;..;..;..;..;
Sundsvall;Samtliga;617;49,9;77,3;87,8;213,1;619;50,1;73,2;88,0;188,2;
Sundsvall;Kommunal;557;50,6;75,4;86,7;208,9;544;49,4;71,7;86,6;185,5;
Sundsvall;Enskild;60;44,4;95,0;~100;251,4;75;55,6;84,0;~100;207,1;
Sunne;Samtliga;93;47,0;72,0;89,2;204,6;105;53,0;65,7;85,7;190,8;
Sunne;Kommunal;93;47,0;72,0;89,2;204,6;105;53,0;65,7;85,7;190,8;
Surahammar;Samtliga;83;47,4;88,0;94,0;208,5;92;52,6;81,5;88,0;188,8;
Surahammar;Kommunal;83;47,4;88,0;94,0;208,5;92;52,6;81,5;88,0;188,8;
Svalöv;Samtliga;94;49,0;76,6;89,4;198,8;98;51,0;66,3;83,7;195,1;
Svalöv;Kommunal;89;47,8;76,4;88,8;198,5;97;52,2;66,0;83,5;194,5;
Svalöv;Enskild;..;..;..;..;..;..;..;..;..;..;
Svedala;Samtliga;158;54,1;86,1;95,6;217,7;134;45,9;72,4;94,8;192,4;
Svedala;Kommunal;158;54,1;86,1;95,6;217,7;134;45,9;72,4;94,8;192,4;
Svenljunga;Samtliga;77;47,8;89,6;93,5;220,1;84;52,2;73,8;86,9;189,4;
Svenljunga;Kommunal;77;48,4;89,6;93,5;220,1;82;51,6;75,6;87,8;192,3;
Svenljunga;Enskild;..;..;.;.;.;..;..;.;..;..;
Säffle;Samtliga;106;43,6;78,3;91,5;213,8;137;56,4;86,9;93,4;207,1;
Säffle;Kommunal;105;43,8;78,1;91,4;213,2;135;56,3;86,7;93,3;207,6;
Säffle;Enskild;..;..;..;..;..;..;..;..;..;..;
Säter;Samtliga;92;45,3;76,1;94,6;216,7;111;54,7;62,2;87,4;179,0;
Säter;Kommunal;92;45,3;76,1;94,6;216,7;111;54,7;62,2;87,4;179,0;
Sävsjö;Samtliga;79;43,6;69,6;82,3;210,1;102;56,4;65,7;84,3;188,5;
Sävsjö;Kommunal;75;42,9;69,3;82,7;210,3;100;57,1;65,0;84,0;187,5;
Sävsjö;Enskild;..;..;..;..;..;..;..;..;..;..;
Söderhamn;Samtliga;189;46,4;79,4;89,9;212,5;218;53,6;79,8;89,0;195,9;
Söderhamn;Kommunal;189;46,4;79,4;89,9;212,5;218;53,6;79,8;89,0;195,9;
Söderköping;Samtliga;108;51,2;89,5;94,3;218,0;103;48,8;78,8;84,8;206,5;
Söderköping;Kommunal;105;51,5;89,5;94,3;218,0;99;48,5;78,8;84,8;206,5;
Söderköping;Enskild;..;..;.;.;.;..;..;.;.;.;
Södertälje;Samtliga;598;50,5;77,7;89,0;219,5;585;49,5;67,4;84,3;197,9;
Södertälje;Kommunal;523;50,3;77,6;89,1;218,3;517;49,7;66,5;84,1;197,7;
Södertälje;Enskild;75;52,4;79,1;88,4;234,2;68;47,6;76,5;86,3;199,6;
Sölvesborg;Samtliga;95;45,7;82,1;90,5;214,2;113;54,3;68,1;85,8;184,3;
Sölvesborg;Kommunal;95;45,7;82,1;90,5;214,2;113;54,3;68,1;85,8;184,3;
Tanum;Samtliga;102;50,2;85,3;92,2;233,3;101;49,8;76,2;88,1;194,8;
Tanum;Kommunal;102;50,2;85,3;92,2;233,3;101;49,8;76,2;88,1;194,8;
Tibro;Samtliga;68;46,3;75,0;91,2;202,5;79;53,7;74,7;86,1;201,1;
Tibro;Kommunal;68;46,3;75,0;91,2;202,5;79;53,7;74,7;86,1;201,1;
Tidaholm;Samtliga;107;53,0;86,9;93,5;228,7;95;47,0;81,1;90,5;196,3;
Tidaholm;Kommunal;107;53,0;86,9;93,5;228,7;95;47,0;81,1;90,5;196,3;
Tierp;Samtliga;142;50,9;71,8;87,3;206,5;137;49,1;67,2;89,8;177,4;
Tierp;Kommunal;142;50,9;71,8;87,3;206,5;137;49,1;67,2;89,8;177,4;
Timrå;Samtliga;121;49,2;68,6;90,1;207,9;125;50,8;62,4;82,4;177,4;
Timrå;Kommunal;121;49,2;68,6;90,1;207,9;125;50,8;62,4;82,4;177,4;
Tingsryd;Samtliga;81;44,8;77,8;88,9;205,2;100;55,2;60,0;84,0;185,9;
Tingsryd;Kommunal;79;44,6;79,7;91,1;209,4;98;55,4;61,2;84,7;188,6;
Tingsryd;Enskild;..;..;.;.;..;..;..;.;..;..;
Tjörn;Samtliga;125;47,5;89,6;~100;223,9;138;52,5;76,8;87,0;197,3;
Tjörn;Kommunal;125;47,5;89,6;~100;223,9;138;52,5;76,8;87,0;197,3;
Tomelilla;Samtliga;90;50,0;83,3;90,0;210,1;90;50,0;67,8;86,7;189,5;
Tomelilla;Kommunal;90;50,3;83,3;90,0;210,1;89;49,7;68,5;87,6;189,5;
Tomelilla;Enskild;..;..;.;.;.;..;..;.;.;.;
Torsby;Samtliga;82;45,6;72,0;87,8;215,5;98;54,4;77,6;89,8;198,0;
Torsby;Kommunal;82;45,6;72,0;87,8;215,5;98;54,4;77,6;89,8;198,0;
Torsås;Samtliga;55;49,1;83,6;~100;213,7;57;50,9;77,2;~100;204,4;
Torsås;Kommunal;55;49,1;83,6;~100;213,7;57;50,9;77,2;~100;204,4;
Tranemo;Samtliga;82;42,3;79,3;89,0;203,8;112;57,7;69,6;91,1;179,7;
Tranemo;Kommunal;82;42,3;79,3;89,0;203,8;112;57,7;69,6;91,1;179,7;
Tranås;Samtliga;132;45,8;93,2;96,2;220,8;156;54,2;75,6;91,7;195,1;
Tranås;Kommunal;123;44,7;94,3;~100;220,6;152;55,3;75,7;91,4;195,5;
Tranås;Enskild;..;..;..;..;..;..;..;..;..;..;
Trelleborg;Samtliga;242;45,8;74,4;85,5;205,3;286;54,2;75,2;90,9;194,3;
Trelleborg;Kommunal;242;45,8;74,4;85,5;205,3;286;54,2;75,2;90,9;194,3;
Trollhättan;Samtliga;375;47,0;72,5;85,3;203,6;423;53,0;66,7;83,9;179,3;
Trollhättan;Kommunal;322;46,4;69,9;83,5;199,9;372;53,6;64,5;82,8;176,5;
Trollhättan;Enskild;53;51,0;88,7;~100;225,4;51;49,0;82,4;~100;199,3;
Trosa;Samtliga;84;49,7;84,5;94,0;215,9;85;50,3;63,5;92,9;192,0;
Trosa;Kommunal;84;49,7;84,5;94,0;215,9;85;50,3;63,5;92,9;192,0;
Tyresö;Samtliga;281;50,7;82,2;95,0;227,5;273;49,3;70,3;93,4;197,5;
Tyresö;Kommunal;281;50,9;82,2;95,0;227,5;271;49,1;70,8;94,1;198,8;
Tyresö;Enskild;..;..;.;.;.;..;..;.;.;..;
Täby;Samtliga;471;48,2;86,0;97,6;239,6;507;51,8;77,2;94,3;209,7;
Täby;Kommunal;261;43,5;86,6;97,3;233,7;339;56,5;77,9;92,9;205,0;
Täby;Enskild;210;55,6;85,3;~100;247,4;168;44,4;75,6;~100;219,9;
Töreboda;Samtliga;75;49,3;80,0;92,0;205,7;77;50,7;74,0;87,0;202,7;
Töreboda;Kommunal;75;49,3;80,0;92,0;205,7;77;50,7;74,0;87,0;202,7;
Uddevalla;Samtliga;366;49,7;77,3;87,7;210,0;371;50,3;73,9;86,3;188,9;
Uddevalla;Kommunal;308;51,2;75,3;86,7;209,7;294;48,8;72,4;84,7;186,9;
Uddevalla;Enskild;58;43,0;87,9;~100;211,8;77;57,0;79,2;92,2;196,5;
Ulricehamn;Samtliga;170;50,4;79,4;94,1;212,2;167;49,6;71,3;87,4;187,1;
Ulricehamn;Kommunal;170;50,4;79,4;94,1;212,2;167;49,6;71,3;87,4;187,1;
Umeå;Samtliga;683;47,9;83,9;93,7;228,3;744;52,1;75,4;90,8;200,3;
Umeå;Kommunal;647;48,0;84,4;93,8;228,0;701;52,0;75,0;90,6;198,6;
Umeå;Enskild;36;45,6;70,8;~100;236,0;43;54,4;83,9;~100;239,2;
Upplands Väsby;Samtliga;222;46,3;76,6;90,5;223,6;257;53,7;63,8;83,3;185,8;
Upplands Väsby;Kommunal;218;46,3;77,1;91,3;225,1;253;53,7;63,2;83,0;184,6;
Upplands Väsby;Enskild;..;..;..;..;..;..;..;..;..;..;
Upplands-Bro;Samtliga;154;43,0;76,0;88,3;206,9;204;57,0;77,9;89,7;197,1;
Upplands-Bro;Kommunal;149;43,4;75,8;88,6;206,7;194;56,6;76,8;89,2;195,3;
Upplands-Bro;Enskild;..;..;..;..;..;..;..;100,0;100,0;230,5;
Uppsala;Samtliga;1 175;48,1;77,5;92,0;219,8;1 267;51,9;67,7;91,0;199,0;
Uppsala;Kommunal;1 074;48,1;76,7;91,4;217,7;1 160;51,9;67,0;90,3;197,6;
Uppsala;Enskild;101;48,6;86,5;~100;245,1;107;51,4;76,3;100,0;215,7;
Uppvidinge;Samtliga;64;42,4;79,7;87,5;220,9;87;57,6;72,4;81,6;184,4;
Uppvidinge;Kommunal;64;42,4;79,7;87,5;220,9;87;57,6;72,4;81,6;184,4;
Vadstena;Samtliga;57;47,9;93,0;~100;230,2;62;52,1;80,6;90,3;213,8;
Vadstena;Kommunal;57;47,9;93,0;~100;230,2;62;52,1;80,6;90,3;213,8;
